波数(cm-1),吸光度
565.52,0.296030
566.00,0.293607
566.49,0.292365
566.97,0.291904
567.45,0.291666
567.93,0.291127
568.42,0.289898
568.90,0.287828
569.38,0.285032
569.86,0.281824
570.34,0.278590
570.83,0.275634
571.31,0.273117
571.79,0.271017
572.27,0.269197
572.75,0.267479
573.24,0.265748
573.72,0.263993
574.20,0.262297
574.68,0.260765
575.17,0.259449
575.65,0.258302
576.13,0.257179
576.61,0.255906
577.09,0.254349
577.58,0.252485
578.06,0.250393
578.54,0.248209
579.02,0.246050
579.50,0.243987
579.99,0.242040
580.47,0.240205
580.95,0.238494
581.43,0.236950
581.91,0.235620
582.40,0.234517
582.88,0.233569
583.36,0.232632
583.84,0.231516
584.33,0.230071
584.81,0.228260
585.29,0.226188
585.77,0.224069
586.25,0.222121
586.74,0.220488
587.22,0.219162
587.70,0.218007
588.18,0.216821
588.66,0.215458
589.15,0.213906
589.63,0.212317
590.11,0.210945
590.59,0.210060
591.08,0.209840
591.56,0.210297
592.04,0.211286
592.52,0.212564
593.00,0.213919
593.49,0.215236
593.97,0.216541
594.45,0.217945
594.93,0.219569
595.41,0.221451
595.90,0.223514
596.38,0.225561
596.86,0.227351
597.34,0.228667
597.82,0.229360
598.31,0.229384
598.79,0.228780
599.27,0.227659
599.75,0.226179
600.24,0.224541
600.72,0.222979
601.20,0.221694
601.68,0.220829
602.16,0.220400
602.65,0.220291
603.13,0.220248
603.61,0.219948
604.09,0.219097
604.57,0.217476
605.06,0.215015
605.54,0.211780
606.02,0.207917
606.50,0.203584
606.98,0.198893
607.47,0.193914
607.95,0.188693
608.43,0.183294
608.91,0.177838
609.40,0.172488
609.88,0.167425
610.36,0.162818
610.84,0.158773
611.32,0.155329
611.81,0.152464
612.29,0.150119
612.77,0.148215
613.25,0.146679
613.73,0.145449
614.22,0.144463
614.70,0.143649
615.18,0.142921
615.66,0.142165
616.15,0.141261
616.63,0.140110
617.11,0.138641
617.59,0.136836
618.07,0.134725
618.56,0.132378
619.04,0.129872
619.52,0.127284
620.00,0.124674
620.48,0.122084
620.97,0.119548
621.45,0.117101
621.93,0.114785
622.41,0.112661
622.89,0.110798
623.38,0.109259
623.86,0.108085
624.34,0.107282
624.82,0.106810
625.31,0.106587
625.79,0.106505
626.27,0.106453
626.75,0.106330
627.23,0.106061
627.72,0.105607
628.20,0.104957
628.68,0.104129
629.16,0.103162
629.64,0.102118
630.13,0.101068
630.61,0.100078
631.09,0.099200
631.57,0.098451
632.05,0.097806
632.54,0.097204
633.02,0.096579
633.50,0.095879
633.98,0.095103
634.47,0.094300
634.95,0.093572
635.43,0.093031
635.91,0.092763
636.39,0.092793
636.88,0.093075
637.36,0.093503
637.84,0.093933
638.32,0.094228
638.80,0.094296
639.29,0.094101
639.77,0.093676
640.25,0.093114
640.73,0.092553
641.22,0.092142
641.70,0.092009
642.18,0.092240
642.66,0.092842
643.14,0.093738
643.63,0.094767
644.11,0.095740
644.59,0.096462
645.07,0.096799
645.55,0.096707
646.04,0.096239
646.52,0.095519
647.00,0.094688
647.48,0.093872
647.96,0.093142
648.45,0.092520
648.93,0.091998
649.41,0.091580
649.89,0.091295
650.38,0.091195
650.86,0.091326
651.34,0.091691
651.82,0.092220
652.30,0.092793
652.79,0.093273
653.27,0.093563
653.75,0.093654
654.23,0.093624
654.71,0.093615
655.20,0.093754
655.68,0.094092
656.16,0.094571
656.64,0.095043
657.13,0.095324
657.61,0.095277
658.09,0.094881
658.57,0.094238
659.05,0.093548
659.54,0.093022
660.02,0.092826
660.50,0.093015
660.98,0.093529
661.46,0.094226
661.95,0.094945
662.43,0.095564
662.91,0.096019
663.39,0.096318
663.87,0.096505
664.36,0.096640
664.84,0.096755
665.32,0.096859
665.80,0.096924
666.29,0.096899
666.77,0.096711
667.25,0.096277
667.73,0.095550
668.21,0.094583
668.70,0.093557
669.18,0.092681
669.66,0.092076
670.14,0.091731
670.62,0.091563
671.11,0.091476
671.59,0.091392
672.07,0.091259
672.55,0.091052
673.03,0.090780
673.52,0.090479
674.00,0.090206
674.48,0.090011
674.96,0.089926
675.45,0.089959
675.93,0.090098
676.41,0.090323
676.89,0.090623
677.37,0.090998
677.86,0.091451
678.34,0.091974
678.82,0.092544
679.30,0.093111
679.78,0.093617
680.27,0.094018
680.75,0.094301
681.23,0.094492
681.71,0.094643
682.20,0.094801
682.68,0.094974
683.16,0.095122
683.64,0.095154
684.12,0.094974
684.61,0.094521
685.09,0.093807
685.57,0.092929
686.05,0.092047
686.53,0.091349
687.02,0.090983
687.50,0.091039
687.98,0.091519
688.46,0.092346
688.94,0.093378
689.43,0.094433
689.91,0.095344
690.39,0.095957
690.87,0.096168
691.36,0.095934
691.84,0.095275
692.32,0.094280
692.80,0.093090
693.28,0.091884
693.77,0.090831
694.25,0.090056
694.73,0.089629
695.21,0.089546
695.69,0.089749
696.18,0.090138
696.66,0.090604
697.14,0.091042
697.62,0.091361
698.11,0.091501
698.59,0.091426
699.07,0.091128
699.55,0.090623
700.03,0.089951
700.52,0.089169
701.00,0.088334
701.48,0.087500
701.96,0.086719
702.44,0.086036
702.93,0.085510
703.41,0.085207
703.89,0.085189
704.37,0.085493
704.85,0.086104
705.34,0.086935
705.82,0.087824
706.30,0.088580
706.78,0.089025
707.27,0.089038
707.75,0.088604
708.23,0.087805
708.71,0.086797
709.19,0.085737
709.68,0.084751
710.16,0.083898
710.64,0.083183
711.12,0.082584
711.60,0.082097
712.09,0.081750
712.57,0.081604
713.05,0.081722
713.53,0.082130
714.01,0.082795
714.50,0.083622
714.98,0.084482
715.46,0.085242
715.94,0.085814
716.43,0.086169
716.91,0.086336
717.39,0.086376
717.87,0.086357
718.35,0.086343
718.84,0.086377
719.32,0.086490
719.80,0.086697
720.28,0.086992
720.76,0.087331
721.25,0.087628
721.73,0.087773
722.21,0.087647
722.69,0.087174
723.17,0.086354
723.66,0.085275
724.14,0.084090
724.62,0.082962
725.10,0.082031
725.59,0.081356
726.07,0.080923
726.55,0.080665
727.03,0.080515
727.51,0.080435
728.00,0.080442
728.48,0.080581
728.96,0.080894
729.44,0.081378
729.92,0.081974
730.41,0.082572
730.89,0.083052
731.37,0.083330
731.85,0.083387
732.34,0.083262
732.82,0.083030
733.30,0.082766
733.78,0.082513
734.26,0.082270
734.75,0.082012
735.23,0.081709
735.71,0.081353
736.19,0.080958
736.67,0.080558
737.16,0.080186
737.64,0.079870
738.12,0.079623
738.60,0.079458
739.08,0.079395
739.57,0.079455
740.05,0.079645
740.53,0.079937
741.01,0.080255
741.50,0.080472
741.98,0.080446
742.46,0.080079
742.94,0.079351
743.42,0.078357
743.91,0.077270
744.39,0.076309
744.87,0.075656
745.35,0.075393
745.83,0.075492
746.32,0.075829
746.80,0.076248
747.28,0.076612
747.76,0.076863
748.25,0.077024
748.73,0.077180
749.21,0.077416
749.69,0.077776
750.17,0.078234
750.66,0.078697
751.14,0.079032
751.62,0.079117
752.10,0.078883
752.58,0.078329
753.07,0.077534
753.55,0.076616
754.03,0.075726
754.51,0.074998
754.99,0.074522
755.48,0.074338
755.96,0.074426
756.44,0.074722
756.92,0.075124
757.41,0.075528
757.89,0.075847
758.37,0.076022
758.85,0.076044
759.33,0.075937
759.82,0.075751
760.30,0.075536
760.78,0.075324
761.26,0.075122
761.74,0.074913
762.23,0.074671
762.71,0.074373
763.19,0.074020
763.67,0.073634
764.15,0.073265
764.64,0.072973
765.12,0.072816
765.60,0.072835
766.08,0.073040
766.57,0.073405
767.05,0.073869
767.53,0.074355
768.01,0.074768
768.49,0.075033
768.98,0.075100
769.46,0.074964
769.94,0.074660
770.42,0.074253
770.90,0.073821
771.39,0.073427
771.87,0.073103
772.35,0.072850
772.83,0.072644
773.32,0.072453
773.80,0.072249
774.28,0.072026
774.76,0.071792
775.24,0.071566
775.73,0.071366
776.21,0.071200
776.69,0.071066
777.17,0.070960
777.65,0.070875
778.14,0.070814
778.62,0.070778
779.10,0.070769
779.58,0.070779
780.06,0.070790
780.55,0.070779
781.03,0.070733
781.51,0.070654
781.99,0.070563
782.48,0.070491
782.96,0.070469
783.44,0.070507
783.92,0.070593
784.40,0.070693
784.89,0.070763
785.37,0.070773
785.85,0.070713
786.33,0.070598
786.81,0.070454
787.30,0.070307
787.78,0.070166
788.26,0.070017
788.74,0.069833
789.23,0.069590
789.71,0.069279
790.19,0.068918
790.67,0.068546
791.15,0.068208
791.64,0.067940
792.12,0.067755
792.60,0.067635
793.08,0.067543
793.56,0.067434
794.05,0.067274
794.53,0.067045
795.01,0.066755
795.49,0.066430
795.97,0.066115
796.46,0.065860
796.94,0.065715
797.42,0.065726
797.90,0.065923
798.39,0.066310
798.87,0.066861
799.35,0.067513
799.83,0.068175
800.31,0.068742
800.80,0.069133
801.28,0.069298
801.76,0.069253
802.24,0.069062
802.72,0.068833
803.21,0.068672
803.69,0.068648
804.17,0.068769
804.65,0.068973
805.13,0.069143
805.62,0.069144
806.10,0.068889
806.58,0.068359
807.06,0.067634
807.55,0.066865
808.03,0.066251
808.51,0.065962
808.99,0.066086
809.47,0.066602
809.96,0.067378
810.44,0.068218
810.92,0.068901
811.40,0.069269
811.88,0.069256
812.37,0.068907
812.85,0.068347
813.33,0.067733
813.81,0.067209
814.30,0.066855
814.78,0.066682
815.26,0.066641
815.74,0.066662
816.22,0.066676
816.71,0.066644
817.19,0.066559
817.67,0.066438
818.15,0.066302
818.63,0.066165
819.12,0.066031
819.60,0.065897
820.08,0.065766
820.56,0.065655
821.04,0.065593
821.53,0.065613
822.01,0.065744
822.49,0.065999
822.97,0.066366
823.46,0.066813
823.94,0.067297
824.42,0.067770
824.90,0.068190
825.38,0.068526
825.87,0.068763
826.35,0.068900
826.83,0.068949
827.31,0.068940
827.79,0.068908
828.28,0.068892
828.76,0.068918
829.24,0.068999
829.72,0.069124
830.21,0.069266
830.69,0.069389
831.17,0.069458
831.65,0.069451
832.13,0.069353
832.62,0.069163
833.10,0.068882
833.58,0.068517
834.06,0.068082
834.54,0.067612
835.03,0.067159
835.51,0.066797
835.99,0.066609
836.47,0.066655
836.95,0.066965
837.44,0.067515
837.92,0.068238
838.40,0.069037
838.88,0.069815
839.37,0.070510
839.85,0.071102
840.33,0.071615
840.81,0.072090
841.29,0.072563
841.78,0.073040
842.26,0.073495
842.74,0.073878
843.22,0.074145
843.70,0.074274
844.19,0.074284
844.67,0.074223
845.15,0.074154
845.63,0.074131
846.11,0.074184
846.60,0.074306
847.08,0.074471
847.56,0.074643
848.04,0.074798
848.53,0.074930
849.01,0.075054
849.49,0.075189
849.97,0.075352
850.45,0.075546
850.94,0.075760
851.42,0.075980
851.90,0.076198
852.38,0.076426
852.86,0.076693
853.35,0.077040
853.83,0.077507
854.31,0.078113
854.79,0.078848
855.27,0.079674
855.76,0.080534
856.24,0.081376
856.72,0.082162
857.20,0.082885
857.69,0.083574
858.17,0.084276
858.65,0.085039
859.13,0.085894
859.61,0.086841
860.10,0.087847
860.58,0.088857
861.06,0.089816
861.54,0.090689
862.02,0.091470
862.51,0.092186
862.99,0.092882
863.47,0.093610
863.95,0.094407
864.44,0.095288
864.92,0.096245
865.40,0.097256
865.88,0.098289
866.36,0.099309
866.85,0.100289
867.33,0.101204
867.81,0.102038
868.29,0.102786
868.77,0.103456
869.26,0.104070
869.74,0.104656
870.22,0.105234
870.70,0.105800
871.18,0.106321
871.67,0.106728
872.15,0.106938
872.63,0.106884
873.11,0.106530
873.60,0.105893
874.08,0.105033
874.56,0.104041
875.04,0.103000
875.52,0.101964
876.01,0.100951
876.49,0.099945
876.97,0.098914
877.45,0.097820
877.93,0.096636
878.42,0.095345
878.90,0.093935
879.38,0.092396
879.86,0.090726
880.35,0.088939
880.83,0.087070
881.31,0.085184
881.79,0.083361
882.27,0.081676
882.76,0.080182
883.24,0.078888
883.72,0.077762
884.20,0.076740
884.68,0.075758
885.17,0.074776
885.65,0.073791
886.13,0.072844
886.61,0.071998
887.09,0.071321
887.58,0.070856
888.06,0.070607
888.54,0.070537
889.02,0.070579
889.51,0.070657
889.99,0.070702
890.47,0.070668
890.95,0.070536
891.43,0.070309
891.92,0.070009
892.40,0.069668
892.88,0.069323
893.36,0.069012
893.84,0.068769
894.33,0.068625
894.81,0.068600
895.29,0.068708
895.77,0.068946
896.25,0.069304
896.74,0.069754
897.22,0.070259
897.70,0.070776
898.18,0.071260
898.67,0.071674
899.15,0.071996
899.63,0.072226
900.11,0.072381
900.59,0.072494
901.08,0.072599
901.56,0.072716
902.04,0.072849
902.52,0.072982
903.00,0.073101
903.49,0.073200
903.97,0.073305
904.45,0.073465
904.93,0.073747
905.42,0.074208
905.90,0.074869
906.38,0.075698
906.86,0.076611
907.34,0.077498
907.83,0.078242
908.31,0.078761
908.79,0.079030
909.27,0.079075
909.75,0.078965
910.24,0.078783
910.72,0.078609
911.20,0.078496
911.68,0.078473
912.16,0.078541
912.65,0.078688
913.13,0.078891
913.61,0.079120
914.09,0.079347
914.58,0.079549
915.06,0.079718
915.54,0.079866
916.02,0.080030
916.50,0.080263
916.99,0.080616
917.47,0.081124
917.95,0.081786
918.43,0.082565
918.91,0.083393
919.40,0.084195
919.88,0.084908
920.36,0.085496
920.84,0.085956
921.33,0.086307
921.81,0.086586
922.29,0.086829
922.77,0.087071
923.25,0.087347
923.74,0.087684
924.22,0.088106
924.70,0.088621
925.18,0.089215
925.66,0.089845
926.15,0.090454
926.63,0.090990
927.11,0.091424
927.59,0.091776
928.07,0.092108
928.56,0.092513
929.04,0.093074
929.52,0.093835
930.00,0.094779
930.49,0.095835
930.97,0.096900
931.45,0.097871
931.93,0.098692
932.41,0.099358
932.90,0.099916
933.38,0.100436
933.86,0.100991
934.34,0.101628
934.82,0.102367
935.31,0.103207
935.79,0.104137
936.27,0.105146
936.75,0.106224
937.23,0.107351
937.72,0.108499
938.20,0.109618
938.68,0.110658
939.16,0.111580
939.65,0.112371
940.13,0.113057
940.61,0.113691
941.09,0.114347
941.57,0.115087
942.06,0.115955
942.54,0.116963
943.02,0.118101
943.50,0.119344
943.98,0.120661
944.47,0.122022
944.95,0.123401
945.43,0.124767
945.91,0.126095
946.39,0.127360
946.88,0.128550
947.36,0.129669
947.84,0.130737
948.32,0.131783
948.81,0.132832
949.29,0.133899
949.77,0.134982
950.25,0.136064
950.73,0.137128
951.22,0.138157
951.70,0.139146
952.18,0.140093
952.66,0.140996
953.14,0.141854
953.63,0.142658
954.11,0.143410
954.59,0.144120
955.07,0.144823
955.56,0.145562
956.04,0.146388
956.52,0.147330
957.00,0.148386
957.48,0.149509
957.97,0.150621
958.45,0.151635
958.93,0.152472
959.41,0.153090
959.89,0.153494
960.38,0.153730
960.86,0.153865
961.34,0.153969
961.82,0.154090
962.30,0.154246
962.79,0.154419
963.27,0.154565
963.75,0.154639
964.23,0.154607
964.72,0.154466
965.20,0.154249
965.68,0.154022
966.16,0.153874
966.64,0.153882
967.13,0.154104
967.61,0.154556
968.09,0.155210
968.57,0.156008
969.05,0.156884
969.54,0.157791
970.02,0.158715
970.50,0.159689
970.98,0.160772
971.47,0.162037
971.95,0.163537
972.43,0.165287
972.91,0.167257
973.39,0.169381
973.88,0.171583
974.36,0.173790
974.84,0.175957
975.32,0.178071
975.80,0.180142
976.29,0.182193
976.77,0.184246
977.25,0.186318
977.73,0.188415
978.21,0.190543
978.70,0.192710
979.18,0.194928
979.66,0.197213
980.14,0.199575
980.63,0.202013
981.11,0.204510
981.59,0.207032
982.07,0.209534
982.55,0.211971
983.04,0.214309
983.52,0.216535
984.00,0.218671
984.48,0.220766
984.96,0.222893
985.45,0.225138
985.93,0.227573
986.41,0.230243
986.89,0.233153
987.37,0.236266
987.86,0.239512
988.34,0.242803
988.82,0.246060
989.30,0.249224
989.79,0.252261
990.27,0.255167
990.75,0.257951
991.23,0.260629
991.71,0.263213
992.20,0.265712
992.68,0.268134
993.16,0.270488
993.64,0.272792
994.12,0.275069
994.61,0.277348
995.09,0.279655
995.57,0.282005
996.05,0.284399
996.54,0.286815
997.02,0.289217
997.50,0.291556
997.98,0.293788
998.46,0.295888
998.95,0.297864
999.43,0.299759
999.91,0.301638
1000.39,0.303573
1000.87,0.305611
1001.36,0.307751
1001.84,0.309943
1002.32,0.312098
1002.80,0.314123
1003.28,0.315943
1003.77,0.317531
1004.25,0.318905
1004.73,0.320115
1005.21,0.321212
1005.70,0.322227
1006.18,0.323164
1006.66,0.324004
1007.14,0.324730
1007.62,0.325338
1008.11,0.325849
1008.59,0.326304
1009.07,0.326745
1009.55,0.327207
1010.03,0.327712
1010.52,0.328279
1011.00,0.328927
1011.48,0.329683
1011.96,0.330565
1012.45,0.331568
1012.93,0.332641
1013.41,0.333692
1013.89,0.334608
1014.37,0.335284
1014.86,0.335662
1015.34,0.335752
1015.82,0.335616
1016.30,0.335330
1016.78,0.334948
1017.27,0.334471
1017.75,0.333861
1018.23,0.333072
1018.71,0.332097
1019.20,0.330996
1019.68,0.329895
1020.16,0.328941
1020.64,0.328234
1021.12,0.327788
1021.61,0.327509
1022.09,0.327235
1022.57,0.326775
1023.05,0.325990
1023.53,0.324828
1024.02,0.323325
1024.50,0.321575
1024.98,0.319684
1025.46,0.317748
1025.94,0.315832
1026.43,0.313989
1026.91,0.312273
1027.39,0.310740
1027.87,0.309431
1028.36,0.308348
1028.84,0.307426
1029.32,0.306538
1029.80,0.305515
1030.28,0.304212
1030.77,0.302550
1031.25,0.300545
1031.73,0.298301
1032.21,0.295971
1032.69,0.293706
1033.18,0.291603
1033.66,0.289700
1034.14,0.287982
1034.62,0.286411
1035.10,0.284950
1035.59,0.283581
1036.07,0.282292
1036.55,0.281062
1037.03,0.279846
1037.52,0.278575
1038.00,0.277164
1038.48,0.275553
1038.96,0.273720
1039.44,0.271698
1039.93,0.269554
1040.41,0.267376
1040.89,0.265238
1041.37,0.263184
1041.85,0.261219
1042.34,0.259317
1042.82,0.257443
1043.30,0.255563
1043.78,0.253663
1044.27,0.251754
1044.75,0.249871
1045.23,0.248064
1045.71,0.246386
1046.19,0.244880
1046.67,0.243566
1047.16,0.242426
1047.64,0.241409
1048.12,0.240435
1048.60,0.239424
1049.09,0.238303
1049.57,0.237044
1050.05,0.235658
1050.53,0.234200
1051.01,0.232736
1051.50,0.231333
1051.98,0.230030
1052.46,0.228830
1052.94,0.227708
1053.42,0.226614
1053.91,0.225499
1054.39,0.224315
1054.87,0.223029
1055.35,0.221624
1055.84,0.220104
1056.32,0.218489
1056.80,0.216825
1057.28,0.215175
1057.76,0.213607
1058.25,0.212172
1058.73,0.210890
1059.21,0.209733
1059.69,0.208632
1060.17,0.207490
1060.66,0.206222
1061.14,0.204775
1061.62,0.203152
1062.10,0.201401
1062.59,0.199607
1063.07,0.197858
1063.55,0.196217
1064.03,0.194719
1064.51,0.193364
1065.00,0.192131
1065.48,0.190988
1065.96,0.189901
1066.44,0.188838
1066.92,0.187765
1067.41,0.186647
1067.89,0.185454
1068.37,0.184162
1068.85,0.182770
1069.34,0.181295
1069.82,0.179773
1070.30,0.178239
1070.78,0.176719
1071.26,0.175220
1071.74,0.173730
1072.23,0.172226
1072.71,0.170689
1073.19,0.169116
1073.67,0.167522
1074.16,0.165935
1074.64,0.164390
1075.12,0.162918
1075.60,0.161541
1076.08,0.160270
1076.57,0.159108
1077.05,0.158050
1077.53,0.157082
1078.01,0.156178
1078.49,0.155304
1078.98,0.154418
1079.46,0.153478
1079.94,0.152450
1080.42,0.151322
1080.91,0.150101
1081.39,0.148813
1081.87,0.147496
1082.35,0.146194
1082.83,0.144949
1083.32,0.143799
1083.80,0.142778
1084.28,0.141906
1084.76,0.141181
1085.24,0.140574
1085.73,0.140022
1086.21,0.139432
1086.69,0.138707
1087.17,0.137775
1087.65,0.136609
1088.14,0.135251
1088.62,0.133797
1089.10,0.132377
1089.58,0.131108
1090.07,0.130059
1090.55,0.129228
1091.03,0.128549
1091.51,0.127912
1091.99,0.127196
1092.48,0.126319
1092.96,0.125244
1093.44,0.123992
1093.92,0.122616
1094.40,0.121192
1094.89,0.119788
1095.37,0.118450
1095.85,0.117207
1096.33,0.116066
1096.82,0.115021
1097.30,0.114054
1097.78,0.113140
1098.26,0.112248
1098.74,0.111346
1099.23,0.110412
1099.71,0.109437
1100.19,0.108429
1100.67,0.107415
1101.15,0.106426
1101.64,0.105483
1102.12,0.104593
1102.60,0.103734
1103.08,0.102865
1103.57,0.101941
1104.05,0.100924
1104.53,0.099796
1105.01,0.098566
1105.49,0.097262
1105.98,0.095927
1106.46,0.094591
1106.94,0.093278
1107.42,0.091986
1107.90,0.090703
1108.39,0.089407
1108.87,0.088086
1109.35,0.086738
1109.83,0.085382
1110.32,0.084046
1110.80,0.082759
1111.28,0.081540
1111.76,0.080388
1112.24,0.079279
1112.72,0.078176
1113.21,0.077038
1113.69,0.075842
1114.17,0.074583
1114.65,0.073286
1115.14,0.071992
1115.62,0.070747
1116.10,0.069578
1116.58,0.068487
1117.06,0.067448
1117.55,0.066413
1118.03,0.065325
1118.51,0.064140
1118.99,0.062837
1119.47,0.061427
1119.96,0.059949
1120.44,0.058457
1120.92,0.057017
1121.40,0.055680
1121.88,0.054481
1122.37,0.053430
1122.85,0.052510
1123.33,0.051677
1123.81,0.050873
1124.30,0.050037
1124.78,0.049115
1125.26,0.048074
1125.74,0.046912
1126.22,0.045657
1126.71,0.044360
1127.19,0.043083
1127.67,0.041883
1128.15,0.040799
1128.63,0.039840
1129.12,0.038988
1129.60,0.038200
1130.08,0.037424
1130.56,0.036609
1131.05,0.035718
1131.53,0.034739
1132.01,0.033689
1132.49,0.032606
