波数(cm-1),吸光度
538.52,0.298336
539.01,0.306334
539.49,0.312412
539.97,0.316211
540.45,0.318086
540.93,0.318916
541.42,0.319683
541.90,0.321094
542.38,0.323482
542.86,0.326790
543.35,0.330781
543.83,0.335213
544.31,0.339969
544.79,0.345025
545.27,0.350334
545.76,0.355751
546.24,0.361031
546.72,0.365949
547.20,0.370471
547.68,0.374854
548.17,0.379610
548.65,0.385280
549.13,0.392256
549.61,0.400593
550.10,0.410011
550.58,0.420000
551.06,0.430033
551.54,0.439766
552.02,0.449030
552.51,0.457757
552.99,0.465816
553.47,0.472898
553.95,0.478591
554.43,0.482568
554.92,0.484797
555.40,0.485637
555.88,0.485706
556.36,0.485676
556.84,0.485978
557.33,0.486714
557.81,0.487696
558.29,0.488610
558.77,0.489186
559.26,0.489302
559.74,0.488963
560.22,0.488169
560.70,0.486792
561.18,0.484569
561.67,0.481168
562.15,0.476378
562.63,0.470257
563.11,0.463171
563.59,0.455672
564.08,0.448284
564.56,0.441385
565.04,0.435088
565.52,0.429295
566.00,0.423801
566.49,0.418423
566.97,0.413085
567.45,0.407830
567.93,0.402780
568.42,0.398085
568.90,0.393879
569.38,0.390234
569.86,0.387159
570.34,0.384570
570.83,0.382292
571.31,0.380040
571.79,0.377462
572.27,0.374240
572.75,0.370156
573.24,0.365197
573.72,0.359550
574.20,0.353565
574.68,0.347603
575.17,0.341896
575.65,0.336481
576.13,0.331203
576.61,0.325839
577.09,0.320236
577.58,0.314434
578.06,0.308652
578.54,0.303192
579.02,0.298262
579.50,0.293899
579.99,0.289926
580.47,0.286042
580.95,0.281947
581.43,0.277504
581.91,0.272822
582.40,0.268216
582.88,0.264080
583.36,0.260701
583.84,0.258197
584.33,0.256486
584.81,0.255375
585.29,0.254670
585.77,0.254297
586.25,0.254319
586.74,0.254892
587.22,0.256138
587.70,0.258049
588.18,0.260444
588.66,0.263031
589.15,0.265501
589.63,0.267634
590.11,0.269380
590.59,0.270832
591.08,0.272157
591.56,0.273478
592.04,0.274824
592.52,0.276131
593.00,0.277329
593.49,0.278431
593.97,0.279587
594.45,0.281033
594.93,0.283024
595.41,0.285693
595.90,0.288982
596.38,0.292621
596.86,0.296211
597.34,0.299345
597.82,0.301696
598.31,0.303113
598.79,0.303600
599.27,0.303270
599.75,0.302280
600.24,0.300788
600.72,0.298939
601.20,0.296842
601.68,0.294560
602.16,0.292085
602.65,0.289333
603.13,0.286138
603.61,0.282312
604.09,0.277720
604.57,0.272338
605.06,0.266288
605.54,0.259793
606.02,0.253117
606.50,0.246457
606.98,0.239895
607.47,0.233400
607.95,0.226877
608.43,0.220258
608.91,0.213556
609.40,0.206899
609.88,0.200488
610.36,0.194547
610.84,0.189222
611.32,0.184545
611.81,0.180416
612.29,0.176656
612.77,0.173069
613.25,0.169512
613.73,0.165947
614.22,0.162421
614.70,0.159038
615.18,0.155889
615.66,0.153024
616.15,0.150429
616.63,0.148043
617.11,0.145784
617.59,0.143585
618.07,0.141415
618.56,0.139261
619.04,0.137116
619.52,0.134960
620.00,0.132748
620.48,0.130432
620.97,0.127974
621.45,0.125372
621.93,0.122661
622.41,0.119909
622.89,0.117200
623.38,0.114608
623.86,0.112194
624.34,0.110005
624.82,0.108088
625.31,0.106495
625.79,0.105292
626.27,0.104529
626.75,0.104227
627.23,0.104347
627.72,0.104786
628.20,0.105381
628.68,0.105951
629.16,0.106337
629.64,0.106425
630.13,0.106178
630.61,0.105632
631.09,0.104878
631.57,0.104036
632.05,0.103220
632.54,0.102528
633.02,0.102011
633.50,0.101673
633.98,0.101471
634.47,0.101323
634.95,0.101124
635.43,0.100774
635.91,0.100212
636.39,0.099435
636.88,0.098512
637.36,0.097561
637.84,0.096732
638.32,0.096150
638.80,0.095879
639.29,0.095899
639.77,0.096106
640.25,0.096351
640.73,0.096471
641.22,0.096364
641.70,0.096012
642.18,0.095491
642.66,0.094935
643.14,0.094494
643.63,0.094274
644.11,0.094293
644.59,0.094471
645.07,0.094656
645.55,0.094690
646.04,0.094452
646.52,0.093914
647.00,0.093153
647.48,0.092332
647.96,0.091646
648.45,0.091248
648.93,0.091205
649.41,0.091465
649.89,0.091878
650.38,0.092234
650.86,0.092342
651.34,0.092085
651.82,0.091440
652.30,0.090486
652.79,0.089365
653.27,0.088247
653.75,0.087268
654.23,0.086513
654.71,0.085998
655.20,0.085684
655.68,0.085497
656.16,0.085351
656.64,0.085181
657.13,0.084950
657.61,0.084665
658.09,0.084368
658.57,0.084137
659.05,0.084064
659.54,0.084221
660.02,0.084647
660.50,0.085322
660.98,0.086173
661.46,0.087078
661.95,0.087910
662.43,0.088564
662.91,0.088983
663.39,0.089180
663.87,0.089219
664.36,0.089192
664.84,0.089179
665.32,0.089228
665.80,0.089345
666.29,0.089497
666.77,0.089617
667.25,0.089629
667.73,0.089484
668.21,0.089212
668.70,0.088943
669.18,0.088830
669.66,0.088959
670.14,0.089317
670.62,0.089836
671.11,0.090433
671.59,0.091021
672.07,0.091518
672.55,0.091834
673.03,0.091898
673.52,0.091673
674.00,0.091179
674.48,0.090490
674.96,0.089720
675.45,0.088989
675.93,0.088376
676.41,0.087902
676.89,0.087514
677.37,0.087114
677.86,0.086587
678.34,0.085863
678.82,0.084950
679.30,0.083960
679.78,0.083082
680.27,0.082518
680.75,0.082441
681.23,0.082911
681.71,0.083859
682.20,0.085090
682.68,0.086345
683.16,0.087369
683.64,0.087950
684.12,0.087982
684.61,0.087481
685.09,0.086574
685.57,0.085461
686.05,0.084368
686.53,0.083513
687.02,0.083044
687.50,0.083039
687.98,0.083482
688.46,0.084273
688.94,0.085232
689.43,0.086138
689.91,0.086794
690.39,0.087051
690.87,0.086851
691.36,0.086234
691.84,0.085327
692.32,0.084309
692.80,0.083367
693.28,0.082671
693.77,0.082327
694.25,0.082373
694.73,0.082781
695.21,0.083469
695.69,0.084319
696.18,0.085191
696.66,0.085951
697.14,0.086492
697.62,0.086750
698.11,0.086721
698.59,0.086465
699.07,0.086100
699.55,0.085769
700.03,0.085622
700.52,0.085772
701.00,0.086261
701.48,0.087058
701.96,0.088055
702.44,0.089109
702.93,0.090054
703.41,0.090755
703.89,0.091128
704.37,0.091152
704.85,0.090856
705.34,0.090305
705.82,0.089579
706.30,0.088743
706.78,0.087856
707.27,0.086966
707.75,0.086117
708.23,0.085353
708.71,0.084714
709.19,0.084230
709.68,0.083909
710.16,0.083733
710.64,0.083666
711.12,0.083653
711.60,0.083638
712.09,0.083583
712.57,0.083477
713.05,0.083340
713.53,0.083219
714.01,0.083175
714.50,0.083260
714.98,0.083497
715.46,0.083866
715.94,0.084307
716.43,0.084730
716.91,0.085038
717.39,0.085163
717.87,0.085085
718.35,0.084842
718.84,0.084519
719.32,0.084224
719.80,0.084046
720.28,0.084019
720.76,0.084110
721.25,0.084228
721.73,0.084275
722.21,0.084179
722.69,0.083938
723.17,0.083622
723.66,0.083354
724.14,0.083257
724.62,0.083403
725.10,0.083786
725.59,0.084318
726.07,0.084862
726.55,0.085276
727.03,0.085479
727.51,0.085472
728.00,0.085339
728.48,0.085204
728.96,0.085184
729.44,0.085338
729.92,0.085648
730.41,0.086025
730.89,0.086338
731.37,0.086471
731.85,0.086347
732.34,0.085948
732.82,0.085306
733.30,0.084491
733.78,0.083580
734.26,0.082644
734.75,0.081746
735.23,0.080941
735.71,0.080271
736.19,0.079771
736.67,0.079457
737.16,0.079322
737.64,0.079335
738.12,0.079446
738.60,0.079602
739.08,0.079756
739.57,0.079887
740.05,0.079994
740.53,0.080091
741.01,0.080191
741.50,0.080298
741.98,0.080403
742.46,0.080494
742.94,0.080559
743.42,0.080600
743.91,0.080629
744.39,0.080659
744.87,0.080695
745.35,0.080721
745.83,0.080705
746.32,0.080608
746.80,0.080404
747.28,0.080091
747.76,0.079702
748.25,0.079289
748.73,0.078919
749.21,0.078646
749.69,0.078501
750.17,0.078492
750.66,0.078603
751.14,0.078812
751.62,0.079097
752.10,0.079440
752.58,0.079826
753.07,0.080235
753.55,0.080643
754.03,0.081015
754.51,0.081315
754.99,0.081518
755.48,0.081608
755.96,0.081585
756.44,0.081464
756.92,0.081267
757.41,0.081018
757.89,0.080740
758.37,0.080452
758.85,0.080164
759.33,0.079876
759.82,0.079575
760.30,0.079240
760.78,0.078842
761.26,0.078361
761.74,0.077799
762.23,0.077189
762.71,0.076596
763.19,0.076102
763.67,0.075786
764.15,0.075701
764.64,0.075849
765.12,0.076178
765.60,0.076594
766.08,0.076985
766.57,0.077248
767.05,0.077313
767.53,0.077157
768.01,0.076795
768.49,0.076270
768.98,0.075633
769.46,0.074938
769.94,0.074235
770.42,0.073566
770.90,0.072980
771.39,0.072525
771.87,0.072249
772.35,0.072196
772.83,0.072388
773.32,0.072819
773.80,0.073446
774.28,0.074199
774.76,0.074975
775.24,0.075658
775.73,0.076138
776.21,0.076322
776.69,0.076160
777.17,0.075658
777.65,0.074892
778.14,0.073994
778.62,0.073123
779.10,0.072444
779.58,0.072076
780.06,0.072068
780.55,0.072385
781.03,0.072928
781.51,0.073556
781.99,0.074123
782.48,0.074527
782.96,0.074718
783.44,0.074707
783.92,0.074546
784.40,0.074311
784.89,0.074073
785.37,0.073882
785.85,0.073761
786.33,0.073707
786.81,0.073700
787.30,0.073712
787.78,0.073717
788.26,0.073702
788.74,0.073666
789.23,0.073624
789.71,0.073600
790.19,0.073617
790.67,0.073687
791.15,0.073798
791.64,0.073908
792.12,0.073962
792.60,0.073900
793.08,0.073684
793.56,0.073313
794.05,0.072831
794.53,0.072320
795.01,0.071871
795.49,0.071566
795.97,0.071458
796.46,0.071553
796.94,0.071819
797.42,0.072198
797.90,0.072620
798.39,0.073010
798.87,0.073298
799.35,0.073423
799.83,0.073336
800.31,0.073019
800.80,0.072497
801.28,0.071848
801.76,0.071194
802.24,0.070675
802.72,0.070418
803.21,0.070490
803.69,0.070879
804.17,0.071489
804.65,0.072182
805.13,0.072809
805.62,0.073264
806.10,0.073509
806.58,0.073571
807.06,0.073520
807.55,0.073423
808.03,0.073327
808.51,0.073242
808.99,0.073155
809.47,0.073049
809.96,0.072928
810.44,0.072815
810.92,0.072749
811.40,0.072753
811.88,0.072819
812.37,0.072901
812.85,0.072932
813.33,0.072847
813.81,0.072615
814.30,0.072253
814.78,0.071821
815.26,0.071402
815.74,0.071067
816.22,0.070858
816.71,0.070778
817.19,0.070802
817.67,0.070897
818.15,0.071040
818.63,0.071226
819.12,0.071462
819.60,0.071753
820.08,0.072088
820.56,0.072435
821.04,0.072749
821.53,0.072986
822.01,0.073119
822.49,0.073142
822.97,0.073070
823.46,0.072931
823.94,0.072756
824.42,0.072570
824.90,0.072403
825.38,0.072280
825.87,0.072232
826.35,0.072289
826.83,0.072466
827.31,0.072758
827.79,0.073126
828.28,0.073519
828.76,0.073877
829.24,0.074157
829.72,0.074346
830.21,0.074460
830.69,0.074527
831.17,0.074564
831.65,0.074560
832.13,0.074470
832.62,0.074229
833.10,0.073778
833.58,0.073101
834.06,0.072237
834.54,0.071296
835.03,0.070417
835.51,0.069751
835.99,0.069412
836.47,0.069453
836.95,0.069854
837.44,0.070533
837.92,0.071379
838.40,0.072263
838.88,0.073075
839.37,0.073743
839.85,0.074239
840.33,0.074582
840.81,0.074825
841.29,0.075043
841.78,0.075311
842.26,0.075676
842.74,0.076151
843.22,0.076706
843.70,0.077280
844.19,0.077800
844.67,0.078215
845.15,0.078509
845.63,0.078708
846.11,0.078861
846.60,0.079016
847.08,0.079195
847.56,0.079375
848.04,0.079501
848.53,0.079504
849.01,0.079346
849.49,0.079035
849.97,0.078645
850.45,0.078283
850.94,0.078071
851.42,0.078097
851.90,0.078391
852.38,0.078925
852.86,0.079629
853.35,0.080421
853.83,0.081234
854.31,0.082033
854.79,0.082817
855.27,0.083601
855.76,0.084399
856.24,0.085217
856.72,0.086051
857.20,0.086896
857.69,0.087763
858.17,0.088680
858.65,0.089690
859.13,0.090835
859.61,0.092138
860.10,0.093582
860.58,0.095115
861.06,0.096649
861.54,0.098100
862.02,0.099394
862.51,0.100501
862.99,0.101441
863.47,0.102279
863.95,0.103116
864.44,0.104064
864.92,0.105233
865.40,0.106706
865.88,0.108525
866.36,0.110687
866.85,0.113145
867.33,0.115819
867.81,0.118605
868.29,0.121408
868.77,0.124141
869.26,0.126734
869.74,0.129137
870.22,0.131300
870.70,0.133161
871.18,0.134645
871.67,0.135657
872.15,0.136110
872.63,0.135955
873.11,0.135195
873.60,0.133898
874.08,0.132178
874.56,0.130179
875.04,0.128033
875.52,0.125843
876.01,0.123686
876.49,0.121613
876.97,0.119660
877.45,0.117858
877.93,0.116221
878.42,0.114738
878.90,0.113361
879.38,0.112008
879.86,0.110570
880.35,0.108929
880.83,0.106999
881.31,0.104733
881.79,0.102139
882.27,0.099279
882.76,0.096255
883.24,0.093203
883.72,0.090257
884.20,0.087550
884.68,0.085186
885.17,0.083219
885.65,0.081651
886.13,0.080429
886.61,0.079468
887.09,0.078665
887.58,0.077939
888.06,0.077249
888.54,0.076602
889.02,0.076045
889.51,0.075641
889.99,0.075441
890.47,0.075459
890.95,0.075667
891.43,0.075997
891.92,0.076370
892.40,0.076705
892.88,0.076947
893.36,0.077071
893.84,0.077079
894.33,0.076990
894.81,0.076834
895.29,0.076645
895.77,0.076459
896.25,0.076313
896.74,0.076244
897.22,0.076281
897.70,0.076437
898.18,0.076708
898.67,0.077068
899.15,0.077479
899.63,0.077896
900.11,0.078280
900.59,0.078601
901.08,0.078837
901.56,0.078970
902.04,0.078989
902.52,0.078888
903.00,0.078670
903.49,0.078359
903.97,0.077996
904.45,0.077632
904.93,0.077324
905.42,0.077118
905.90,0.077038
906.38,0.077092
906.86,0.077274
907.34,0.077577
907.83,0.077996
908.31,0.078525
908.79,0.079155
909.27,0.079856
909.75,0.080581
910.24,0.081268
910.72,0.081855
911.20,0.082301
911.68,0.082603
912.16,0.082796
912.65,0.082935
913.13,0.083079
913.61,0.083263
914.09,0.083489
914.58,0.083730
915.06,0.083949
915.54,0.084123
916.02,0.084255
916.50,0.084380
916.99,0.084549
917.47,0.084819
917.95,0.085225
918.43,0.085777
918.91,0.086460
919.40,0.087244
919.88,0.088089
920.36,0.088954
920.84,0.089796
921.33,0.090573
921.81,0.091244
922.29,0.091780
922.77,0.092173
923.25,0.092451
923.74,0.092670
924.22,0.092910
924.70,0.093249
925.18,0.093741
925.66,0.094409
926.15,0.095234
926.63,0.096179
927.11,0.097193
927.59,0.098238
928.07,0.099290
928.56,0.100332
929.04,0.101350
929.52,0.102323
930.00,0.103231
930.49,0.104062
930.97,0.104833
931.45,0.105595
931.93,0.106428
932.41,0.107424
932.90,0.108663
933.38,0.110181
933.86,0.111966
934.34,0.113955
934.82,0.116060
935.31,0.118181
935.79,0.120232
936.27,0.122157
936.75,0.123927
937.23,0.125543
937.72,0.127033
938.20,0.128446
938.68,0.129850
939.16,0.131318
939.65,0.132916
940.13,0.134680
940.61,0.136605
941.09,0.138642
941.57,0.140715
942.06,0.142751
942.54,0.144704
943.02,0.146578
943.50,0.148433
943.98,0.150359
944.47,0.152443
944.95,0.154749
945.43,0.157294
945.91,0.160053
946.39,0.162980
946.88,0.166023
947.36,0.169149
947.84,0.172339
948.32,0.175583
948.81,0.178866
949.29,0.182164
949.77,0.185441
950.25,0.188664
950.73,0.191808
951.22,0.194865
951.70,0.197839
952.18,0.200738
952.66,0.203568
953.14,0.206331
953.63,0.209041
954.11,0.211722
954.59,0.214420
955.07,0.217185
955.56,0.220057
956.04,0.223041
956.52,0.226095
957.00,0.229140
957.48,0.232068
957.97,0.234771
958.45,0.237169
958.93,0.239196
959.41,0.240808
959.89,0.241972
960.38,0.242654
960.86,0.242836
961.34,0.242531
961.82,0.241803
962.30,0.240762
962.79,0.239549
963.27,0.238309
963.75,0.237149
964.23,0.236132
964.72,0.235279
965.20,0.234580
965.68,0.234023
966.16,0.233605
966.64,0.233334
967.13,0.233218
967.61,0.233256
968.09,0.233429
968.57,0.233714
969.05,0.234101
969.54,0.234611
970.02,0.235301
970.50,0.236254
970.98,0.237546
971.47,0.239231
971.95,0.241308
972.43,0.243738
972.91,0.246454
973.39,0.249394
973.88,0.252527
974.36,0.255856
974.84,0.259411
975.32,0.263227
975.80,0.267327
976.29,0.271709
976.77,0.276354
977.25,0.281231
977.73,0.286312
978.21,0.291563
978.70,0.296941
979.18,0.302395
979.66,0.307860
980.14,0.313280
980.63,0.318633
981.11,0.323943
981.59,0.329283
982.07,0.334743
982.55,0.340399
983.04,0.346277
983.52,0.352344
984.00,0.358520
984.48,0.364726
984.96,0.370917
985.45,0.377096
985.93,0.383307
986.41,0.389589
986.89,0.395937
987.37,0.402287
987.86,0.408522
988.34,0.414520
988.82,0.420208
989.30,0.425584
989.79,0.430715
990.27,0.435696
990.75,0.440614
991.23,0.445511
991.71,0.450395
992.20,0.455262
992.68,0.460131
993.16,0.465046
993.64,0.470061
994.12,0.475202
994.61,0.480430
995.09,0.485629
995.57,0.490657
996.05,0.495382
996.54,0.499744
997.02,0.503768
997.50,0.507537
997.98,0.511142
998.46,0.514620
998.95,0.517945
999.43,0.521053
999.91,0.523897
1000.39,0.526494
1000.87,0.528939
1001.36,0.531357
1001.84,0.533855
1002.32,0.536455
1002.80,0.539087
1003.28,0.541617
1003.77,0.543928
1004.25,0.545975
1004.73,0.547816
1005.21,0.549566
1005.70,0.551336
1006.18,0.553167
1006.66,0.554999
1007.14,0.556694
1007.62,0.558100
1008.11,0.559124
1008.59,0.559759
1009.07,0.560071
1009.55,0.560144
1010.03,0.560036
1010.52,0.559757
1011.00,0.559297
1011.48,0.558669
1011.96,0.557952
1012.45,0.557270
1012.93,0.556764
1013.41,0.556510
1013.89,0.556466
1014.37,0.556470
1014.86,0.556291
1015.34,0.555718
1015.82,0.554625
1016.30,0.553012
1016.78,0.550973
1017.27,0.548636
1017.75,0.546095
1018.23,0.543393
1018.71,0.540536
1019.20,0.537538
1019.68,0.534460
1020.16,0.531416
1020.64,0.528523
1021.12,0.525854
1021.61,0.523388
1022.09,0.521014
1022.57,0.518564
1023.05,0.515888
1023.53,0.512923
1024.02,0.509703
1024.50,0.506339
1024.98,0.502957
1025.46,0.499648
1025.94,0.496435
1026.43,0.493282
1026.91,0.490133
1027.39,0.486952
1027.87,0.483730
1028.36,0.480484
1028.84,0.477214
1029.32,0.473890
1029.80,0.470436
1030.28,0.466770
1030.77,0.462830
1031.25,0.458618
1031.73,0.454199
1032.21,0.449686
1032.69,0.445205
1033.18,0.440851
1033.66,0.436685
1034.14,0.432734
1034.62,0.429011
1035.10,0.425527
1035.59,0.422292
1036.07,0.419297
1036.55,0.416495
1037.03,0.413791
1037.52,0.411062
1038.00,0.408177
1038.48,0.405053
1038.96,0.401676
1039.44,0.398102
1039.93,0.394431
1040.41,0.390773
1040.89,0.387207
1041.37,0.383765
1041.85,0.380432
1042.34,0.377167
1042.82,0.373923
1043.30,0.370660
1043.78,0.367349
1044.27,0.363972
1044.75,0.360523
1045.23,0.357010
1045.71,0.353468
1046.19,0.349965
1046.67,0.346592
1047.16,0.343434
1047.64,0.340550
1048.12,0.337942
1048.60,0.335547
1049.09,0.333249
1049.57,0.330926
1050.05,0.328481
1050.53,0.325868
1051.01,0.323107
1051.50,0.320263
1051.98,0.317422
1052.46,0.314657
1052.94,0.312013
1053.42,0.309503
1053.91,0.307117
1054.39,0.304821
1054.87,0.302578
1055.35,0.300343
1055.84,0.298068
1056.32,0.295713
1056.80,0.293253
1057.28,0.290695
1057.76,0.288077
1058.25,0.285462
1058.73,0.282918
1059.21,0.280491
1059.69,0.278186
1060.17,0.275964
1060.66,0.273758
1061.14,0.271499
1061.62,0.269144
1062.10,0.266694
1062.59,0.264185
1063.07,0.261673
1063.55,0.259198
1064.03,0.256773
1064.51,0.254373
1065.00,0.251958
1065.48,0.249483
1065.96,0.246933
1066.44,0.244321
1066.92,0.241695
1067.41,0.239109
1067.89,0.236612
1068.37,0.234232
1068.85,0.231969
1069.34,0.229804
1069.82,0.227707
1070.30,0.225653
1070.78,0.223626
1071.26,0.221625
1071.74,0.219661
1072.23,0.217754
1072.71,0.215929
1073.19,0.214204
1073.67,0.212584
1074.16,0.211053
1074.64,0.209574
1075.12,0.208091
1075.60,0.206542
1076.08,0.204886
1076.57,0.203110
1077.05,0.201246
1077.53,0.199356
1078.01,0.197526
1078.49,0.195826
1078.98,0.194292
1079.46,0.192914
1079.94,0.191639
1080.42,0.190390
1080.91,0.189089
1081.39,0.187683
1081.87,0.186155
1082.35,0.184530
1082.83,0.182854
1083.32,0.181192
1083.80,0.179607
1084.28,0.178146
1084.76,0.176843
1085.24,0.175705
1085.73,0.174722
1086.21,0.173858
1086.69,0.173061
1087.17,0.172272
1087.65,0.171432
1088.14,0.170494
1088.62,0.169438
1089.10,0.168263
1089.58,0.166991
1090.07,0.165648
1090.55,0.164259
1091.03,0.162838
1091.51,0.161390
1091.99,0.159924
1092.48,0.158454
1092.96,0.157006
1093.44,0.155611
1093.92,0.154295
1094.40,0.153059
1094.89,0.151876
1095.37,0.150689
1095.85,0.149425
1096.33,0.148013
1096.82,0.146412
1097.30,0.144622
1097.78,0.142678
1098.26,0.140644
1098.74,0.138592
1099.23,0.136578
1099.71,0.134634
1100.19,0.132762
1100.67,0.130943
1101.15,0.129155
1101.64,0.127377
1102.12,0.125606
1102.60,0.123853
1103.08,0.122138
1103.57,0.120481
1104.05,0.118897
1104.53,0.117393
1105.01,0.115966
1105.49,0.114605
1105.98,0.113297
1106.46,0.112026
1106.94,0.110770
1107.42,0.109501
1107.90,0.108191
1108.39,0.106806
1108.87,0.105322
1109.35,0.103723
1109.83,0.102009
1110.32,0.100198
1110.80,0.098320
1111.28,0.096418
1111.76,0.094537
1112.24,0.092718
1112.72,0.090995
1113.21,0.089387
1113.69,0.087894
1114.17,0.086500
1114.65,0.085166
1115.14,0.083837
1115.62,0.082451
1116.10,0.080954
1116.58,0.079309
1117.06,0.077515
1117.55,0.075601
1118.03,0.073627
1118.51,0.071664
1118.99,0.069776
1119.47,0.068007
1119.96,0.066369
1120.44,0.064847
1120.92,0.063407
1121.40,0.062009
1121.88,0.060622
1122.37,0.059224
1122.85,0.057803
1123.33,0.056354
1123.81,0.054873
1124.30,0.053360
1124.78,0.051818
1125.26,0.050260
1125.74,0.048710
1126.22,0.047200
1126.71,0.045762
1127.19,0.044419
1127.67,0.043177
1128.15,0.042026
1128.63,0.040940
1129.12,0.039889
1129.60,0.038850
1130.08,0.037808
1130.56,0.036762
1131.05,0.035716
1131.53,0.034679
1132.01,0.033654
1132.49,0.032641
