波数(cm-1),吸光度
543.83,0.383585
544.31,0.388606
544.79,0.394013
545.27,0.399682
545.76,0.405299
546.24,0.410446
546.72,0.414790
547.20,0.418267
547.68,0.421083
548.17,0.423599
548.65,0.426095
549.13,0.428656
549.61,0.431155
550.10,0.433401
550.58,0.435338
551.06,0.437196
551.54,0.439418
552.02,0.442511
552.51,0.446752
552.99,0.452032
553.47,0.457817
553.95,0.463339
554.43,0.467901
554.92,0.471133
555.40,0.473170
555.88,0.474514
556.36,0.475793
556.84,0.477415
557.33,0.479438
557.81,0.481558
558.29,0.483304
558.77,0.484214
559.26,0.484003
559.74,0.482614
560.22,0.480146
560.70,0.476779
561.18,0.472714
561.67,0.468201
562.15,0.463534
562.63,0.459010
563.11,0.454868
563.59,0.451173
564.08,0.447771
564.56,0.444311
565.04,0.440389
565.52,0.435724
566.00,0.430262
566.49,0.424196
566.97,0.417848
567.45,0.411515
567.93,0.405327
568.42,0.399247
568.90,0.393168
569.38,0.387071
569.86,0.381106
570.34,0.375589
570.83,0.370835
571.31,0.367018
571.79,0.364034
572.27,0.361526
572.75,0.358977
573.24,0.355917
573.72,0.352113
574.20,0.347600
574.68,0.342648
575.17,0.337588
575.65,0.332694
576.13,0.328068
576.61,0.323679
577.09,0.319451
577.58,0.315374
578.06,0.311537
578.54,0.308088
579.02,0.305123
579.50,0.302609
579.99,0.300347
580.47,0.298054
580.95,0.295475
581.43,0.292529
581.91,0.289359
582.40,0.286286
582.88,0.283664
583.36,0.281714
583.84,0.280463
584.33,0.279729
584.81,0.279230
585.29,0.278701
585.77,0.278028
586.25,0.277284
586.74,0.276681
587.22,0.276448
587.70,0.276738
588.18,0.277595
588.66,0.278967
589.15,0.280777
589.63,0.282988
590.11,0.285631
590.59,0.288772
591.08,0.292426
591.56,0.296493
592.04,0.300707
592.52,0.304682
593.00,0.308045
593.49,0.310518
593.97,0.312002
594.45,0.312572
594.93,0.312412
595.41,0.311754
595.90,0.310824
596.38,0.309857
596.86,0.309078
597.34,0.308682
597.82,0.308809
598.31,0.309472
598.79,0.310527
599.27,0.311651
599.75,0.312430
600.24,0.312451
600.72,0.311416
601.20,0.309244
601.68,0.306051
602.16,0.302075
602.65,0.297551
603.13,0.292667
603.61,0.287538
604.09,0.282242
604.57,0.276867
605.06,0.271529
605.54,0.266348
606.02,0.261419
606.50,0.256774
606.98,0.252381
607.47,0.248180
607.95,0.244120
608.43,0.240186
608.91,0.236389
609.40,0.232725
609.88,0.229129
610.36,0.225452
610.84,0.221511
611.32,0.217157
611.81,0.212378
612.29,0.207344
612.77,0.202404
613.25,0.197988
613.73,0.194428
614.22,0.191873
614.70,0.190198
615.18,0.189056
615.66,0.187939
616.15,0.186350
616.63,0.183965
617.11,0.180683
617.59,0.176652
618.07,0.172171
618.56,0.167596
619.04,0.163218
619.52,0.159218
620.00,0.155686
620.48,0.152639
620.97,0.150070
621.45,0.147971
621.93,0.146329
622.41,0.145113
622.89,0.144254
623.38,0.143651
623.86,0.143189
624.34,0.142769
624.82,0.142349
625.31,0.141941
625.79,0.141603
626.27,0.141389
626.75,0.141315
627.23,0.141332
627.72,0.141339
628.20,0.141210
628.68,0.140839
629.16,0.140183
629.64,0.139268
630.13,0.138178
630.61,0.137021
631.09,0.135905
631.57,0.134898
632.05,0.134025
632.54,0.133283
633.02,0.132659
633.50,0.132155
633.98,0.131792
634.47,0.131601
634.95,0.131599
635.43,0.131768
635.91,0.132041
636.39,0.132310
636.88,0.132454
637.36,0.132382
637.84,0.132053
638.32,0.131500
638.80,0.130814
639.29,0.130129
639.77,0.129578
640.25,0.129255
640.73,0.129204
641.22,0.129410
641.70,0.129809
642.18,0.130309
642.66,0.130817
643.14,0.131258
643.63,0.131587
644.11,0.131794
644.59,0.131902
645.07,0.131963
645.55,0.132031
646.04,0.132156
646.52,0.132363
647.00,0.132634
647.48,0.132912
647.96,0.133101
648.45,0.133104
648.93,0.132840
649.41,0.132279
649.89,0.131453
650.38,0.130463
650.86,0.129444
651.34,0.128536
651.82,0.127855
652.30,0.127457
652.79,0.127336
653.27,0.127427
653.75,0.127638
654.23,0.127872
654.71,0.128052
655.20,0.128147
655.68,0.128171
656.16,0.128173
656.64,0.128216
657.13,0.128353
657.61,0.128594
658.09,0.128895
658.57,0.129154
659.05,0.129238
659.54,0.129026
660.02,0.128447
660.50,0.127523
660.98,0.126364
661.46,0.125158
661.95,0.124106
662.43,0.123375
662.91,0.123064
663.39,0.123178
663.87,0.123650
664.36,0.124382
664.84,0.125296
665.32,0.126353
665.80,0.127545
666.29,0.128871
666.77,0.130273
667.25,0.131559
667.73,0.132404
668.21,0.132445
668.70,0.131575
669.18,0.130083
669.66,0.128481
670.14,0.127151
670.62,0.126214
671.11,0.125599
671.59,0.125139
672.07,0.124666
672.55,0.124057
673.03,0.123294
673.52,0.122465
674.00,0.121745
674.48,0.121307
674.96,0.121259
675.45,0.121594
675.93,0.122201
676.41,0.122898
676.89,0.123502
677.37,0.123894
677.86,0.124037
678.34,0.123970
678.82,0.123765
679.30,0.123496
679.78,0.123208
680.27,0.122919
680.75,0.122639
681.23,0.122377
681.71,0.122146
682.20,0.121949
682.68,0.121772
683.16,0.121579
683.64,0.121330
684.12,0.121008
684.61,0.120642
685.09,0.120316
685.57,0.120139
686.05,0.120210
686.53,0.120571
687.02,0.121188
687.50,0.121951
687.98,0.122709
688.46,0.123321
688.94,0.123679
689.43,0.123729
689.91,0.123464
690.39,0.122899
690.87,0.122060
691.36,0.120991
691.84,0.119772
692.32,0.118537
692.80,0.117459
693.28,0.116723
693.77,0.116459
694.25,0.116692
694.73,0.117325
695.21,0.118164
695.69,0.118972
696.18,0.119541
696.66,0.119762
697.14,0.119635
697.62,0.119246
698.11,0.118699
698.59,0.118070
699.07,0.117382
699.55,0.116617
700.03,0.115756
700.52,0.114816
701.00,0.113865
701.48,0.113014
701.96,0.112366
702.44,0.111984
702.93,0.111865
703.41,0.111945
703.89,0.112137
704.37,0.112354
704.85,0.112549
705.34,0.112714
705.82,0.112867
706.30,0.113025
706.78,0.113187
707.27,0.113339
707.75,0.113462
708.23,0.113554
708.71,0.113629
709.19,0.113715
709.68,0.113830
710.16,0.113963
710.64,0.114082
711.12,0.114138
711.60,0.114099
712.09,0.113969
712.57,0.113789
713.05,0.113617
713.53,0.113494
714.01,0.113419
714.50,0.113342
714.98,0.113186
715.46,0.112880
715.94,0.112397
716.43,0.111764
716.91,0.111052
717.39,0.110337
717.87,0.109670
718.35,0.109060
718.84,0.108491
719.32,0.107950
719.80,0.107461
720.28,0.107088
720.76,0.106920
721.25,0.107026
721.73,0.107404
722.21,0.107968
722.69,0.108561
723.17,0.109021
723.66,0.109225
724.14,0.109143
724.62,0.108842
725.10,0.108459
725.59,0.108136
726.07,0.107974
726.55,0.108002
727.03,0.108185
727.51,0.108455
728.00,0.108746
728.48,0.109031
728.96,0.109313
729.44,0.109611
729.92,0.109932
730.41,0.110248
730.89,0.110499
731.37,0.110622
731.85,0.110566
732.34,0.110324
732.82,0.109926
733.30,0.109432
733.78,0.108908
734.26,0.108399
734.75,0.107936
735.23,0.107526
735.71,0.107169
736.19,0.106862
736.67,0.106605
737.16,0.106393
737.64,0.106217
738.12,0.106062
738.60,0.105917
739.08,0.105783
739.57,0.105676
740.05,0.105615
740.53,0.105614
741.01,0.105654
741.50,0.105679
741.98,0.105598
742.46,0.105328
742.94,0.104812
743.42,0.104067
743.91,0.103177
744.39,0.102282
744.87,0.101533
745.35,0.101032
745.83,0.100817
746.32,0.100840
746.80,0.101005
747.28,0.101198
747.76,0.101340
748.25,0.101410
748.73,0.101442
749.21,0.101500
749.69,0.101639
750.17,0.101878
750.66,0.102189
751.14,0.102504
751.62,0.102749
752.10,0.102875
752.58,0.102877
753.07,0.102795
753.55,0.102690
754.03,0.102622
754.51,0.102617
754.99,0.102657
755.48,0.102682
755.96,0.102616
756.44,0.102402
756.92,0.102020
757.41,0.101505
757.89,0.100937
758.37,0.100420
758.85,0.100045
759.33,0.099865
759.82,0.099883
760.30,0.100056
760.78,0.100311
761.26,0.100571
761.74,0.100776
762.23,0.100891
762.71,0.100910
763.19,0.100844
763.67,0.100709
764.15,0.100518
764.64,0.100279
765.12,0.099999
765.60,0.099688
766.08,0.099362
766.57,0.099035
767.05,0.098716
767.53,0.098397
768.01,0.098058
768.49,0.097670
768.98,0.097211
769.46,0.096681
769.94,0.096107
770.42,0.095544
770.90,0.095061
771.39,0.094719
771.87,0.094555
772.35,0.094573
772.83,0.094743
773.32,0.095002
773.80,0.095277
774.28,0.095500
774.76,0.095622
775.24,0.095620
775.73,0.095501
776.21,0.095305
776.69,0.095086
777.17,0.094907
777.65,0.094823
778.14,0.094865
778.62,0.095032
779.10,0.095290
779.58,0.095576
780.06,0.095820
780.55,0.095950
781.03,0.095920
781.51,0.095713
781.99,0.095347
782.48,0.094871
782.96,0.094353
783.44,0.093878
783.92,0.093524
784.40,0.093361
784.89,0.093429
785.37,0.093723
785.85,0.094184
786.33,0.094700
786.81,0.095133
787.30,0.095337
787.78,0.095209
788.26,0.094726
788.74,0.093963
789.23,0.093078
789.71,0.092261
790.19,0.091700
790.67,0.091507
791.15,0.091694
791.64,0.092169
792.12,0.092776
792.60,0.093338
793.08,0.093704
793.56,0.093798
794.05,0.093617
794.53,0.093219
795.01,0.092687
795.49,0.092106
795.97,0.091542
796.46,0.091030
796.94,0.090592
797.42,0.090244
797.90,0.090006
798.39,0.089898
798.87,0.089939
799.35,0.090124
799.83,0.090419
800.31,0.090758
800.80,0.091057
801.28,0.091228
801.76,0.091213
802.24,0.090995
802.72,0.090619
803.21,0.090170
803.69,0.089763
804.17,0.089508
804.65,0.089473
805.13,0.089664
805.62,0.090024
806.10,0.090453
806.58,0.090836
807.06,0.091079
807.55,0.091142
808.03,0.091038
808.51,0.090828
808.99,0.090578
809.47,0.090347
809.96,0.090153
810.44,0.089981
810.92,0.089796
811.40,0.089568
811.88,0.089287
812.37,0.088976
812.85,0.088671
813.33,0.088414
813.81,0.088231
814.30,0.088127
814.78,0.088091
815.26,0.088107
815.74,0.088164
816.22,0.088259
816.71,0.088392
817.19,0.088555
817.67,0.088725
818.15,0.088860
818.63,0.088921
819.12,0.088883
819.60,0.088752
820.08,0.088567
820.56,0.088393
821.04,0.088295
821.53,0.088312
822.01,0.088446
822.49,0.088665
822.97,0.088914
823.46,0.089133
823.94,0.089282
824.42,0.089348
824.90,0.089344
825.38,0.089301
825.87,0.089258
826.35,0.089254
826.83,0.089318
827.31,0.089469
827.79,0.089710
828.28,0.090021
828.76,0.090365
829.24,0.090683
829.72,0.090920
830.21,0.091028
830.69,0.090995
831.17,0.090843
831.65,0.090626
832.13,0.090406
832.62,0.090224
833.10,0.090091
833.58,0.089974
834.06,0.089821
834.54,0.089587
835.03,0.089258
835.51,0.088870
835.99,0.088503
836.47,0.088249
836.95,0.088188
837.44,0.088355
837.92,0.088731
838.40,0.089252
838.88,0.089823
839.37,0.090359
839.85,0.090790
840.33,0.091074
840.81,0.091202
841.29,0.091183
841.78,0.091039
842.26,0.090803
842.74,0.090516
843.22,0.090223
843.70,0.089968
844.19,0.089786
844.67,0.089696
845.15,0.089699
845.63,0.089778
846.11,0.089909
846.60,0.090076
847.08,0.090272
847.56,0.090509
848.04,0.090806
848.53,0.091180
849.01,0.091639
849.49,0.092175
849.97,0.092765
850.45,0.093373
850.94,0.093959
851.42,0.094483
851.90,0.094917
852.38,0.095243
852.86,0.095462
853.35,0.095603
853.83,0.095720
854.31,0.095888
854.79,0.096183
855.27,0.096668
855.76,0.097367
856.24,0.098264
856.72,0.099301
857.20,0.100402
857.69,0.101495
858.17,0.102536
858.65,0.103524
859.13,0.104497
859.61,0.105518
860.10,0.106645
860.58,0.107923
861.06,0.109370
861.54,0.110978
862.02,0.112717
862.51,0.114553
862.99,0.116444
863.47,0.118348
863.95,0.120220
864.44,0.122019
864.92,0.123709
865.40,0.125279
865.88,0.126738
866.36,0.128122
866.85,0.129474
867.33,0.130833
867.81,0.132216
868.29,0.133607
868.77,0.134966
869.26,0.136232
869.74,0.137344
870.22,0.138243
870.70,0.138871
871.18,0.139178
871.67,0.139110
872.15,0.138626
872.63,0.137709
873.11,0.136384
873.60,0.134722
874.08,0.132833
874.56,0.130853
875.04,0.128913
875.52,0.127113
876.01,0.125515
876.49,0.124139
876.97,0.122964
877.45,0.121936
877.93,0.120981
878.42,0.120004
878.90,0.118893
879.38,0.117544
879.86,0.115868
880.35,0.113816
880.83,0.111395
881.31,0.108672
881.79,0.105759
882.27,0.102784
882.76,0.099879
883.24,0.097153
883.72,0.094677
884.20,0.092502
884.68,0.090655
885.17,0.089148
885.65,0.087980
886.13,0.087136
886.61,0.086580
887.09,0.086258
887.58,0.086107
888.06,0.086073
888.54,0.086123
889.02,0.086256
889.51,0.086499
889.99,0.086889
890.47,0.087448
890.95,0.088167
891.43,0.088992
891.92,0.089847
892.40,0.090641
892.88,0.091303
893.36,0.091803
893.84,0.092149
894.33,0.092381
894.81,0.092550
895.29,0.092701
895.77,0.092864
896.25,0.093044
896.74,0.093229
897.22,0.093398
897.70,0.093530
898.18,0.093605
898.67,0.093617
899.15,0.093569
899.63,0.093481
900.11,0.093384
900.59,0.093319
901.08,0.093326
901.56,0.093430
902.04,0.093637
902.52,0.093933
903.00,0.094289
903.49,0.094678
903.97,0.095076
904.45,0.095476
904.93,0.095876
905.42,0.096269
905.90,0.096635
906.38,0.096936
906.86,0.097134
907.34,0.097202
907.83,0.097154
908.31,0.097044
908.79,0.096961
909.27,0.097004
909.75,0.097244
910.24,0.097701
910.72,0.098331
911.20,0.099043
911.68,0.099728
912.16,0.100291
912.65,0.100687
913.13,0.100928
913.61,0.101075
914.09,0.101210
914.58,0.101418
915.06,0.101757
915.54,0.102243
916.02,0.102853
916.50,0.103535
916.99,0.104226
917.47,0.104866
917.95,0.105428
918.43,0.105925
918.91,0.106418
919.40,0.107003
919.88,0.107780
920.36,0.108834
920.84,0.110187
921.33,0.111790
921.81,0.113517
922.29,0.115208
922.77,0.116695
923.25,0.117859
923.74,0.118662
924.22,0.119150
924.70,0.119434
925.18,0.119641
925.66,0.119896
926.15,0.120278
926.63,0.120823
927.11,0.121529
927.59,0.122377
928.07,0.123340
928.56,0.124392
929.04,0.125505
929.52,0.126648
930.00,0.127781
930.49,0.128871
930.97,0.129896
931.45,0.130860
931.93,0.131791
932.41,0.132732
932.90,0.133727
933.38,0.134806
933.86,0.135979
934.34,0.137237
934.82,0.138565
935.31,0.139952
935.79,0.141401
936.27,0.142922
936.75,0.144531
937.23,0.146236
937.72,0.148036
938.20,0.149920
938.68,0.151870
939.16,0.153869
939.65,0.155893
940.13,0.157919
940.61,0.159913
941.09,0.161840
941.57,0.163678
942.06,0.165430
942.54,0.167138
943.02,0.168881
943.50,0.170756
943.98,0.172850
944.47,0.175208
944.95,0.177816
945.43,0.180597
945.91,0.183443
946.39,0.186232
946.88,0.188867
947.36,0.191293
947.84,0.193496
948.32,0.195494
948.81,0.197320
949.29,0.199021
949.77,0.200658
950.25,0.202297
950.73,0.204017
951.22,0.205889
951.70,0.207952
952.18,0.210198
952.66,0.212572
953.14,0.214978
953.63,0.217306
954.11,0.219475
954.59,0.221444
955.07,0.223227
955.56,0.224863
956.04,0.226402
956.52,0.227876
957.00,0.229285
957.48,0.230608
957.97,0.231809
958.45,0.232852
958.93,0.233700
959.41,0.234315
959.89,0.234658
960.38,0.234696
960.86,0.234417
961.34,0.233848
961.82,0.233069
962.30,0.232194
962.79,0.231343
963.27,0.230609
963.75,0.230021
964.23,0.229546
964.72,0.229102
965.20,0.228613
965.68,0.228037
966.16,0.227402
966.64,0.226791
967.13,0.226324
967.61,0.226113
968.09,0.226222
968.57,0.226670
969.05,0.227427
969.54,0.228452
970.02,0.229708
970.50,0.231181
970.98,0.232879
971.47,0.234813
971.95,0.236984
972.43,0.239379
972.91,0.241979
973.39,0.244770
973.88,0.247757
974.36,0.250965
974.84,0.254427
975.32,0.258162
975.80,0.262168
976.29,0.266412
976.77,0.270844
977.25,0.275411
977.73,0.280073
978.21,0.284808
978.70,0.289599
979.18,0.294428
979.66,0.299264
980.14,0.304072
980.63,0.308825
981.11,0.313524
981.59,0.318197
982.07,0.322894
982.55,0.327663
983.04,0.332527
983.52,0.337480
984.00,0.342491
984.48,0.347534
984.96,0.352601
985.45,0.357718
985.93,0.362917
986.41,0.368219
986.89,0.373594
987.37,0.378967
987.86,0.384225
988.34,0.389258
988.82,0.394008
989.30,0.398479
989.79,0.402734
990.27,0.406862
990.75,0.410951
991.23,0.415062
991.71,0.419228
992.20,0.423469
992.68,0.427797
993.16,0.432220
993.64,0.436712
994.12,0.441206
994.61,0.445587
995.09,0.449718
995.57,0.453495
996.05,0.456900
996.54,0.460018
997.02,0.463007
997.50,0.466038
997.98,0.469210
998.46,0.472503
998.95,0.475778
999.43,0.478846
999.91,0.481558
1000.39,0.483872
1000.87,0.485874
1001.36,0.487724
1001.84,0.489591
1002.32,0.491562
1002.80,0.493623
1003.28,0.495685
1003.77,0.497655
1004.25,0.499498
1004.73,0.501269
1005.21,0.503076
1005.70,0.505018
1006.18,0.507121
1006.66,0.509308
1007.14,0.511425
1007.62,0.513299
1008.11,0.514817
1008.59,0.515957
1009.07,0.516780
1009.55,0.517374
1010.03,0.517813
1010.52,0.518124
1011.00,0.518304
1011.48,0.518361
1011.96,0.518344
1012.45,0.518347
1012.93,0.518473
1013.41,0.518772
1013.89,0.519204
1014.37,0.519625
1014.86,0.519844
1015.34,0.519691
1015.82,0.519066
1016.30,0.517972
1016.78,0.516477
1017.27,0.514661
1017.75,0.512561
1018.23,0.510170
1018.71,0.507470
1019.20,0.504484
1019.68,0.501325
1020.16,0.498186
1020.64,0.495269
1021.12,0.492725
1021.61,0.490579
1022.09,0.488719
1022.57,0.486926
1023.05,0.484963
1023.53,0.482673
1024.02,0.480006
1024.50,0.477029
1024.98,0.473870
1025.46,0.470660
1025.94,0.467472
1026.43,0.464310
1026.91,0.461129
1027.39,0.457873
1027.87,0.454503
1028.36,0.451015
1028.84,0.447435
1029.32,0.443809
1029.80,0.440192
1030.28,0.436638
1030.77,0.433205
1031.25,0.429947
1031.73,0.426900
1032.21,0.424068
1032.69,0.421411
1033.18,0.418851
1033.66,0.416287
1034.14,0.413632
1034.62,0.410843
1035.10,0.407933
1035.59,0.404958
1036.07,0.401994
1036.55,0.399103
1037.03,0.396308
1037.52,0.393597
1038.00,0.390932
1038.48,0.388271
1038.96,0.385583
1039.44,0.382850
1039.93,0.380059
1040.41,0.377194
1040.89,0.374240
1041.37,0.371187
1041.85,0.368048
1042.34,0.364859
1042.82,0.361670
1043.30,0.358524
1043.78,0.355435
1044.27,0.352379
1044.75,0.349302
1045.23,0.346158
1045.71,0.342936
1046.19,0.339683
1046.67,0.336491
1047.16,0.333465
1047.64,0.330688
1048.12,0.328180
1048.60,0.325905
1049.09,0.323784
1049.57,0.321739
1050.05,0.319722
1050.53,0.317726
1051.01,0.315766
1051.50,0.313857
1051.98,0.311978
1052.46,0.310079
1052.94,0.308088
1053.42,0.305952
1053.91,0.303665
1054.39,0.301275
1054.87,0.298867
1055.35,0.296515
1055.84,0.294261
1056.32,0.292086
1056.80,0.289934
1057.28,0.287731
1057.76,0.285436
1058.25,0.283052
1058.73,0.280627
1059.21,0.278224
1059.69,0.275890
1060.17,0.273634
1060.66,0.271424
1061.14,0.269211
1061.62,0.266948
1062.10,0.264621
1062.59,0.262250
1063.07,0.259880
1063.55,0.257556
1064.03,0.255314
1064.51,0.253166
1065.00,0.251106
1065.48,0.249117
1065.96,0.247181
1066.44,0.245273
1066.92,0.243363
1067.41,0.241410
1067.89,0.239376
1068.37,0.237230
1068.85,0.234968
1069.34,0.232623
1069.82,0.230262
1070.30,0.227956
1070.78,0.225767
1071.26,0.223726
1071.74,0.221830
1072.23,0.220053
1072.71,0.218366
1073.19,0.216760
1073.67,0.215236
1074.16,0.213803
1074.64,0.212453
1075.12,0.211150
1075.60,0.209828
1076.08,0.208421
1076.57,0.206885
1077.05,0.205231
1077.53,0.203524
1078.01,0.201873
1078.49,0.200388
1078.98,0.199139
1079.46,0.198140
1079.94,0.197345
1080.42,0.196671
1080.91,0.196030
1081.39,0.195360
1081.87,0.194630
1082.35,0.193837
1082.83,0.192984
1083.32,0.192067
1083.80,0.191069
1084.28,0.189971
1084.76,0.188769
1085.24,0.187482
1085.73,0.186156
1086.21,0.184846
1086.69,0.183596
1087.17,0.182421
1087.65,0.181308
1088.14,0.180221
1088.62,0.179127
1089.10,0.178007
1089.58,0.176869
1090.07,0.175738
1090.55,0.174639
1091.03,0.173578
1091.51,0.172536
1091.99,0.171469
1092.48,0.170332
1092.96,0.169088
1093.44,0.167728
1093.92,0.166272
1094.40,0.164759
1094.89,0.163234
1095.37,0.161730
1095.85,0.160265
1096.33,0.158834
1096.82,0.157423
1097.30,0.156008
1097.78,0.154565
1098.26,0.153079
1098.74,0.151539
1099.23,0.149942
1099.71,0.148294
1100.19,0.146607
1100.67,0.144897
1101.15,0.143181
1101.64,0.141475
1102.12,0.139790
1102.60,0.138135
1103.08,0.136514
1103.57,0.134931
1104.05,0.133385
1104.53,0.131873
1105.01,0.130378
1105.49,0.128873
1105.98,0.127323
1106.46,0.125694
1106.94,0.123963
1107.42,0.122129
1107.90,0.120217
1108.39,0.118273
1108.87,0.116350
1109.35,0.114487
1109.83,0.112698
1110.32,0.110966
1110.80,0.109250
1111.28,0.107494
1111.76,0.105655
1112.24,0.103712
1112.72,0.101676
1113.21,0.099588
1113.69,0.097509
1114.17,0.095506
1114.65,0.093633
1115.14,0.091922
1115.62,0.090373
1116.10,0.088956
1116.58,0.087614
1117.06,0.086277
1117.55,0.084877
1118.03,0.083355
1118.51,0.081683
1118.99,0.079859
1119.47,0.077909
1119.96,0.075875
1120.44,0.073805
1120.92,0.071742
1121.40,0.069720
1121.88,0.067765
1122.37,0.065897
1122.85,0.064138
1123.33,0.062504
1123.81,0.061003
1124.30,0.059627
1124.78,0.058343
1125.26,0.057100
1125.74,0.055839
1126.22,0.054506
1126.71,0.053074
1127.19,0.051548
1127.67,0.049965
1128.15,0.048381
1128.63,0.046850
1129.12,0.045411
1129.60,0.044072
1130.08,0.042824
1130.56,0.041639
1131.05,0.040495
1131.53,0.039378
1132.01,0.038285
1132.49,0.037222
