波数(cm-1),吸光度
487.90,0.102586
488.38,0.104137
488.87,0.104268
489.35,0.102937
489.83,0.100530
490.31,0.097703
490.79,0.095116
491.28,0.093255
491.76,0.092246
492.24,0.091913
492.72,0.091899
493.21,0.091889
493.69,0.091722
494.17,0.091424
494.65,0.091117
495.13,0.090913
495.62,0.090833
496.10,0.090813
496.58,0.090765
497.06,0.090691
497.54,0.090722
498.03,0.091115
498.51,0.092138
498.99,0.093953
499.47,0.096574
499.95,0.099854
500.44,0.103558
500.92,0.107412
501.40,0.111198
501.88,0.114768
502.37,0.118008
502.85,0.120798
503.33,0.122993
503.81,0.124450
504.29,0.125102
504.78,0.125008
505.26,0.124347
505.74,0.123338
506.22,0.122159
506.70,0.120856
507.19,0.119334
507.67,0.117426
508.15,0.115049
508.63,0.112324
509.12,0.109616
509.60,0.107445
510.08,0.106286
510.56,0.106457
511.04,0.107958
511.53,0.110475
512.01,0.113458
512.49,0.116361
512.97,0.118835
513.45,0.120820
513.94,0.122514
514.42,0.124240
514.90,0.126311
515.38,0.128885
515.86,0.131923
516.35,0.135185
516.83,0.138324
517.31,0.140955
517.79,0.142756
518.28,0.143544
518.76,0.143296
519.24,0.142187
519.72,0.140560
520.20,0.138920
520.69,0.137807
521.17,0.137650
521.65,0.138698
522.13,0.140918
522.61,0.144031
523.10,0.147567
523.58,0.151045
524.06,0.154091
524.54,0.156499
525.03,0.158258
525.51,0.159469
525.99,0.160271
526.47,0.160767
526.95,0.161035
527.44,0.161167
527.92,0.161289
528.40,0.161576
528.88,0.162187
529.36,0.163204
529.85,0.164602
530.33,0.166265
530.81,0.168066
531.29,0.169942
531.77,0.171967
532.26,0.174317
532.74,0.177185
533.22,0.180633
533.70,0.184508
534.19,0.188429
534.67,0.191929
535.15,0.194623
535.63,0.196374
536.11,0.197353
536.60,0.197958
537.08,0.198640
537.56,0.199692
538.04,0.201189
538.52,0.203001
539.01,0.204941
539.49,0.206905
539.97,0.208960
540.45,0.211302
540.93,0.214141
541.42,0.217553
541.90,0.221413
542.38,0.225423
542.86,0.229288
543.35,0.232897
543.83,0.236442
544.31,0.240391
544.79,0.245318
545.27,0.251729
545.76,0.259826
546.24,0.269440
546.72,0.280034
547.20,0.290913
547.68,0.301381
548.17,0.310903
548.65,0.319207
549.13,0.326250
549.61,0.332205
550.10,0.337402
550.58,0.342333
551.06,0.347552
551.54,0.353519
552.02,0.360505
552.51,0.368457
552.99,0.377032
553.47,0.385684
553.95,0.393932
554.43,0.401578
554.92,0.408808
555.40,0.416094
555.88,0.423911
556.36,0.432436
556.84,0.441337
557.33,0.449798
557.81,0.456755
558.29,0.461387
558.77,0.463384
559.26,0.463050
559.74,0.461038
560.22,0.458049
560.70,0.454527
561.18,0.450575
561.67,0.446109
562.15,0.441069
562.63,0.435586
563.11,0.429993
563.59,0.424667
564.08,0.419815
564.56,0.415368
565.04,0.410997
565.52,0.406303
566.00,0.401001
566.49,0.395100
566.97,0.388886
567.45,0.382807
567.93,0.377224
568.42,0.372277
568.90,0.367818
569.38,0.363521
569.86,0.359028
570.34,0.354122
570.83,0.348802
571.31,0.343225
571.79,0.337603
572.27,0.332083
572.75,0.326737
573.24,0.321585
573.72,0.316666
574.20,0.312103
574.68,0.308088
575.17,0.304811
575.65,0.302367
576.13,0.300670
576.61,0.299454
577.09,0.298325
577.58,0.296932
578.06,0.295057
578.54,0.292654
579.02,0.289806
579.50,0.286643
579.99,0.283264
580.47,0.279690
580.95,0.275879
581.43,0.271768
581.91,0.267327
582.40,0.262571
582.88,0.257563
583.36,0.252378
583.84,0.247105
584.33,0.241850
584.81,0.236746
585.29,0.231986
585.77,0.227795
586.25,0.224400
586.74,0.221994
587.22,0.220680
587.70,0.220458
588.18,0.221223
588.66,0.222807
589.15,0.225003
589.63,0.227600
590.11,0.230416
590.59,0.233275
591.08,0.235994
591.56,0.238406
592.04,0.240376
592.52,0.241863
593.00,0.242961
593.49,0.243910
593.97,0.245031
594.45,0.246607
594.93,0.248826
595.41,0.251702
595.90,0.255094
596.38,0.258744
596.86,0.262377
597.34,0.265770
597.82,0.268750
598.31,0.271185
598.79,0.272937
599.27,0.273835
599.75,0.273731
600.24,0.272575
600.72,0.270503
601.20,0.267822
601.68,0.264939
602.16,0.262206
602.65,0.259774
603.13,0.257552
603.61,0.255224
604.09,0.252402
604.57,0.248727
605.06,0.244036
605.54,0.238401
606.02,0.232099
606.50,0.225503
606.98,0.218958
607.47,0.212728
607.95,0.206935
608.43,0.201575
608.91,0.196546
609.40,0.191695
609.88,0.186856
610.36,0.181876
610.84,0.176670
611.32,0.171239
611.81,0.165695
612.29,0.160237
612.77,0.155118
613.25,0.150577
613.73,0.146749
614.22,0.143648
614.70,0.141146
615.18,0.139032
615.66,0.137050
616.15,0.134992
616.63,0.132760
617.11,0.130365
617.59,0.127909
618.07,0.125511
618.56,0.123255
619.04,0.121144
619.52,0.119114
620.00,0.117052
620.48,0.114859
620.97,0.112479
621.45,0.109915
621.93,0.107220
622.41,0.104470
622.89,0.101745
623.38,0.099103
623.86,0.096590
624.34,0.094248
624.82,0.092121
625.31,0.090260
625.79,0.088702
626.27,0.087454
626.75,0.086467
627.23,0.085640
627.72,0.084850
628.20,0.083975
628.68,0.082951
629.16,0.081789
629.64,0.080584
630.13,0.079478
630.61,0.078619
631.09,0.078119
631.57,0.078011
632.05,0.078243
632.54,0.078696
633.02,0.079224
633.50,0.079681
633.98,0.079951
634.47,0.079965
634.95,0.079694
635.43,0.079145
635.91,0.078356
636.39,0.077394
636.88,0.076356
637.36,0.075354
637.84,0.074525
638.32,0.073999
638.80,0.073866
639.29,0.074159
639.77,0.074825
640.25,0.075733
640.73,0.076692
641.22,0.077510
641.70,0.078037
642.18,0.078192
642.66,0.077985
643.14,0.077494
643.63,0.076835
644.11,0.076113
644.59,0.075400
645.07,0.074715
645.55,0.074034
646.04,0.073314
646.52,0.072519
647.00,0.071647
647.48,0.070732
647.96,0.069839
648.45,0.069042
648.93,0.068409
649.41,0.067980
649.89,0.067757
650.38,0.067710
650.86,0.067782
651.34,0.067903
651.82,0.067998
652.30,0.068008
652.79,0.067897
653.27,0.067659
653.75,0.067321
654.23,0.066938
654.71,0.066574
655.20,0.066285
655.68,0.066100
656.16,0.066023
656.64,0.066032
657.13,0.066102
657.61,0.066221
658.09,0.066405
658.57,0.066690
659.05,0.067114
659.54,0.067686
660.02,0.068365
660.50,0.069055
660.98,0.069628
661.46,0.069950
661.95,0.069936
662.43,0.069579
662.91,0.068967
663.39,0.068255
663.87,0.067626
664.36,0.067245
664.84,0.067207
665.32,0.067545
665.80,0.068228
666.29,0.069189
666.77,0.070305
667.25,0.071380
667.73,0.072165
668.21,0.072417
668.70,0.072058
669.18,0.071247
669.66,0.070267
670.14,0.069343
670.62,0.068572
671.11,0.067977
671.59,0.067555
672.07,0.067306
672.55,0.067245
673.03,0.067379
673.52,0.067693
674.00,0.068119
674.48,0.068545
674.96,0.068833
675.45,0.068856
675.93,0.068546
676.41,0.067926
676.89,0.067114
677.37,0.066289
677.86,0.065648
678.34,0.065339
678.82,0.065417
679.30,0.065845
679.78,0.066513
680.27,0.067297
680.75,0.068087
681.23,0.068822
681.71,0.069488
682.20,0.070082
682.68,0.070585
683.16,0.070937
683.64,0.071042
684.12,0.070814
684.61,0.070220
685.09,0.069318
685.57,0.068253
686.05,0.067229
686.53,0.066455
687.02,0.066073
687.50,0.066139
687.98,0.066607
688.46,0.067352
688.94,0.068196
689.43,0.068963
689.91,0.069521
690.39,0.069789
690.87,0.069744
691.36,0.069410
691.84,0.068857
692.32,0.068183
692.80,0.067505
693.28,0.066944
693.77,0.066588
694.25,0.066473
694.73,0.066566
695.21,0.066779
695.69,0.066997
696.18,0.067112
696.66,0.067068
697.14,0.066869
697.62,0.066571
698.11,0.066243
698.59,0.065935
699.07,0.065648
699.55,0.065336
700.03,0.064931
700.52,0.064380
701.00,0.063684
701.48,0.062908
701.96,0.062176
702.44,0.061627
702.93,0.061387
703.41,0.061521
703.89,0.062011
704.37,0.062755
704.85,0.063603
705.34,0.064395
705.82,0.064996
706.30,0.065342
706.78,0.065445
707.27,0.065382
707.75,0.065262
708.23,0.065188
708.71,0.065219
709.19,0.065340
709.68,0.065471
710.16,0.065488
710.64,0.065275
711.12,0.064765
711.60,0.063972
712.09,0.062989
712.57,0.061970
713.05,0.061068
713.53,0.060386
714.01,0.059957
714.50,0.059738
714.98,0.059641
715.46,0.059570
715.94,0.059470
716.43,0.059335
716.91,0.059210
717.39,0.059164
717.87,0.059254
718.35,0.059511
718.84,0.059923
719.32,0.060446
719.80,0.061017
720.28,0.061575
720.76,0.062063
721.25,0.062434
721.73,0.062655
722.21,0.062698
722.69,0.062555
723.17,0.062235
723.66,0.061772
724.14,0.061220
724.62,0.060632
725.10,0.060056
725.59,0.059522
726.07,0.059050
726.55,0.058659
727.03,0.058383
727.51,0.058271
728.00,0.058378
728.48,0.058737
728.96,0.059332
729.44,0.060085
729.92,0.060872
730.41,0.061545
730.89,0.061984
731.37,0.062137
731.85,0.062032
732.34,0.061759
732.82,0.061423
733.30,0.061110
733.78,0.060850
734.26,0.060614
734.75,0.060339
735.23,0.059964
735.71,0.059467
736.19,0.058878
736.67,0.058270
737.16,0.057738
737.64,0.057369
738.12,0.057220
738.60,0.057310
739.08,0.057623
739.57,0.058124
740.05,0.058762
740.53,0.059476
741.01,0.060200
741.50,0.060852
741.98,0.061344
742.46,0.061605
742.94,0.061588
743.42,0.061290
743.91,0.060757
744.39,0.060075
744.87,0.059348
745.35,0.058674
745.83,0.058133
746.32,0.057771
746.80,0.057599
747.28,0.057601
747.76,0.057741
748.25,0.057969
748.73,0.058234
749.21,0.058487
749.69,0.058694
750.17,0.058840
750.66,0.058929
751.14,0.058983
751.62,0.059028
752.10,0.059086
752.58,0.059165
753.07,0.059261
753.55,0.059359
754.03,0.059442
754.51,0.059495
754.99,0.059504
755.48,0.059453
755.96,0.059324
756.44,0.059099
756.92,0.058768
757.41,0.058346
757.89,0.057875
758.37,0.057422
758.85,0.057055
759.33,0.056821
759.82,0.056722
760.30,0.056714
760.78,0.056722
761.26,0.056664
761.74,0.056492
762.23,0.056207
762.71,0.055856
763.19,0.055501
763.67,0.055193
764.15,0.054943
764.64,0.054721
765.12,0.054474
765.60,0.054169
766.08,0.053818
766.57,0.053493
767.05,0.053304
767.53,0.053353
768.01,0.053706
768.49,0.054348
768.98,0.055195
769.46,0.056107
769.94,0.056941
770.42,0.057588
770.90,0.057986
771.39,0.058127
771.87,0.058041
772.35,0.057774
772.83,0.057377
773.32,0.056906
773.80,0.056423
774.28,0.055994
774.76,0.055681
775.24,0.055531
775.73,0.055549
776.21,0.055695
776.69,0.055885
777.17,0.056020
777.65,0.056007
778.14,0.055797
778.62,0.055395
779.10,0.054860
779.58,0.054282
780.06,0.053757
780.55,0.053370
781.03,0.053170
781.51,0.053166
781.99,0.053323
782.48,0.053570
782.96,0.053808
783.44,0.053922
783.92,0.053816
784.40,0.053432
784.89,0.052778
785.37,0.051927
785.85,0.051019
786.33,0.050215
786.81,0.049647
787.30,0.049396
787.78,0.049462
788.26,0.049775
788.74,0.050223
789.23,0.050695
789.71,0.051122
790.19,0.051485
790.67,0.051816
791.15,0.052167
791.64,0.052586
792.12,0.053093
792.60,0.053674
793.08,0.054281
793.56,0.054853
794.05,0.055319
794.53,0.055613
795.01,0.055684
795.49,0.055500
795.97,0.055061
796.46,0.054412
796.94,0.053643
797.42,0.052879
797.90,0.052241
798.39,0.051832
798.87,0.051687
799.35,0.051772
799.83,0.051984
800.31,0.052191
800.80,0.052276
801.28,0.052160
801.76,0.051836
802.24,0.051354
802.72,0.050808
803.21,0.050297
803.69,0.049909
804.17,0.049702
804.65,0.049695
805.13,0.049873
805.62,0.050190
806.10,0.050578
806.58,0.050955
807.06,0.051238
807.55,0.051372
808.03,0.051340
808.51,0.051175
808.99,0.050950
809.47,0.050760
809.96,0.050678
810.44,0.050732
810.92,0.050891
811.40,0.051075
811.88,0.051193
812.37,0.051168
812.85,0.050978
813.33,0.050658
813.81,0.050288
814.30,0.049955
814.78,0.049733
815.26,0.049657
815.74,0.049718
816.22,0.049882
816.71,0.050099
817.19,0.050322
817.67,0.050512
818.15,0.050633
818.63,0.050657
819.12,0.050562
819.60,0.050346
820.08,0.050032
820.56,0.049674
821.04,0.049347
821.53,0.049122
822.01,0.049052
822.49,0.049140
822.97,0.049349
823.46,0.049607
823.94,0.049838
824.42,0.049993
824.90,0.050056
825.38,0.050053
825.87,0.050030
826.35,0.050039
826.83,0.050113
827.31,0.050256
827.79,0.050447
828.28,0.050647
828.76,0.050807
829.24,0.050875
829.72,0.050811
830.21,0.050585
830.69,0.050189
831.17,0.049641
831.65,0.048990
832.13,0.048306
832.62,0.047666
833.10,0.047143
833.58,0.046779
834.06,0.046582
834.54,0.046528
835.03,0.046582
835.51,0.046711
835.99,0.046901
836.47,0.047163
836.95,0.047514
837.44,0.047963
837.92,0.048493
838.40,0.049056
838.88,0.049584
839.37,0.050019
839.85,0.050329
840.33,0.050531
840.81,0.050679
841.29,0.050851
841.78,0.051117
842.26,0.051509
842.74,0.052007
843.22,0.052545
843.70,0.053033
844.19,0.053375
844.67,0.053512
845.15,0.053426
845.63,0.053157
846.11,0.052783
846.60,0.052401
847.08,0.052102
847.56,0.051942
848.04,0.051927
848.53,0.052021
849.01,0.052156
849.49,0.052262
849.97,0.052289
850.45,0.052230
850.94,0.052120
851.42,0.052023
851.90,0.052000
852.38,0.052095
852.86,0.052309
853.35,0.052609
853.83,0.052937
854.31,0.053246
854.79,0.053512
855.27,0.053750
855.76,0.054002
856.24,0.054321
856.72,0.054756
857.20,0.055332
857.69,0.056058
858.17,0.056931
858.65,0.057954
859.13,0.059143
859.61,0.060523
860.10,0.062117
860.58,0.063935
861.06,0.065957
861.54,0.068142
862.02,0.070428
862.51,0.072746
862.99,0.075035
863.47,0.077236
863.95,0.079298
864.44,0.081183
864.92,0.082868
865.40,0.084361
865.88,0.085708
866.36,0.086995
866.85,0.088319
867.33,0.089768
867.81,0.091384
868.29,0.093148
868.77,0.094979
869.26,0.096753
869.74,0.098355
870.22,0.099690
870.70,0.100706
871.18,0.101387
871.67,0.101725
872.15,0.101700
872.63,0.101273
873.11,0.100396
873.60,0.099045
874.08,0.097244
874.56,0.095085
875.04,0.092710
875.52,0.090285
876.01,0.087975
876.49,0.085898
876.97,0.084111
877.45,0.082612
877.93,0.081348
878.42,0.080234
878.90,0.079167
879.38,0.078042
879.86,0.076760
880.35,0.075235
880.83,0.073412
881.31,0.071278
881.79,0.068865
882.27,0.066249
882.76,0.063545
883.24,0.060882
883.72,0.058377
884.20,0.056127
884.68,0.054190
885.17,0.052584
885.65,0.051294
886.13,0.050278
886.61,0.049484
887.09,0.048846
887.58,0.048306
888.06,0.047810
888.54,0.047323
889.02,0.046834
889.51,0.046356
889.99,0.045922
890.47,0.045566
890.95,0.045308
891.43,0.045139
891.92,0.045026
892.40,0.044915
892.88,0.044757
893.36,0.044533
893.84,0.044251
894.33,0.043952
894.81,0.043686
895.29,0.043495
895.77,0.043401
896.25,0.043398
896.74,0.043472
897.22,0.043607
897.70,0.043798
898.18,0.044046
898.67,0.044349
899.15,0.044684
899.63,0.045007
900.11,0.045265
900.59,0.045413
901.08,0.045448
901.56,0.045410
902.04,0.045384
902.52,0.045464
903.00,0.045711
903.49,0.046127
903.97,0.046636
904.45,0.047120
904.93,0.047445
905.42,0.047518
905.90,0.047320
906.38,0.046912
906.86,0.046411
907.34,0.045950
907.83,0.045646
908.31,0.045563
908.79,0.045712
909.27,0.046063
909.75,0.046563
910.24,0.047158
910.72,0.047791
911.20,0.048411
911.68,0.048959
912.16,0.049372
912.65,0.049593
913.13,0.049585
913.61,0.049347
914.09,0.048922
914.58,0.048394
915.06,0.047872
915.54,0.047458
916.02,0.047236
916.50,0.047251
916.99,0.047507
917.47,0.047975
917.95,0.048605
918.43,0.049339
918.91,0.050113
919.40,0.050868
919.88,0.051550
920.36,0.052118
920.84,0.052547
921.33,0.052838
921.81,0.053015
922.29,0.053119
922.77,0.053209
923.25,0.053338
923.74,0.053544
924.22,0.053843
924.70,0.054224
925.18,0.054663
925.66,0.055126
926.15,0.055589
926.63,0.056047
927.11,0.056509
927.59,0.057000
928.07,0.057546
928.56,0.058160
929.04,0.058837
929.52,0.059553
930.00,0.060272
930.49,0.060957
930.97,0.061585
931.45,0.062157
931.93,0.062694
932.41,0.063233
932.90,0.063814
933.38,0.064464
933.86,0.065192
934.34,0.065989
934.82,0.066834
935.31,0.067703
935.79,0.068575
936.27,0.069442
936.75,0.070304
937.23,0.071169
937.72,0.072047
938.20,0.072952
938.68,0.073898
939.16,0.074903
939.65,0.075983
940.13,0.077151
940.61,0.078410
941.09,0.079753
941.57,0.081165
942.06,0.082631
942.54,0.084140
943.02,0.085696
943.50,0.087313
943.98,0.089011
944.47,0.090798
944.95,0.092669
945.43,0.094595
945.91,0.096540
946.39,0.098467
946.88,0.100358
947.36,0.102215
947.84,0.104058
948.32,0.105913
948.81,0.107793
949.29,0.109695
949.77,0.111600
950.25,0.113485
950.73,0.115338
951.22,0.117166
951.70,0.118995
952.18,0.120856
952.66,0.122764
953.14,0.124713
953.63,0.126664
954.11,0.128565
954.59,0.130363
955.07,0.132026
955.56,0.133555
956.04,0.134980
956.52,0.136351
957.00,0.137715
957.48,0.139110
957.97,0.140546
958.45,0.142007
958.93,0.143449
959.41,0.144810
959.89,0.146022
960.38,0.147012
960.86,0.147719
961.34,0.148107
961.82,0.148168
962.30,0.147926
962.79,0.147433
963.27,0.146756
963.75,0.145960
964.23,0.145100
964.72,0.144214
965.20,0.143323
965.68,0.142440
966.16,0.141577
966.64,0.140749
967.13,0.139980
967.61,0.139295
968.09,0.138719
968.57,0.138276
969.05,0.137981
969.54,0.137847
970.02,0.137886
970.50,0.138112
970.98,0.138540
971.47,0.139187
971.95,0.140066
972.43,0.141182
972.91,0.142539
973.39,0.144128
973.88,0.145941
974.36,0.147961
974.84,0.150172
975.32,0.152558
975.80,0.155104
976.29,0.157804
976.77,0.160664
977.25,0.163702
977.73,0.166947
978.21,0.170430
978.70,0.174167
979.18,0.178156
979.66,0.182366
980.14,0.186747
980.63,0.191243
981.11,0.195808
981.59,0.200421
982.07,0.205087
982.55,0.209840
983.04,0.214720
983.52,0.219769
984.00,0.225024
984.48,0.230512
984.96,0.236253
985.45,0.242257
985.93,0.248517
986.41,0.255006
986.89,0.261668
987.37,0.268433
987.86,0.275227
988.34,0.282001
988.82,0.288749
989.30,0.295513
989.79,0.302362
990.27,0.309361
990.75,0.316542
991.23,0.323887
991.71,0.331335
992.20,0.338797
992.68,0.346194
993.16,0.353480
993.64,0.360640
994.12,0.367680
994.61,0.374615
995.09,0.381457
995.57,0.388219
996.05,0.394928
996.54,0.401634
997.02,0.408396
997.50,0.415261
997.98,0.422233
998.46,0.429254
998.95,0.436207
999.43,0.442959
999.91,0.449419
1000.39,0.455570
1000.87,0.461486
1001.36,0.467286
1001.84,0.473096
1002.32,0.478974
1002.80,0.484898
1003.28,0.490773
1003.77,0.496484
1004.25,0.501943
1004.73,0.507118
1005.21,0.512031
1005.70,0.516725
1006.18,0.521235
1006.66,0.525566
1007.14,0.529713
1007.62,0.533682
1008.11,0.537507
1008.59,0.541252
1009.07,0.544975
1009.55,0.548684
1010.03,0.552312
1010.52,0.555728
1011.00,0.558792
1011.48,0.561400
1011.96,0.563540
1012.45,0.565284
1012.93,0.566756
1013.41,0.568057
1013.89,0.569222
1014.37,0.570211
1014.86,0.570933
1015.34,0.571303
1015.82,0.571269
1016.30,0.570829
1016.78,0.570000
1017.27,0.568796
1017.75,0.567208
1018.23,0.565225
1018.71,0.562873
1019.20,0.560242
1019.68,0.557491
1020.16,0.554802
1020.64,0.552292
1021.12,0.549974
1021.61,0.547725
1022.09,0.545341
1022.57,0.542597
1023.05,0.539345
1023.53,0.535568
1024.02,0.531368
1024.50,0.526913
1024.98,0.522366
1025.46,0.517849
1025.94,0.513424
1026.43,0.509123
1026.91,0.504992
1027.39,0.501097
1027.87,0.497513
1028.36,0.494281
1028.84,0.491367
1029.32,0.488643
1029.80,0.485912
1030.28,0.482982
1030.77,0.479711
1031.25,0.476061
1031.73,0.472092
1032.21,0.467926
1032.69,0.463688
1033.18,0.459459
1033.66,0.455269
1034.14,0.451111
1034.62,0.446970
1035.10,0.442843
1035.59,0.438748
1036.07,0.434710
1036.55,0.430742
1037.03,0.426840
1037.52,0.422984
1038.00,0.419163
1038.48,0.415384
1038.96,0.411681
1039.44,0.408095
1039.93,0.404647
1040.41,0.401326
1040.89,0.398079
1041.37,0.394843
1041.85,0.391562
1042.34,0.388229
1042.82,0.384880
1043.30,0.381587
1043.78,0.378423
1044.27,0.375423
1044.75,0.372575
1045.23,0.369818
1045.71,0.367072
1046.19,0.364256
1046.67,0.361316
1047.16,0.358231
1047.64,0.355004
1048.12,0.351658
1048.60,0.348225
1049.09,0.344755
1049.57,0.341308
1050.05,0.337954
1050.53,0.334760
1051.01,0.331764
1051.50,0.328966
1051.98,0.326318
1052.46,0.323748
1052.94,0.321178
1053.42,0.318560
1053.91,0.315885
1054.39,0.313183
1054.87,0.310499
1055.35,0.307868
1055.84,0.305304
1056.32,0.302794
1056.80,0.300312
1057.28,0.297836
1057.76,0.295355
1058.25,0.292867
1058.73,0.290360
1059.21,0.287810
1059.69,0.285178
1060.17,0.282427
1060.66,0.279555
1061.14,0.276602
1061.62,0.273656
1062.10,0.270817
1062.59,0.268161
1063.07,0.265700
1063.55,0.263377
1064.03,0.261078
1064.51,0.258682
1065.00,0.256116
1065.48,0.253382
1065.96,0.250561
1066.44,0.247771
1066.92,0.245132
1067.41,0.242707
1067.89,0.240490
1068.37,0.238412
1068.85,0.236378
1069.34,0.234304
1069.82,0.232141
1070.30,0.229888
1070.78,0.227576
1071.26,0.225252
1071.74,0.222960
1072.23,0.220731
1072.71,0.218590
1073.19,0.216547
1073.67,0.214602
1074.16,0.212735
1074.64,0.210913
1075.12,0.209078
1075.60,0.207174
1076.08,0.205164
1076.57,0.203043
1077.05,0.200850
1077.53,0.198644
1078.01,0.196492
1078.49,0.194436
1078.98,0.192475
1079.46,0.190578
1079.94,0.188701
1080.42,0.186816
1080.91,0.184931
1081.39,0.183091
1081.87,0.181363
1082.35,0.179810
1082.83,0.178461
1083.32,0.177307
1083.80,0.176300
1084.28,0.175378
1084.76,0.174478
1085.24,0.173551
1085.73,0.172569
1086.21,0.171506
1086.69,0.170341
1087.17,0.169052
1087.65,0.167621
1088.14,0.166049
1088.62,0.164357
1089.10,0.162591
1089.58,0.160801
1090.07,0.159030
1090.55,0.157301
1091.03,0.155618
1091.51,0.153976
1091.99,0.152382
1092.48,0.150857
1092.96,0.149441
1093.44,0.148180
1093.92,0.147099
1094.40,0.146190
1094.89,0.145399
1095.37,0.144650
1095.85,0.143853
1096.33,0.142934
1096.82,0.141852
1097.30,0.140600
1097.78,0.139194
1098.26,0.137662
1098.74,0.136035
1099.23,0.134341
1099.71,0.132606
1100.19,0.130862
1100.67,0.129141
1101.15,0.127467
1101.64,0.125851
1102.12,0.124281
1102.60,0.122726
1103.08,0.121145
1103.57,0.119509
1104.05,0.117809
1104.53,0.116064
1105.01,0.114308
1105.49,0.112585
1105.98,0.110922
1106.46,0.109328
1106.94,0.107786
1107.42,0.106269
1107.90,0.104751
1108.39,0.103213
1108.87,0.101650
1109.35,0.100064
1109.83,0.098457
1110.32,0.096829
1110.80,0.095173
1111.28,0.093483
1111.76,0.091764
1112.24,0.090028
1112.72,0.088299
1113.21,0.086599
1113.69,0.084941
1114.17,0.083321
1114.65,0.081717
1115.14,0.080097
1115.62,0.078428
1116.10,0.076690
1116.58,0.074879
1117.06,0.073008
1117.55,0.071101
1118.03,0.069188
1118.51,0.067296
1118.99,0.065445
1119.47,0.063646
1119.96,0.061905
1120.44,0.060218
1120.92,0.058579
1121.40,0.056975
1121.88,0.055393
1122.37,0.053817
1122.85,0.052235
1123.33,0.050640
1123.81,0.049037
1124.30,0.047434
1124.78,0.045848
1125.26,0.044293
1125.74,0.042780
1126.22,0.041311
1126.71,0.039881
1127.19,0.038480
1127.67,0.037095
1128.15,0.035717
1128.63,0.034346
1129.12,0.032986
1129.60,0.031652
1130.08,0.030356
1130.56,0.029113
1131.05,0.027929
1131.53,0.026804
1132.01,0.025729
