波数(cm-1),吸光度
587.22,0.332852
587.70,0.333615
588.18,0.334124
588.66,0.333978
589.15,0.332989
589.63,0.331252
590.11,0.329092
590.59,0.326966
591.08,0.325324
591.56,0.324463
592.04,0.324504
592.52,0.325394
593.00,0.326986
593.49,0.329103
593.97,0.331591
594.45,0.334324
594.93,0.337153
595.41,0.339894
595.90,0.342354
596.38,0.344358
596.86,0.345827
597.34,0.346803
597.82,0.347420
598.31,0.347822
598.79,0.348077
599.27,0.348142
599.75,0.347877
600.24,0.347116
600.72,0.345739
601.20,0.343727
601.68,0.341139
602.16,0.338053
602.65,0.334508
603.13,0.330489
603.61,0.325964
604.09,0.320945
604.57,0.315531
605.06,0.309909
605.54,0.304273
606.02,0.298768
606.50,0.293412
606.98,0.288113
607.47,0.282716
607.95,0.277108
608.43,0.271283
608.91,0.265372
609.40,0.259581
609.88,0.254124
610.36,0.249141
610.84,0.244644
611.32,0.240518
611.81,0.236554
612.29,0.232522
612.77,0.228219
613.25,0.223517
613.73,0.218402
614.22,0.212969
614.70,0.207422
615.18,0.202027
615.66,0.197101
616.15,0.192916
616.63,0.189619
617.11,0.187181
617.59,0.185380
618.07,0.183872
618.56,0.182274
619.04,0.180313
619.52,0.177904
620.00,0.175162
620.48,0.172330
620.97,0.169673
621.45,0.167368
621.93,0.165424
622.41,0.163700
622.89,0.161966
623.38,0.160020
623.86,0.157763
624.34,0.155245
624.82,0.152628
625.31,0.150127
625.79,0.147909
626.27,0.146028
626.75,0.144426
627.23,0.142966
627.72,0.141509
628.20,0.139968
628.68,0.138346
629.16,0.136733
629.64,0.135281
630.13,0.134150
630.61,0.133466
631.09,0.133300
631.57,0.133637
632.05,0.134387
632.54,0.135388
633.02,0.136453
633.50,0.137396
633.98,0.138076
634.47,0.138439
634.95,0.138523
635.43,0.138451
635.91,0.138374
636.39,0.138433
636.88,0.138702
637.36,0.139170
637.84,0.139758
638.32,0.140360
638.80,0.140886
639.29,0.141279
639.77,0.141525
640.25,0.141620
640.73,0.141552
641.22,0.141286
641.70,0.140779
642.18,0.140017
642.66,0.139049
643.14,0.138005
643.63,0.137080
644.11,0.136463
644.59,0.136291
645.07,0.136589
645.55,0.137268
646.04,0.138156
646.52,0.139060
647.00,0.139848
647.48,0.140471
647.96,0.140968
648.45,0.141417
648.93,0.141895
649.41,0.142414
649.89,0.142925
650.38,0.143317
650.86,0.143481
651.34,0.143342
651.82,0.142889
652.30,0.142183
652.79,0.141336
653.27,0.140490
653.75,0.139781
654.23,0.139328
654.71,0.139210
655.20,0.139453
655.68,0.140018
656.16,0.140805
656.64,0.141676
657.13,0.142475
657.61,0.143075
658.09,0.143411
658.57,0.143489
659.05,0.143382
659.54,0.143192
660.02,0.143027
660.50,0.142966
660.98,0.143054
661.46,0.143312
661.95,0.143752
662.43,0.144383
662.91,0.145207
663.39,0.146192
663.87,0.147262
664.36,0.148298
664.84,0.149170
665.32,0.149756
665.80,0.149966
666.29,0.149763
666.77,0.149180
667.25,0.148347
667.73,0.147482
668.21,0.146846
668.70,0.146577
669.18,0.146585
669.66,0.146624
670.14,0.146483
670.62,0.146079
671.11,0.145422
671.59,0.144589
672.07,0.143682
672.55,0.142823
673.03,0.142122
673.52,0.141664
674.00,0.141497
674.48,0.141618
674.96,0.141984
675.45,0.142513
675.93,0.143109
676.41,0.143656
676.89,0.144039
677.37,0.144167
677.86,0.143988
678.34,0.143507
678.82,0.142785
679.30,0.141934
679.78,0.141097
680.27,0.140411
680.75,0.140000
681.23,0.139932
681.71,0.140209
682.20,0.140768
682.68,0.141505
683.16,0.142296
683.64,0.143020
684.12,0.143587
684.61,0.143944
685.09,0.144082
685.57,0.144020
686.05,0.143792
686.53,0.143429
687.02,0.142949
687.50,0.142366
687.98,0.141703
688.46,0.140996
688.94,0.140306
689.43,0.139702
689.91,0.139235
690.39,0.138930
690.87,0.138778
691.36,0.138746
691.84,0.138796
692.32,0.138907
692.80,0.139087
693.28,0.139363
693.77,0.139759
694.25,0.140271
694.73,0.140842
695.21,0.141372
695.69,0.141737
696.18,0.141824
696.66,0.141584
697.14,0.141045
697.62,0.140321
698.11,0.139562
698.59,0.138931
699.07,0.138551
699.55,0.138471
700.03,0.138670
700.52,0.139062
701.00,0.139536
701.48,0.139972
701.96,0.140278
702.44,0.140396
702.93,0.140302
703.41,0.140000
703.89,0.139507
704.37,0.138852
704.85,0.138062
705.34,0.137168
705.82,0.136209
706.30,0.135231
706.78,0.134296
707.27,0.133478
707.75,0.132843
708.23,0.132437
708.71,0.132272
709.19,0.132318
709.68,0.132511
710.16,0.132775
710.64,0.133045
711.12,0.133287
711.60,0.133505
712.09,0.133729
712.57,0.134003
713.05,0.134353
713.53,0.134774
714.01,0.135226
714.50,0.135649
714.98,0.135989
715.46,0.136211
715.94,0.136316
716.43,0.136327
716.91,0.136279
717.39,0.136189
717.87,0.136055
718.35,0.135851
718.84,0.135550
719.32,0.135134
719.80,0.134613
720.28,0.134020
720.76,0.133399
721.25,0.132793
721.73,0.132229
722.21,0.131718
722.69,0.131271
723.17,0.130904
723.66,0.130647
724.14,0.130542
724.62,0.130620
725.10,0.130896
725.59,0.131350
726.07,0.131929
726.55,0.132550
727.03,0.133124
727.51,0.133568
728.00,0.133819
728.48,0.133837
728.96,0.133611
729.44,0.133151
729.92,0.132485
730.41,0.131662
730.89,0.130742
731.37,0.129780
731.85,0.128817
732.34,0.127870
732.82,0.126937
733.30,0.126008
733.78,0.125091
734.26,0.124225
734.75,0.123483
735.23,0.122957
735.71,0.122715
736.19,0.122779
736.67,0.123099
737.16,0.123567
737.64,0.124035
738.12,0.124374
738.60,0.124508
739.08,0.124429
739.57,0.124194
740.05,0.123887
740.53,0.123581
741.01,0.123301
741.50,0.123026
741.98,0.122699
742.46,0.122267
742.94,0.121707
743.42,0.121047
743.91,0.120360
744.39,0.119748
744.87,0.119309
745.35,0.119111
745.83,0.119180
746.32,0.119493
746.80,0.119981
747.28,0.120539
747.76,0.121044
748.25,0.121376
748.73,0.121427
749.21,0.121139
749.69,0.120507
750.17,0.119596
750.66,0.118523
751.14,0.117434
751.62,0.116477
752.10,0.115759
752.58,0.115336
753.07,0.115207
753.55,0.115323
754.03,0.115605
754.51,0.115958
754.99,0.116292
755.48,0.116526
755.96,0.116594
756.44,0.116461
756.92,0.116118
757.41,0.115596
757.89,0.114952
758.37,0.114258
758.85,0.113574
759.33,0.112928
759.82,0.112313
760.30,0.111700
760.78,0.111065
761.26,0.110414
761.74,0.109801
762.23,0.109322
762.71,0.109085
763.19,0.109165
763.67,0.109573
764.15,0.110240
764.64,0.111041
765.12,0.111811
765.60,0.112405
766.08,0.112725
766.57,0.112734
767.05,0.112449
767.53,0.111923
768.01,0.111227
768.49,0.110433
768.98,0.109615
769.46,0.108856
769.94,0.108232
770.42,0.107811
770.90,0.107629
771.39,0.107675
771.87,0.107887
772.35,0.108166
772.83,0.108412
773.32,0.108548
773.80,0.108546
774.28,0.108429
774.76,0.108251
775.24,0.108068
775.73,0.107912
776.21,0.107787
776.69,0.107673
777.17,0.107549
777.65,0.107409
778.14,0.107269
778.62,0.107153
779.10,0.107078
779.58,0.107030
780.06,0.106967
780.55,0.106824
781.03,0.106553
781.51,0.106145
781.99,0.105644
782.48,0.105136
782.96,0.104727
783.44,0.104498
783.92,0.104473
784.40,0.104613
784.89,0.104822
785.37,0.104995
785.85,0.105039
786.33,0.104919
786.81,0.104661
787.30,0.104342
787.78,0.104061
788.26,0.103895
788.74,0.103879
789.23,0.103992
789.71,0.104166
790.19,0.104311
790.67,0.104351
791.15,0.104253
791.64,0.104034
792.12,0.103751
792.60,0.103472
793.08,0.103246
793.56,0.103071
794.05,0.102895
794.53,0.102635
795.01,0.102223
795.49,0.101641
795.97,0.100948
796.46,0.100265
796.94,0.099745
797.42,0.099502
797.90,0.099563
798.39,0.099843
798.87,0.100169
799.35,0.100347
799.83,0.100216
800.31,0.099729
800.80,0.098963
801.28,0.098102
801.76,0.097353
802.24,0.096880
802.72,0.096753
803.21,0.096925
803.69,0.097267
804.17,0.097618
804.65,0.097870
805.13,0.097989
805.62,0.098031
806.10,0.098102
806.58,0.098312
807.06,0.098717
807.55,0.099295
808.03,0.099947
808.51,0.100526
808.99,0.100898
809.47,0.100965
809.96,0.100706
810.44,0.100172
810.92,0.099479
811.40,0.098764
811.88,0.098148
812.37,0.097710
812.85,0.097467
813.33,0.097379
813.81,0.097375
814.30,0.097382
814.78,0.097352
815.26,0.097284
815.74,0.097213
816.22,0.097194
816.71,0.097275
817.19,0.097466
817.67,0.097731
818.15,0.097997
818.63,0.098182
819.12,0.098224
819.60,0.098104
820.08,0.097853
820.56,0.097539
821.04,0.097235
821.53,0.096997
822.01,0.096852
822.49,0.096797
822.97,0.096818
823.46,0.096900
823.94,0.097044
824.42,0.097263
824.90,0.097570
825.38,0.097965
825.87,0.098423
826.35,0.098901
826.83,0.099346
827.31,0.099712
827.79,0.099966
828.28,0.100094
828.76,0.100088
829.24,0.099946
829.72,0.099670
830.21,0.099274
830.69,0.098795
831.17,0.098300
831.65,0.097883
832.13,0.097640
832.62,0.097638
833.10,0.097894
833.58,0.098366
834.06,0.098960
834.54,0.099559
835.03,0.100071
835.51,0.100446
835.99,0.100695
836.47,0.100871
836.95,0.101045
837.44,0.101275
837.92,0.101588
838.40,0.101977
838.88,0.102412
839.37,0.102861
839.85,0.103301
840.33,0.103718
840.81,0.104106
841.29,0.104456
841.78,0.104753
842.26,0.104973
842.74,0.105100
843.22,0.105129
843.70,0.105077
844.19,0.104976
844.67,0.104867
845.15,0.104788
845.63,0.104772
846.11,0.104843
846.60,0.105021
847.08,0.105328
847.56,0.105785
848.04,0.106411
848.53,0.107207
849.01,0.108156
849.49,0.109215
849.97,0.110324
850.45,0.111424
850.94,0.112462
851.42,0.113403
851.90,0.114236
852.38,0.114957
852.86,0.115575
853.35,0.116101
853.83,0.116560
854.31,0.116996
854.79,0.117472
855.27,0.118073
855.76,0.118883
856.24,0.119967
856.72,0.121346
857.20,0.122986
857.69,0.124798
858.17,0.126659
858.65,0.128457
859.13,0.130114
859.61,0.131620
860.10,0.133030
860.58,0.134452
861.06,0.136013
861.54,0.137809
862.02,0.139885
862.51,0.142210
862.99,0.144690
863.47,0.147187
863.95,0.149567
864.44,0.151739
864.92,0.153665
865.40,0.155374
865.88,0.156929
866.36,0.158397
866.85,0.159810
867.33,0.161145
867.81,0.162339
868.29,0.163322
868.77,0.164051
869.26,0.164544
869.74,0.164870
870.22,0.165125
870.70,0.165382
871.18,0.165644
871.67,0.165828
872.15,0.165785
872.63,0.165365
873.11,0.164455
873.60,0.163042
874.08,0.161213
874.56,0.159132
875.04,0.156979
875.52,0.154893
876.01,0.152957
876.49,0.151174
876.97,0.149497
877.45,0.147852
877.93,0.146169
878.42,0.144397
878.90,0.142501
879.38,0.140468
879.86,0.138291
880.35,0.135975
880.83,0.133531
881.31,0.130983
881.79,0.128361
882.27,0.125699
882.76,0.123031
883.24,0.120394
883.72,0.117829
884.20,0.115391
884.68,0.113141
885.17,0.111135
885.65,0.109409
886.13,0.107957
886.61,0.106731
887.09,0.105634
887.58,0.104568
888.06,0.103454
888.54,0.102275
889.02,0.101082
889.51,0.099987
889.99,0.099133
890.47,0.098633
890.95,0.098543
891.43,0.098840
891.92,0.099431
892.40,0.100180
892.88,0.100951
893.36,0.101648
893.84,0.102222
894.33,0.102670
894.81,0.103012
895.29,0.103272
895.77,0.103466
896.25,0.103597
896.74,0.103669
897.22,0.103697
897.70,0.103708
898.18,0.103739
898.67,0.103822
899.15,0.103981
899.63,0.104220
900.11,0.104537
900.59,0.104927
901.08,0.105393
901.56,0.105948
902.04,0.106602
902.52,0.107347
903.00,0.108150
903.49,0.108949
903.97,0.109664
904.45,0.110228
904.93,0.110606
905.42,0.110814
905.90,0.110910
906.38,0.110986
906.86,0.111128
907.34,0.111395
907.83,0.111797
908.31,0.112299
908.79,0.112839
909.27,0.113350
909.75,0.113791
910.24,0.114164
910.72,0.114511
911.20,0.114898
911.68,0.115392
912.16,0.116034
912.65,0.116822
913.13,0.117707
913.61,0.118605
914.09,0.119430
914.58,0.120112
915.06,0.120629
915.54,0.121016
916.02,0.121355
916.50,0.121755
916.99,0.122314
917.47,0.123098
917.95,0.124115
918.43,0.125320
918.91,0.126622
919.40,0.127921
919.88,0.129129
920.36,0.130190
920.84,0.131095
921.33,0.131868
921.81,0.132561
922.29,0.133226
922.77,0.133908
923.25,0.134633
923.74,0.135402
924.22,0.136199
924.70,0.136994
925.18,0.137760
925.66,0.138485
926.15,0.139175
926.63,0.139862
927.11,0.140595
927.59,0.141430
928.07,0.142405
928.56,0.143538
929.04,0.144814
929.52,0.146192
930.00,0.147617
930.49,0.149037
930.97,0.150420
931.45,0.151753
931.93,0.153048
932.41,0.154328
932.90,0.155621
933.38,0.156951
933.86,0.158344
934.34,0.159831
934.82,0.161446
935.31,0.163222
935.79,0.165179
936.27,0.167304
936.75,0.169543
937.23,0.171801
937.72,0.173976
938.20,0.175976
938.68,0.177761
939.16,0.179361
939.65,0.180872
940.13,0.182427
940.61,0.184154
941.09,0.186141
941.57,0.188408
942.06,0.190899
942.54,0.193504
943.02,0.196096
943.50,0.198562
943.98,0.200834
944.47,0.202904
944.95,0.204817
945.43,0.206659
945.91,0.208526
946.39,0.210500
946.88,0.212631
947.36,0.214923
947.84,0.217339
948.32,0.219819
948.81,0.222308
949.29,0.224770
949.77,0.227204
950.25,0.229640
950.73,0.232115
951.22,0.234650
951.70,0.237226
952.18,0.239781
952.66,0.242238
953.14,0.244524
953.63,0.246614
954.11,0.248540
954.59,0.250382
955.07,0.252237
955.56,0.254170
956.04,0.256189
956.52,0.258235
957.00,0.260209
957.48,0.262008
957.97,0.263566
958.45,0.264872
958.93,0.265968
959.41,0.266918
959.89,0.267776
960.38,0.268572
960.86,0.269309
961.34,0.269976
961.82,0.270569
962.30,0.271103
962.79,0.271608
963.27,0.272117
963.75,0.272651
964.23,0.273212
964.72,0.273787
965.20,0.274365
965.68,0.274944
966.16,0.275544
966.64,0.276197
967.13,0.276946
967.61,0.277838
968.09,0.278916
968.57,0.280230
969.05,0.281833
969.54,0.283767
970.02,0.286055
970.50,0.288675
970.98,0.291561
971.47,0.294595
971.95,0.297660
972.43,0.300674
972.91,0.303633
973.39,0.306620
973.88,0.309782
974.36,0.313283
974.84,0.317229
975.32,0.321630
975.80,0.326389
976.29,0.331346
976.77,0.336324
977.25,0.341190
977.73,0.345900
978.21,0.350487
978.70,0.355036
979.18,0.359631
979.66,0.364336
980.14,0.369178
980.63,0.374158
981.11,0.379273
981.59,0.384516
982.07,0.389874
982.55,0.395303
983.04,0.400728
983.52,0.406055
984.00,0.411202
984.48,0.416151
984.96,0.420967
985.45,0.425792
985.93,0.430784
986.41,0.436058
986.89,0.441629
987.37,0.447407
987.86,0.453219
988.34,0.458883
988.82,0.464284
989.30,0.469393
989.79,0.474269
990.27,0.478999
990.75,0.483660
991.23,0.488278
991.71,0.492840
992.20,0.497328
992.68,0.501753
993.16,0.506162
993.64,0.510613
994.12,0.515130
994.61,0.519669
995.09,0.524112
995.57,0.528317
996.05,0.532172
996.54,0.535648
997.02,0.538808
997.50,0.541774
997.98,0.544672
998.46,0.547569
998.95,0.550468
999.43,0.553336
999.91,0.556153
1000.39,0.558952
1000.87,0.561822
1001.36,0.564861
1001.84,0.568120
1002.32,0.571557
1002.80,0.575037
1003.28,0.578368
1003.77,0.581383
1004.25,0.583992
1004.73,0.586195
1005.21,0.588045
1005.70,0.589593
1006.18,0.590849
1006.66,0.591781
1007.14,0.592362
1007.62,0.592621
1008.11,0.592664
1008.59,0.592653
1009.07,0.592736
1009.55,0.592961
1010.03,0.593248
1010.52,0.593418
1011.00,0.593285
1011.48,0.592748
1011.96,0.591859
1012.45,0.590799
1012.93,0.589805
1013.41,0.589044
1013.89,0.588535
1014.37,0.588137
1014.86,0.587622
1015.34,0.586777
1015.82,0.585493
1016.30,0.583804
1016.78,0.581850
1017.27,0.579794
1017.75,0.577735
1018.23,0.575690
1018.71,0.573605
1019.20,0.571423
1019.68,0.569129
1020.16,0.566765
1020.64,0.564395
1021.12,0.562054
1021.61,0.559705
1022.09,0.557241
1022.57,0.554530
1023.05,0.551485
1023.53,0.548113
1024.02,0.544535
1024.50,0.540931
1024.98,0.537467
1025.46,0.534246
1025.94,0.531260
1026.43,0.528409
1026.91,0.525536
1027.39,0.522488
1027.87,0.519155
1028.36,0.515477
1028.84,0.511460
1029.32,0.507168
1029.80,0.502723
1030.28,0.498286
1030.77,0.494050
1031.25,0.490189
1031.73,0.486799
1032.21,0.483858
1032.69,0.481210
1033.18,0.478612
1033.66,0.475783
1034.14,0.472520
1034.62,0.468763
1035.10,0.464612
1035.59,0.460274
1036.07,0.455981
1036.55,0.451914
1037.03,0.448139
1037.52,0.444619
1038.00,0.441257
1038.48,0.437962
1038.96,0.434688
1039.44,0.431447
1039.93,0.428283
1040.41,0.425237
1040.89,0.422312
1041.37,0.419478
1041.85,0.416682
1042.34,0.413882
1042.82,0.411062
1043.30,0.408229
1043.78,0.405392
1044.27,0.402540
1044.75,0.399637
1045.23,0.396637
1045.71,0.393510
1046.19,0.390267
1046.67,0.386965
1047.16,0.383681
1047.64,0.380488
1048.12,0.377416
1048.60,0.374454
1049.09,0.371564
1049.57,0.368723
1050.05,0.365944
1050.53,0.363285
1051.01,0.360818
1051.50,0.358589
1051.98,0.356577
1052.46,0.354687
1052.94,0.352762
1053.42,0.350645
1053.91,0.348236
1054.39,0.345520
1054.87,0.342573
1055.35,0.339517
1055.84,0.336487
1056.32,0.333574
1056.80,0.330814
1057.28,0.328190
1057.76,0.325662
1058.25,0.323187
1058.73,0.320732
1059.21,0.318273
1059.69,0.315787
1060.17,0.313246
1060.66,0.310621
1061.14,0.307898
1061.62,0.305087
1062.10,0.302231
1062.59,0.299397
1063.07,0.296652
1063.55,0.294044
1064.03,0.291586
1064.51,0.289262
1065.00,0.287041
1065.48,0.284892
1065.96,0.282799
1066.44,0.280766
1066.92,0.278801
1067.41,0.276911
1067.89,0.275087
1068.37,0.273312
1068.85,0.271560
1069.34,0.269812
1069.82,0.268051
1070.30,0.266266
1070.78,0.264439
1071.26,0.262541
1071.74,0.260541
1072.23,0.258409
1072.71,0.256139
1073.19,0.253754
1073.67,0.251311
1074.16,0.248881
1074.64,0.246532
1075.12,0.244316
1075.60,0.242254
1076.08,0.240342
1076.57,0.238565
1077.05,0.236895
1077.53,0.235305
1078.01,0.233759
1078.49,0.232207
1078.98,0.230593
1079.46,0.228855
1079.94,0.226955
1080.42,0.224889
1080.91,0.222704
1081.39,0.220482
1081.87,0.218321
1082.35,0.216303
1082.83,0.214470
1083.32,0.212813
1083.80,0.211285
1084.28,0.209826
1084.76,0.208386
1085.24,0.206945
1085.73,0.205513
1086.21,0.204121
1086.69,0.202793
1087.17,0.201537
1087.65,0.200330
1088.14,0.199131
1088.62,0.197894
1089.10,0.196583
1089.58,0.195184
1090.07,0.193711
1090.55,0.192202
1091.03,0.190700
1091.51,0.189253
1091.99,0.187893
1092.48,0.186631
1092.96,0.185449
1093.44,0.184302
1093.92,0.183129
1094.40,0.181860
1094.89,0.180437
1095.37,0.178833
1095.85,0.177060
1096.33,0.175168
1096.82,0.173232
1097.30,0.171334
1097.78,0.169542
1098.26,0.167891
1098.74,0.166388
1099.23,0.165006
1099.71,0.163705
1100.19,0.162436
1100.67,0.161151
1101.15,0.159812
1101.64,0.158385
1102.12,0.156847
1102.60,0.155187
1103.08,0.153406
1103.57,0.151516
1104.05,0.149541
1104.53,0.147502
1105.01,0.145416
1105.49,0.143291
1105.98,0.141132
1106.46,0.138944
1106.94,0.136747
1107.42,0.134573
1107.90,0.132465
1108.39,0.130462
1108.87,0.128587
1109.35,0.126837
1109.83,0.125178
1110.32,0.123558
1110.80,0.121922
1111.28,0.120224
1111.76,0.118443
1112.24,0.116573
1112.72,0.114628
1113.21,0.112622
1113.69,0.110569
1114.17,0.108479
1114.65,0.106361
1115.14,0.104227
1115.62,0.102093
1116.10,0.099976
1116.58,0.097893
1117.06,0.095849
1117.55,0.093844
1118.03,0.091870
1118.51,0.089915
1118.99,0.087973
1119.47,0.086039
1119.96,0.084112
1120.44,0.082191
1120.92,0.080279
1121.40,0.078379
1121.88,0.076504
1122.37,0.074675
1122.85,0.072920
1123.33,0.071262
1123.81,0.069714
1124.30,0.068260
1124.78,0.066863
1125.26,0.065462
1125.74,0.063996
1126.22,0.062417
1126.71,0.060707
1127.19,0.058882
1127.67,0.056988
1128.15,0.055086
1128.63,0.053229
1129.12,0.051463
1129.60,0.049808
1130.08,0.048271
1130.56,0.046848
1131.05,0.045528
1131.53,0.044302
1132.01,0.043157
1132.49,0.042078
