波数(cm-1),吸光度
632.54,0.134655
633.02,0.134245
633.50,0.133664
633.98,0.132904
634.47,0.131946
634.95,0.130776
635.43,0.129416
635.91,0.127938
636.39,0.126472
636.88,0.125180
637.36,0.124208
637.84,0.123665
638.32,0.123590
638.80,0.123946
639.29,0.124630
639.77,0.125500
640.25,0.126409
640.73,0.127216
641.22,0.127829
641.70,0.128212
642.18,0.128389
642.66,0.128442
643.14,0.128486
643.63,0.128650
644.11,0.129023
644.59,0.129635
645.07,0.130431
645.55,0.131288
646.04,0.132032
646.52,0.132488
647.00,0.132538
647.48,0.132144
647.96,0.131369
648.45,0.130350
648.93,0.129281
649.41,0.128348
649.89,0.127688
650.38,0.127374
650.86,0.127400
651.34,0.127704
651.82,0.128186
652.30,0.128754
652.79,0.129346
653.27,0.129947
653.75,0.130582
654.23,0.131291
654.71,0.132101
655.20,0.132988
655.68,0.133864
656.16,0.134585
656.64,0.135003
657.13,0.135002
657.61,0.134552
658.09,0.133723
658.57,0.132673
659.05,0.131605
659.54,0.130687
660.02,0.130030
660.50,0.129650
660.98,0.129500
661.46,0.129512
661.95,0.129653
662.43,0.129945
662.91,0.130453
663.39,0.131242
663.87,0.132328
664.36,0.133651
664.84,0.135091
665.32,0.136489
665.80,0.137667
666.29,0.138469
666.77,0.138745
667.25,0.138397
667.73,0.137437
668.21,0.136091
668.70,0.134761
669.18,0.133806
669.66,0.133363
670.14,0.133350
670.62,0.133611
671.11,0.134010
671.59,0.134466
672.07,0.134942
672.55,0.135430
673.03,0.135940
673.52,0.136486
674.00,0.137070
674.48,0.137670
674.96,0.138225
675.45,0.138636
675.93,0.138794
676.41,0.138602
676.89,0.138023
677.37,0.137098
677.86,0.135950
678.34,0.134751
678.82,0.133661
679.30,0.132806
679.78,0.132242
680.27,0.131964
680.75,0.131915
681.23,0.132022
681.71,0.132209
682.20,0.132405
682.68,0.132543
683.16,0.132557
683.64,0.132383
684.12,0.131986
684.61,0.131384
685.09,0.130670
685.57,0.129993
686.05,0.129527
686.53,0.129412
687.02,0.129701
687.50,0.130331
687.98,0.131137
688.46,0.131909
688.94,0.132443
689.43,0.132620
689.91,0.132439
690.39,0.132009
690.87,0.131496
691.36,0.131054
691.84,0.130794
692.32,0.130741
692.80,0.130844
693.28,0.131002
693.77,0.131096
694.25,0.131027
694.73,0.130728
695.21,0.130178
695.69,0.129406
696.18,0.128491
696.66,0.127539
697.14,0.126674
697.62,0.126011
698.11,0.125616
698.59,0.125503
699.07,0.125623
699.55,0.125895
700.03,0.126228
700.52,0.126563
701.00,0.126895
701.48,0.127262
701.96,0.127718
702.44,0.128290
702.93,0.128949
703.41,0.129601
703.89,0.130114
704.37,0.130358
704.85,0.130264
705.34,0.129849
705.82,0.129210
706.30,0.128483
706.78,0.127794
707.27,0.127222
707.75,0.126774
708.23,0.126403
708.71,0.126036
709.19,0.125619
709.68,0.125137
710.16,0.124619
710.64,0.124123
711.12,0.123706
711.60,0.123407
712.09,0.123236
712.57,0.123174
713.05,0.123193
713.53,0.123270
714.01,0.123387
714.50,0.123532
714.98,0.123687
715.46,0.123823
715.94,0.123902
716.43,0.123897
716.91,0.123804
717.39,0.123651
717.87,0.123503
718.35,0.123446
718.84,0.123556
719.32,0.123875
719.80,0.124390
720.28,0.125035
720.76,0.125704
721.25,0.126284
721.73,0.126692
722.21,0.126884
722.69,0.126865
723.17,0.126671
723.66,0.126351
724.14,0.125947
724.62,0.125478
725.10,0.124950
725.59,0.124358
726.07,0.123710
726.55,0.123030
727.03,0.122365
727.51,0.121771
728.00,0.121298
728.48,0.120967
728.96,0.120761
729.44,0.120623
729.92,0.120473
730.41,0.120229
730.89,0.119831
731.37,0.119266
731.85,0.118570
732.34,0.117819
732.82,0.117106
733.30,0.116522
733.78,0.116132
734.26,0.115959
734.75,0.115988
735.23,0.116168
735.71,0.116433
736.19,0.116711
736.67,0.116940
737.16,0.117074
737.64,0.117084
738.12,0.116961
738.60,0.116717
739.08,0.116386
739.57,0.116023
740.05,0.115694
740.53,0.115469
741.01,0.115399
741.50,0.115498
741.98,0.115736
742.46,0.116040
742.94,0.116307
743.42,0.116436
743.91,0.116363
744.39,0.116074
744.87,0.115618
745.35,0.115084
745.83,0.114585
746.32,0.114207
746.80,0.113992
747.28,0.113923
747.76,0.113939
748.25,0.113968
748.73,0.113953
749.21,0.113883
749.69,0.113788
750.17,0.113734
750.66,0.113780
751.14,0.113955
751.62,0.114240
752.10,0.114572
752.58,0.114862
753.07,0.115028
753.55,0.115027
754.03,0.114865
754.51,0.114600
754.99,0.114308
755.48,0.114068
755.96,0.113930
756.44,0.113901
756.92,0.113942
757.41,0.113985
757.89,0.113949
758.37,0.113759
758.85,0.113365
759.33,0.112753
759.82,0.111952
760.30,0.111032
760.78,0.110099
761.26,0.109280
761.74,0.108688
762.23,0.108405
762.71,0.108452
763.19,0.108783
763.67,0.109293
764.15,0.109837
764.64,0.110281
765.12,0.110517
765.60,0.110491
766.08,0.110210
766.57,0.109730
767.05,0.109131
767.53,0.108490
768.01,0.107878
768.49,0.107340
768.98,0.106902
769.46,0.106572
769.94,0.106345
770.42,0.106208
770.90,0.106143
771.39,0.106131
771.87,0.106161
772.35,0.106227
772.83,0.106329
773.32,0.106467
773.80,0.106628
774.28,0.106780
774.76,0.106874
775.24,0.106855
775.73,0.106687
776.21,0.106371
776.69,0.105961
777.17,0.105552
777.65,0.105260
778.14,0.105175
778.62,0.105331
779.10,0.105689
779.58,0.106147
780.06,0.106573
780.55,0.106845
781.03,0.106894
781.51,0.106718
781.99,0.106371
782.48,0.105929
782.96,0.105458
783.44,0.104987
783.92,0.104503
784.40,0.103973
784.89,0.103372
785.37,0.102704
785.85,0.102018
786.33,0.101393
786.81,0.100910
787.30,0.100634
787.78,0.100585
788.26,0.100747
788.74,0.101070
789.23,0.101500
789.71,0.101995
790.19,0.102523
790.67,0.103061
791.15,0.103579
791.64,0.104025
792.12,0.104334
792.60,0.104435
793.08,0.104283
793.56,0.103883
794.05,0.103303
794.53,0.102666
795.01,0.102114
795.49,0.101776
795.97,0.101726
796.46,0.101961
796.94,0.102407
797.42,0.102944
797.90,0.103455
798.39,0.103849
798.87,0.104084
799.35,0.104170
799.83,0.104137
800.31,0.104016
800.80,0.103815
801.28,0.103524
801.76,0.103127
802.24,0.102632
802.72,0.102094
803.21,0.101603
803.69,0.101275
804.17,0.101204
804.65,0.101421
805.13,0.101882
805.62,0.102470
806.10,0.103042
806.58,0.103463
807.06,0.103650
807.55,0.103591
808.03,0.103331
808.51,0.102939
808.99,0.102471
809.47,0.101956
809.96,0.101398
810.44,0.100802
810.92,0.100199
811.40,0.099657
811.88,0.099267
812.37,0.099114
812.85,0.099227
813.33,0.099566
813.81,0.100018
814.30,0.100444
814.78,0.100721
815.26,0.100788
815.74,0.100668
816.22,0.100454
816.71,0.100269
817.19,0.100205
817.67,0.100299
818.15,0.100520
818.63,0.100793
819.12,0.101030
819.60,0.101168
820.08,0.101194
820.56,0.101133
821.04,0.101031
821.53,0.100930
822.01,0.100856
822.49,0.100819
822.97,0.100817
823.46,0.100856
823.94,0.100953
824.42,0.101131
824.90,0.101405
825.38,0.101773
825.87,0.102207
826.35,0.102658
826.83,0.103076
827.31,0.103414
827.79,0.103638
828.28,0.103734
828.76,0.103692
829.24,0.103502
829.72,0.103161
830.21,0.102674
830.69,0.102072
831.17,0.101412
831.65,0.100777
832.13,0.100258
832.62,0.099925
833.10,0.099816
833.58,0.099925
834.06,0.100211
834.54,0.100615
835.03,0.101080
835.51,0.101570
835.99,0.102068
836.47,0.102575
836.95,0.103093
837.44,0.103613
837.92,0.104119
838.40,0.104581
838.88,0.104977
839.37,0.105294
839.85,0.105541
840.33,0.105739
840.81,0.105920
841.29,0.106117
841.78,0.106355
842.26,0.106645
842.74,0.106985
843.22,0.107365
843.70,0.107765
844.19,0.108166
844.67,0.108555
845.15,0.108928
845.63,0.109294
846.11,0.109677
846.60,0.110101
847.08,0.110591
847.56,0.111155
848.04,0.111785
848.53,0.112452
849.01,0.113124
849.49,0.113764
849.97,0.114345
850.45,0.114852
850.94,0.115276
851.42,0.115620
851.90,0.115890
852.38,0.116111
852.86,0.116322
853.35,0.116584
853.83,0.116973
854.31,0.117558
854.79,0.118375
855.27,0.119410
855.76,0.120597
856.24,0.121837
856.72,0.123026
857.20,0.124101
857.69,0.125063
858.17,0.125977
858.65,0.126943
859.13,0.128059
859.61,0.129379
860.10,0.130893
860.58,0.132536
861.06,0.134220
861.54,0.135880
862.02,0.137489
862.51,0.139066
862.99,0.140655
863.47,0.142294
863.95,0.143984
864.44,0.145687
864.92,0.147333
865.40,0.148857
865.88,0.150216
866.36,0.151406
866.85,0.152450
867.33,0.153374
867.81,0.154196
868.29,0.154917
868.77,0.155530
869.26,0.156039
869.74,0.156464
870.22,0.156833
870.70,0.157161
871.18,0.157427
871.67,0.157556
872.15,0.157440
872.63,0.156970
873.11,0.156079
873.60,0.154777
874.08,0.153149
874.56,0.151336
875.04,0.149482
875.52,0.147690
876.01,0.146007
876.49,0.144423
876.97,0.142892
877.45,0.141357
877.93,0.139780
878.42,0.138135
878.90,0.136405
879.38,0.134572
879.86,0.132611
880.35,0.130498
880.83,0.128229
881.31,0.125829
881.79,0.123355
882.27,0.120882
882.76,0.118486
883.24,0.116232
883.72,0.114151
884.20,0.112261
884.68,0.110567
885.17,0.109076
885.65,0.107803
886.13,0.106762
886.61,0.105958
887.09,0.105370
887.58,0.104957
888.06,0.104659
888.54,0.104412
889.02,0.104174
889.51,0.103928
889.99,0.103683
890.47,0.103460
890.95,0.103283
891.43,0.103163
891.92,0.103102
892.40,0.103096
892.88,0.103148
893.36,0.103271
893.84,0.103491
894.33,0.103831
894.81,0.104302
895.29,0.104892
895.77,0.105567
896.25,0.106280
896.74,0.106981
897.22,0.107629
897.70,0.108194
898.18,0.108653
898.67,0.108986
899.15,0.109174
899.63,0.109203
900.11,0.109073
900.59,0.108809
901.08,0.108464
901.56,0.108105
902.04,0.107804
902.52,0.107619
903.00,0.107579
903.49,0.107684
903.97,0.107913
904.45,0.108241
904.93,0.108645
905.42,0.109117
905.90,0.109655
906.38,0.110254
906.86,0.110900
907.34,0.111564
907.83,0.112210
908.31,0.112809
908.79,0.113355
909.27,0.113871
909.75,0.114402
910.24,0.115002
910.72,0.115712
911.20,0.116544
911.68,0.117463
912.16,0.118402
912.65,0.119279
913.13,0.120020
913.61,0.120587
914.09,0.120992
914.58,0.121298
915.06,0.121603
915.54,0.122000
916.02,0.122561
916.50,0.123301
916.99,0.124176
917.47,0.125096
917.95,0.125956
918.43,0.126679
918.91,0.127233
919.40,0.127650
919.88,0.128013
920.36,0.128427
920.84,0.128977
921.33,0.129704
921.81,0.130596
922.29,0.131596
922.77,0.132628
923.25,0.133623
923.74,0.134540
924.22,0.135369
924.70,0.136119
925.18,0.136809
925.66,0.137456
926.15,0.138077
926.63,0.138690
927.11,0.139333
927.59,0.140052
928.07,0.140898
928.56,0.141909
929.04,0.143088
929.52,0.144400
930.00,0.145774
930.49,0.147130
930.97,0.148399
931.45,0.149546
931.93,0.150577
932.41,0.151531
932.90,0.152464
933.38,0.153424
933.86,0.154447
934.34,0.155549
934.82,0.156734
935.31,0.158000
935.79,0.159341
936.27,0.160744
936.75,0.162188
937.23,0.163638
937.72,0.165060
938.20,0.166428
938.68,0.167741
939.16,0.169030
939.65,0.170355
940.13,0.171786
940.61,0.173381
941.09,0.175173
941.57,0.177158
942.06,0.179300
942.54,0.181540
943.02,0.183817
943.50,0.186071
943.98,0.188254
944.47,0.190329
944.95,0.192264
945.43,0.194037
945.91,0.195639
946.39,0.197077
946.88,0.198369
947.36,0.199537
947.84,0.200609
948.32,0.201602
948.81,0.202537
949.29,0.203442
949.77,0.204371
950.25,0.205392
950.73,0.206590
951.22,0.208035
951.70,0.209756
952.18,0.211731
952.66,0.213883
953.14,0.216102
953.63,0.218273
954.11,0.220312
954.59,0.222179
955.07,0.223873
955.56,0.225415
956.04,0.226828
956.52,0.228125
957.00,0.229305
957.48,0.230378
957.97,0.231365
958.45,0.232310
958.93,0.233262
959.41,0.234251
959.89,0.235271
960.38,0.236275
960.86,0.237193
961.34,0.237959
961.82,0.238542
962.30,0.238959
962.79,0.239266
963.27,0.239534
963.75,0.239815
964.23,0.240128
964.72,0.240455
965.20,0.240768
965.68,0.241053
966.16,0.241333
966.64,0.241671
967.13,0.242159
967.61,0.242892
968.09,0.243936
968.57,0.245319
969.05,0.247024
969.54,0.249000
970.02,0.251169
970.50,0.253444
970.98,0.255744
971.47,0.258000
971.95,0.260175
972.43,0.262275
972.91,0.264357
973.39,0.266513
973.88,0.268853
974.36,0.271474
974.84,0.274422
975.32,0.277686
975.80,0.281196
976.29,0.284866
976.77,0.288618
977.25,0.292416
977.73,0.296273
978.21,0.300226
978.70,0.304306
979.18,0.308502
979.66,0.312750
980.14,0.316958
980.63,0.321039
981.11,0.324944
981.59,0.328682
982.07,0.332309
982.55,0.335899
983.04,0.339500
983.52,0.343121
984.00,0.346736
984.48,0.350307
984.96,0.353814
985.45,0.357269
985.93,0.360708
986.41,0.364164
986.89,0.367643
987.37,0.371117
987.86,0.374536
988.34,0.377864
988.82,0.381108
989.30,0.384329
989.79,0.387619
990.27,0.391064
990.75,0.394705
991.23,0.398514
991.71,0.402405
992.20,0.406261
992.68,0.409986
993.16,0.413530
993.64,0.416901
994.12,0.420145
994.61,0.423324
995.09,0.426494
995.57,0.429693
996.05,0.432947
996.54,0.436263
997.02,0.439631
997.50,0.443005
997.98,0.446301
998.46,0.449411
998.95,0.452229
999.43,0.454702
999.91,0.456859
1000.39,0.458820
1000.87,0.460753
1001.36,0.462800
1001.84,0.465022
1002.32,0.467362
1002.80,0.469674
1003.28,0.471774
1003.77,0.473533
1004.25,0.474930
1004.73,0.476054
1005.21,0.477050
1005.70,0.478050
1006.18,0.479116
1006.66,0.480217
1007.14,0.481262
1007.62,0.482149
1008.11,0.482828
1008.59,0.483306
1009.07,0.483632
1009.55,0.483849
1010.03,0.483970
1010.52,0.483976
1011.00,0.483846
1011.48,0.483604
1011.96,0.483334
1012.45,0.483153
1012.93,0.483162
1013.41,0.483372
1013.89,0.483675
1014.37,0.483858
1014.86,0.483693
1015.34,0.483032
1015.82,0.481872
1016.30,0.480368
1016.78,0.478763
1017.27,0.477301
1017.75,0.476111
1018.23,0.475180
1018.71,0.474366
1019.20,0.473485
1019.68,0.472381
1020.16,0.470991
1020.64,0.469349
1021.12,0.467555
1021.61,0.465713
1022.09,0.463887
1022.57,0.462095
1023.05,0.460323
1023.53,0.458548
1024.02,0.456759
1024.50,0.454950
1024.98,0.453100
1025.46,0.451163
1025.94,0.449068
1026.43,0.446743
1026.91,0.444146
1027.39,0.441297
1027.87,0.438269
1028.36,0.435176
1028.84,0.432118
1029.32,0.429160
1029.80,0.426315
1030.28,0.423557
1030.77,0.420844
1031.25,0.418145
1031.73,0.415448
1032.21,0.412751
1032.69,0.410050
1033.18,0.407324
1033.66,0.404537
1034.14,0.401664
1034.62,0.398703
1035.10,0.395693
1035.59,0.392699
1036.07,0.389789
1036.55,0.387005
1037.03,0.384345
1037.52,0.381765
1038.00,0.379206
1038.48,0.376619
1038.96,0.373992
1039.44,0.371352
1039.93,0.368748
1040.41,0.366230
1040.89,0.363827
1041.37,0.361539
1041.85,0.359341
1042.34,0.357202
1042.82,0.355092
1043.30,0.352991
1043.78,0.350881
1044.27,0.348744
1044.75,0.346560
1045.23,0.344315
1045.71,0.342008
1046.19,0.339666
1046.67,0.337331
1047.16,0.335050
1047.64,0.332858
1048.12,0.330760
1048.60,0.328734
1049.09,0.326740
1049.57,0.324747
1050.05,0.322743
1050.53,0.320741
1051.01,0.318760
1051.50,0.316814
1051.98,0.314895
1052.46,0.312977
1052.94,0.311030
1053.42,0.309041
1053.91,0.307028
1054.39,0.305029
1054.87,0.303085
1055.35,0.301209
1055.84,0.299364
1056.32,0.297475
1056.80,0.295455
1057.28,0.293244
1057.76,0.290844
1058.25,0.288325
1058.73,0.285805
1059.21,0.283401
1059.69,0.281184
1060.17,0.279155
1060.66,0.277244
1061.14,0.275343
1061.62,0.273342
1062.10,0.271179
1062.59,0.268848
1063.07,0.266400
1063.55,0.263917
1064.03,0.261491
1064.51,0.259196
1065.00,0.257074
1065.48,0.255143
1065.96,0.253388
1066.44,0.251774
1066.92,0.250235
1067.41,0.248690
1067.89,0.247048
1068.37,0.245226
1068.85,0.243175
1069.34,0.240896
1069.82,0.238451
1070.30,0.235944
1070.78,0.233505
1071.26,0.231260
1071.74,0.229293
1072.23,0.227643
1072.71,0.226293
1073.19,0.225182
1073.67,0.224213
1074.16,0.223273
1074.64,0.222263
1075.12,0.221099
1075.60,0.219738
1076.08,0.218186
1076.57,0.216495
1077.05,0.214751
1077.53,0.213043
1078.01,0.211447
1078.49,0.209994
1078.98,0.208664
1079.46,0.207396
1079.94,0.206119
1080.42,0.204773
1080.91,0.203335
1081.39,0.201819
1081.87,0.200267
1082.35,0.198726
1082.83,0.197227
1083.32,0.195774
1083.80,0.194350
1084.28,0.192934
1084.76,0.191509
1085.24,0.190077
1085.73,0.188654
1086.21,0.187261
1086.69,0.185909
1087.17,0.184602
1087.65,0.183332
1088.14,0.182093
1088.62,0.180885
1089.10,0.179716
1089.58,0.178592
1090.07,0.177509
1090.55,0.176440
1091.03,0.175339
1091.51,0.174154
1091.99,0.172843
1092.48,0.171396
1092.96,0.169841
1093.44,0.168237
1093.92,0.166652
1094.40,0.165144
1094.89,0.163742
1095.37,0.162436
1095.85,0.161188
1096.33,0.159941
1096.82,0.158649
1097.30,0.157273
1097.78,0.155802
1098.26,0.154240
1098.74,0.152606
1099.23,0.150929
1099.71,0.149236
1100.19,0.147555
1100.67,0.145906
1101.15,0.144300
1101.64,0.142734
1102.12,0.141197
1102.60,0.139671
1103.08,0.138142
1103.57,0.136603
1104.05,0.135058
1104.53,0.133520
1105.01,0.132000
1105.49,0.130500
1105.98,0.129010
1106.46,0.127509
1106.94,0.125976
1107.42,0.124401
1107.90,0.122794
1108.39,0.121182
1108.87,0.119605
1109.35,0.118095
1109.83,0.116665
1110.32,0.115296
1110.80,0.113949
1111.28,0.112564
1111.76,0.111091
1112.24,0.109498
1112.72,0.107784
1113.21,0.105976
1113.69,0.104123
1114.17,0.102278
1114.65,0.100486
1115.14,0.098773
1115.62,0.097143
1116.10,0.095584
1116.58,0.094070
1117.06,0.092574
1117.55,0.091072
1118.03,0.089552
1118.51,0.088004
1118.99,0.086430
1119.47,0.084828
1119.96,0.083197
1120.44,0.081535
1120.92,0.079839
1121.40,0.078114
1121.88,0.076373
1122.37,0.074647
1122.85,0.072972
1123.33,0.071386
1123.81,0.069918
1124.30,0.068577
1124.78,0.067346
1125.26,0.066186
1125.74,0.065052
1126.22,0.063897
1126.71,0.062690
1127.19,0.061426
1127.67,0.060120
1128.15,0.058802
1128.63,0.057502
1129.12,0.056238
1129.60,0.055016
1130.08,0.053824
1130.56,0.052642
1131.05,0.051451
1131.53,0.050243
1132.01,0.049022
1132.49,0.047807
