波数(cm-1),吸光度
555.40,0.254648
555.88,0.255014
556.36,0.255986
556.84,0.257561
557.33,0.259510
557.81,0.261448
558.29,0.263009
558.77,0.263943
559.26,0.264178
559.74,0.263785
560.22,0.262897
560.70,0.261626
561.18,0.260021
561.67,0.258081
562.15,0.255783
562.63,0.253118
563.11,0.250100
563.59,0.246761
564.08,0.243148
564.56,0.239345
565.04,0.235504
565.52,0.231855
566.00,0.228711
566.49,0.226364
566.97,0.224988
567.45,0.224537
567.93,0.224710
568.42,0.224995
568.90,0.224790
569.38,0.223649
569.86,0.221396
570.34,0.218207
570.83,0.214492
571.31,0.210745
571.79,0.207347
572.27,0.204433
572.75,0.201919
573.24,0.199567
573.72,0.197136
574.20,0.194481
574.68,0.191639
575.17,0.188797
575.65,0.186234
576.13,0.184183
576.61,0.182749
577.09,0.181884
577.58,0.181436
578.06,0.181244
578.54,0.181201
579.02,0.181297
579.50,0.181593
579.99,0.182170
580.47,0.183054
580.95,0.184180
581.43,0.185384
581.91,0.186460
582.40,0.187196
582.88,0.187439
583.36,0.187112
583.84,0.186205
584.33,0.184774
584.81,0.182919
585.29,0.180787
585.77,0.178546
586.25,0.176371
586.74,0.174450
587.22,0.172955
587.70,0.172035
588.18,0.171809
588.66,0.172324
589.15,0.173543
589.63,0.175322
590.11,0.177439
590.59,0.179618
591.08,0.181579
591.56,0.183135
592.04,0.184215
592.52,0.184901
593.00,0.185368
593.49,0.185823
593.97,0.186398
594.45,0.187100
594.93,0.187811
595.41,0.188344
595.90,0.188530
596.38,0.188277
596.86,0.187620
597.34,0.186698
597.82,0.185697
598.31,0.184768
598.79,0.183980
599.27,0.183322
599.75,0.182744
600.24,0.182208
600.72,0.181732
601.20,0.181372
601.68,0.181178
602.16,0.181126
602.65,0.181087
603.13,0.180824
603.61,0.180050
604.09,0.178542
604.57,0.176194
605.06,0.173081
605.54,0.169423
606.02,0.165529
606.50,0.161703
606.98,0.158179
607.47,0.155124
607.95,0.152621
608.43,0.150691
608.91,0.149297
609.40,0.148344
609.88,0.147675
610.36,0.147066
610.84,0.146286
611.32,0.145135
611.81,0.143509
612.29,0.141442
612.77,0.139093
613.25,0.136686
613.73,0.134406
614.22,0.132346
614.70,0.130468
615.18,0.128637
615.66,0.126673
616.15,0.124446
616.63,0.121937
617.11,0.119258
617.59,0.116612
618.07,0.114218
618.56,0.112252
619.04,0.110785
619.52,0.109787
620.00,0.109152
620.48,0.108750
620.97,0.108463
621.45,0.108198
621.93,0.107894
622.41,0.107499
622.89,0.106957
623.38,0.106211
623.86,0.105213
624.34,0.103944
624.82,0.102438
625.31,0.100781
625.79,0.099103
626.27,0.097540
626.75,0.096212
627.23,0.095189
627.72,0.094473
628.20,0.094008
628.68,0.093695
629.16,0.093423
629.64,0.093085
630.13,0.092611
630.61,0.091978
631.09,0.091210
631.57,0.090365
632.05,0.089519
632.54,0.088736
633.02,0.088054
633.50,0.087478
633.98,0.086991
634.47,0.086571
634.95,0.086210
635.43,0.085926
635.91,0.085760
636.39,0.085757
636.88,0.085949
637.36,0.086334
637.84,0.086875
638.32,0.087517
638.80,0.088201
639.29,0.088883
639.77,0.089541
640.25,0.090170
640.73,0.090762
641.22,0.091297
641.70,0.091735
642.18,0.092027
642.66,0.092137
643.14,0.092061
643.63,0.091836
644.11,0.091524
644.59,0.091195
645.07,0.090897
645.55,0.090649
646.04,0.090444
646.52,0.090278
647.00,0.090168
647.48,0.090167
647.96,0.090338
648.45,0.090724
648.93,0.091311
649.41,0.092007
649.89,0.092666
650.38,0.093127
650.86,0.093285
651.34,0.093128
651.82,0.092753
652.30,0.092316
652.79,0.091974
653.27,0.091825
653.75,0.091869
654.23,0.092022
654.71,0.092161
655.20,0.092194
655.68,0.092097
656.16,0.091931
656.64,0.091800
657.13,0.091806
657.61,0.091995
658.09,0.092338
658.57,0.092753
659.05,0.093152
659.54,0.093497
660.02,0.093821
660.50,0.094209
660.98,0.094754
661.46,0.095499
661.95,0.096397
662.43,0.097314
662.91,0.098059
663.39,0.098472
663.87,0.098468
664.36,0.098065
664.84,0.097361
665.32,0.096493
665.80,0.095602
666.29,0.094800
666.77,0.094190
667.25,0.093869
667.73,0.093925
668.21,0.094383
668.70,0.095143
669.18,0.095998
669.66,0.096740
670.14,0.097245
670.62,0.097483
671.11,0.097477
671.59,0.097283
672.07,0.096981
672.55,0.096679
673.03,0.096484
673.52,0.096476
674.00,0.096680
674.48,0.097044
674.96,0.097454
675.45,0.097761
675.93,0.097839
676.41,0.097610
676.89,0.097070
677.37,0.096283
677.86,0.095363
678.34,0.094436
678.82,0.093601
679.30,0.092923
679.78,0.092424
680.27,0.092095
680.75,0.091908
681.23,0.091837
681.71,0.091871
682.20,0.092017
682.68,0.092293
683.16,0.092708
683.64,0.093245
684.12,0.093837
684.61,0.094366
685.09,0.094670
685.57,0.094594
686.05,0.094021
686.53,0.092924
687.02,0.091377
687.50,0.089569
687.98,0.087770
688.46,0.086261
688.94,0.085294
689.43,0.085015
689.91,0.085436
690.39,0.086443
690.87,0.087831
691.36,0.089365
691.84,0.090806
692.32,0.091964
692.80,0.092731
693.28,0.093072
693.77,0.093025
694.25,0.092680
694.73,0.092153
695.21,0.091558
695.69,0.090998
696.18,0.090560
696.66,0.090307
697.14,0.090280
697.62,0.090499
698.11,0.090952
698.59,0.091588
699.07,0.092308
699.55,0.092982
700.03,0.093455
700.52,0.093585
701.00,0.093291
701.48,0.092568
701.96,0.091499
702.44,0.090227
702.93,0.088934
703.41,0.087785
703.89,0.086888
704.37,0.086287
704.85,0.085960
705.34,0.085853
705.82,0.085916
706.30,0.086125
706.78,0.086494
707.27,0.087047
707.75,0.087789
708.23,0.088683
708.71,0.089640
709.19,0.090545
709.68,0.091283
710.16,0.091775
710.64,0.092007
711.12,0.092030
711.60,0.091943
712.09,0.091853
712.57,0.091857
713.05,0.092010
713.53,0.092317
714.01,0.092746
714.50,0.093234
714.98,0.093710
715.46,0.094098
715.94,0.094338
716.43,0.094390
716.91,0.094247
717.39,0.093934
717.87,0.093518
718.35,0.093094
718.84,0.092765
719.32,0.092620
719.80,0.092714
720.28,0.093047
720.76,0.093569
721.25,0.094187
721.73,0.094801
722.21,0.095308
722.69,0.095619
723.17,0.095673
723.66,0.095427
724.14,0.094864
724.62,0.094002
725.10,0.092893
725.59,0.091629
726.07,0.090321
726.55,0.089095
727.03,0.088049
727.51,0.087236
728.00,0.086653
728.48,0.086254
728.96,0.085971
729.44,0.085746
729.92,0.085555
730.41,0.085414
730.89,0.085362
731.37,0.085430
731.85,0.085622
732.34,0.085895
732.82,0.086168
733.30,0.086334
733.78,0.086299
734.26,0.086005
734.75,0.085445
735.23,0.084664
735.71,0.083739
736.19,0.082768
736.67,0.081832
737.16,0.080994
737.64,0.080284
738.12,0.079703
738.60,0.079232
739.08,0.078842
739.57,0.078509
740.05,0.078229
740.53,0.078020
741.01,0.077920
741.50,0.077969
741.98,0.078188
742.46,0.078559
742.94,0.079021
743.42,0.079474
743.91,0.079822
744.39,0.079988
744.87,0.079945
745.35,0.079718
745.83,0.079371
746.32,0.078969
746.80,0.078555
747.28,0.078132
747.76,0.077678
748.25,0.077164
748.73,0.076594
749.21,0.076020
749.69,0.075535
750.17,0.075246
750.66,0.075221
751.14,0.075462
751.62,0.075885
752.10,0.076352
752.58,0.076704
753.07,0.076819
753.55,0.076649
754.03,0.076235
754.51,0.075679
754.99,0.075102
755.48,0.074609
755.96,0.074253
756.44,0.074032
756.92,0.073901
757.41,0.073797
757.89,0.073669
758.37,0.073480
758.85,0.073217
759.33,0.072881
759.82,0.072482
760.30,0.072031
760.78,0.071545
761.26,0.071049
761.74,0.070577
762.23,0.070167
762.71,0.069856
763.19,0.069668
763.67,0.069607
764.15,0.069658
764.64,0.069790
765.12,0.069962
765.60,0.070129
766.08,0.070260
766.57,0.070333
767.05,0.070348
767.53,0.070321
768.01,0.070283
768.49,0.070265
768.98,0.070290
769.46,0.070360
769.94,0.070453
770.42,0.070524
770.90,0.070517
771.39,0.070389
771.87,0.070119
772.35,0.069725
772.83,0.069249
773.32,0.068752
773.80,0.068292
774.28,0.067900
774.76,0.067579
775.24,0.067302
775.73,0.067036
776.21,0.066749
776.69,0.066426
777.17,0.066078
777.65,0.065731
778.14,0.065417
778.62,0.065164
779.10,0.064989
779.58,0.064897
780.06,0.064877
780.55,0.064910
781.03,0.064966
781.51,0.065017
781.99,0.065035
782.48,0.065005
782.96,0.064929
783.44,0.064827
783.92,0.064730
784.40,0.064671
784.89,0.064665
785.37,0.064704
785.85,0.064751
786.33,0.064754
786.81,0.064669
787.30,0.064480
787.78,0.064208
788.26,0.063911
788.74,0.063663
789.23,0.063525
789.71,0.063523
790.19,0.063637
790.67,0.063807
791.15,0.063959
791.64,0.064017
792.12,0.063934
792.60,0.063696
793.08,0.063315
793.56,0.062820
794.05,0.062247
794.53,0.061634
795.01,0.061019
795.49,0.060442
795.97,0.059950
796.46,0.059581
796.94,0.059361
797.42,0.059291
797.90,0.059346
798.39,0.059483
798.87,0.059656
799.35,0.059836
799.83,0.060008
800.31,0.060174
800.80,0.060339
801.28,0.060492
801.76,0.060607
802.24,0.060648
802.72,0.060584
803.21,0.060416
803.69,0.060190
804.17,0.059999
804.65,0.059957
805.13,0.060170
805.62,0.060697
806.10,0.061529
806.58,0.062580
807.06,0.063707
807.55,0.064751
808.03,0.065564
808.51,0.066055
808.99,0.066207
809.47,0.066072
809.96,0.065753
810.44,0.065366
810.92,0.065018
811.40,0.064773
811.88,0.064645
812.37,0.064601
812.85,0.064580
813.33,0.064513
813.81,0.064347
814.30,0.064064
814.78,0.063685
815.26,0.063263
815.74,0.062862
816.22,0.062544
816.71,0.062345
817.19,0.062272
817.67,0.062299
818.15,0.062377
818.63,0.062451
819.12,0.062469
819.60,0.062392
820.08,0.062212
820.56,0.061949
821.04,0.061653
821.53,0.061390
822.01,0.061234
822.49,0.061243
822.97,0.061440
823.46,0.061801
823.94,0.062263
824.42,0.062738
824.90,0.063130
825.38,0.063377
825.87,0.063457
826.35,0.063393
826.83,0.063236
827.31,0.063047
827.79,0.062873
828.28,0.062730
828.76,0.062608
829.24,0.062486
829.72,0.062343
830.21,0.062175
830.69,0.061993
831.17,0.061816
831.65,0.061661
832.13,0.061533
832.62,0.061429
833.10,0.061340
833.58,0.061269
834.06,0.061227
834.54,0.061238
835.03,0.061321
835.51,0.061480
835.99,0.061701
836.47,0.061958
836.95,0.062224
837.44,0.062487
837.92,0.062757
838.40,0.063064
838.88,0.063435
839.37,0.063876
839.85,0.064358
840.33,0.064823
840.81,0.065201
841.29,0.065436
841.78,0.065513
842.26,0.065457
842.74,0.065333
843.22,0.065210
843.70,0.065137
844.19,0.065131
844.67,0.065179
845.15,0.065252
845.63,0.065337
846.11,0.065448
846.60,0.065626
847.08,0.065926
847.56,0.066380
848.04,0.066981
848.53,0.067669
849.01,0.068354
849.49,0.068931
849.97,0.069318
850.45,0.069482
850.94,0.069445
851.42,0.069270
851.90,0.069043
852.38,0.068847
852.86,0.068748
853.35,0.068780
853.83,0.068951
854.31,0.069251
854.79,0.069657
855.27,0.070141
855.76,0.070677
856.24,0.071241
856.72,0.071815
857.20,0.072388
857.69,0.072961
858.17,0.073540
858.65,0.074135
859.13,0.074754
859.61,0.075396
860.10,0.076051
860.58,0.076703
861.06,0.077338
861.54,0.077954
862.02,0.078564
862.51,0.079201
862.99,0.079907
863.47,0.080727
863.95,0.081698
864.44,0.082832
864.92,0.084116
865.40,0.085511
865.88,0.086958
866.36,0.088388
866.85,0.089736
867.33,0.090953
867.81,0.092007
868.29,0.092886
868.77,0.093592
869.26,0.094133
869.74,0.094508
870.22,0.094710
870.70,0.094717
871.18,0.094505
871.67,0.094054
872.15,0.093364
872.63,0.092461
873.11,0.091398
873.60,0.090250
874.08,0.089091
874.56,0.087993
875.04,0.087013
875.52,0.086183
876.01,0.085519
876.49,0.085016
876.97,0.084648
877.45,0.084363
877.93,0.084093
878.42,0.083754
878.90,0.083257
879.38,0.082532
879.86,0.081535
880.35,0.080259
880.83,0.078733
881.31,0.077015
881.79,0.075184
882.27,0.073320
882.76,0.071514
883.24,0.069851
883.72,0.068410
884.20,0.067260
884.68,0.066436
885.17,0.065935
885.65,0.065707
886.13,0.065666
886.61,0.065711
887.09,0.065754
887.58,0.065745
888.06,0.065682
888.54,0.065596
889.02,0.065534
889.51,0.065524
889.99,0.065564
890.47,0.065618
890.95,0.065633
891.43,0.065573
891.92,0.065431
892.40,0.065250
892.88,0.065099
893.36,0.065051
893.84,0.065158
894.33,0.065427
894.81,0.065826
895.29,0.066295
895.77,0.066773
896.25,0.067221
896.74,0.067628
897.22,0.068004
897.70,0.068372
898.18,0.068746
898.67,0.069124
899.15,0.069485
899.63,0.069799
900.11,0.070037
900.59,0.070180
901.08,0.070221
901.56,0.070163
902.04,0.070017
902.52,0.069800
903.00,0.069529
903.49,0.069234
903.97,0.068948
904.45,0.068712
904.93,0.068567
905.42,0.068546
905.90,0.068666
906.38,0.068931
906.86,0.069321
907.34,0.069806
907.83,0.070341
908.31,0.070878
908.79,0.071371
909.27,0.071781
909.75,0.072080
910.24,0.072257
910.72,0.072321
911.20,0.072295
911.68,0.072218
912.16,0.072134
912.65,0.072083
913.13,0.072098
913.61,0.072206
914.09,0.072423
914.58,0.072759
915.06,0.073210
915.54,0.073761
916.02,0.074376
916.50,0.075006
916.99,0.075599
917.47,0.076107
917.95,0.076513
918.43,0.076830
918.91,0.077103
919.40,0.077391
919.88,0.077750
920.36,0.078210
920.84,0.078760
921.33,0.079359
921.81,0.079937
922.29,0.080430
922.77,0.080787
923.25,0.080983
923.74,0.081027
924.22,0.080951
924.70,0.080807
925.18,0.080659
925.66,0.080583
926.15,0.080656
926.63,0.080941
927.11,0.081472
927.59,0.082238
928.07,0.083176
928.56,0.084180
929.04,0.085134
929.52,0.085946
930.00,0.086574
930.49,0.087041
930.97,0.087424
931.45,0.087821
931.93,0.088306
932.41,0.088914
932.90,0.089629
933.38,0.090408
933.86,0.091215
934.34,0.092039
934.82,0.092907
935.31,0.093862
935.79,0.094935
936.27,0.096111
936.75,0.097326
937.23,0.098478
937.72,0.099475
938.20,0.100266
938.68,0.100866
939.16,0.101354
939.65,0.101840
940.13,0.102416
940.61,0.103126
941.09,0.103953
941.57,0.104843
942.06,0.105730
942.54,0.106578
943.02,0.107389
943.50,0.108200
943.98,0.109053
944.47,0.109966
944.95,0.110923
945.43,0.111872
945.91,0.112762
946.39,0.113560
946.88,0.114281
947.36,0.114976
947.84,0.115723
948.32,0.116590
948.81,0.117613
949.29,0.118792
949.77,0.120096
950.25,0.121483
950.73,0.122911
951.22,0.124355
951.70,0.125790
952.18,0.127189
952.66,0.128512
953.14,0.129709
953.63,0.130733
954.11,0.131563
954.59,0.132214
955.07,0.132742
955.56,0.133219
956.04,0.133724
956.52,0.134309
957.00,0.134991
957.48,0.135752
957.97,0.136551
958.45,0.137342
958.93,0.138089
959.41,0.138770
959.89,0.139385
960.38,0.139940
960.86,0.140451
961.34,0.140928
961.82,0.141378
962.30,0.141806
962.79,0.142208
963.27,0.142582
963.75,0.142927
964.23,0.143247
964.72,0.143548
965.20,0.143839
965.68,0.144121
966.16,0.144383
966.64,0.144598
967.13,0.144725
967.61,0.144732
968.09,0.144612
968.57,0.144399
969.05,0.144182
969.54,0.144076
970.02,0.144210
970.50,0.144679
970.98,0.145519
971.47,0.146701
971.95,0.148145
972.43,0.149754
972.91,0.151441
973.39,0.153159
973.88,0.154896
974.36,0.156660
974.84,0.158456
975.32,0.160263
975.80,0.162038
976.29,0.163731
976.77,0.165311
977.25,0.166791
977.73,0.168224
978.21,0.169696
978.70,0.171292
979.18,0.173059
979.66,0.175001
980.14,0.177072
980.63,0.179202
981.11,0.181316
981.59,0.183355
982.07,0.185287
982.55,0.187096
983.04,0.188783
983.52,0.190354
984.00,0.191825
984.48,0.193226
984.96,0.194601
985.45,0.196000
985.93,0.197460
986.41,0.198991
986.89,0.200565
987.37,0.202130
987.86,0.203629
988.34,0.205038
988.82,0.206379
989.30,0.207729
989.79,0.209185
990.27,0.210826
990.75,0.212676
991.23,0.214682
991.71,0.216733
992.20,0.218675
992.68,0.220373
993.16,0.221749
993.64,0.222795
994.12,0.223568
994.61,0.224170
995.09,0.224720
995.57,0.225317
996.05,0.226030
996.54,0.226892
997.02,0.227896
997.50,0.229007
997.98,0.230165
998.46,0.231307
998.95,0.232377
999.43,0.233345
999.91,0.234211
1000.39,0.235007
1000.87,0.235780
1001.36,0.236565
1001.84,0.237371
1002.32,0.238173
1002.80,0.238921
1003.28,0.239560
1003.77,0.240059
1004.25,0.240420
1004.73,0.240680
1005.21,0.240890
1005.70,0.241095
1006.18,0.241318
1006.66,0.241555
1007.14,0.241790
1007.62,0.242010
1008.11,0.242216
1008.59,0.242420
1009.07,0.242637
1009.55,0.242864
1010.03,0.243074
1010.52,0.243220
1011.00,0.243258
1011.48,0.243161
1011.96,0.242937
1012.45,0.242619
1012.93,0.242257
1013.41,0.241888
1013.89,0.241528
1014.37,0.241170
1014.86,0.240800
1015.34,0.240412
1015.82,0.240020
1016.30,0.239653
1016.78,0.239333
1017.27,0.239063
1017.75,0.238812
1018.23,0.238523
1018.71,0.238133
1019.20,0.237598
1019.68,0.236912
1020.16,0.236106
1020.64,0.235228
1021.12,0.234324
1021.61,0.233421
1022.09,0.232523
1022.57,0.231623
1023.05,0.230716
1023.53,0.229814
1024.02,0.228938
1024.50,0.228108
1024.98,0.227323
1025.46,0.226553
1025.94,0.225748
1026.43,0.224854
1026.91,0.223834
1027.39,0.222689
1027.87,0.221452
1028.36,0.220177
1028.84,0.218911
1029.32,0.217683
1029.80,0.216494
1030.28,0.215329
1030.77,0.214165
1031.25,0.212988
1031.73,0.211794
1032.21,0.210584
1032.69,0.209359
1033.18,0.208110
1033.66,0.206834
1034.14,0.205534
1034.62,0.204236
1035.10,0.202986
1035.59,0.201834
1036.07,0.200811
1036.55,0.199916
1037.03,0.199103
1037.52,0.198297
1038.00,0.197416
1038.48,0.196408
1038.96,0.195262
1039.44,0.194014
1039.93,0.192720
1040.41,0.191438
1040.89,0.190194
1041.37,0.188980
1041.85,0.187760
1042.34,0.186492
1042.82,0.185154
1043.30,0.183761
1043.78,0.182356
1044.27,0.180998
1044.75,0.179740
1045.23,0.178614
1045.71,0.177621
1046.19,0.176735
1046.67,0.175925
1047.16,0.175162
1047.64,0.174434
1048.12,0.173746
1048.60,0.173113
1049.09,0.172550
1049.57,0.172061
1050.05,0.171627
1050.53,0.171204
1051.01,0.170730
1051.50,0.170133
1051.98,0.169346
1052.46,0.168328
1052.94,0.167080
1053.42,0.165650
1053.91,0.164121
1054.39,0.162605
1054.87,0.161209
1055.35,0.160007
1055.84,0.159036
1056.32,0.158281
1056.80,0.157696
1057.28,0.157210
1057.76,0.156754
1058.25,0.156271
1058.73,0.155716
1059.21,0.155061
1059.69,0.154287
1060.17,0.153385
1060.66,0.152362
1061.14,0.151241
1061.62,0.150073
1062.10,0.148921
1062.59,0.147858
1063.07,0.146945
1063.55,0.146217
1064.03,0.145673
1064.51,0.145274
1065.00,0.144960
1065.48,0.144651
1065.96,0.144273
1066.44,0.143763
1066.92,0.143080
1067.41,0.142207
1067.89,0.141150
1068.37,0.139941
1068.85,0.138630
1069.34,0.137280
1069.82,0.135954
1070.30,0.134707
1070.78,0.133573
1071.26,0.132567
1071.74,0.131686
1072.23,0.130914
1072.71,0.130234
1073.19,0.129631
1073.67,0.129091
1074.16,0.128598
1074.64,0.128133
1075.12,0.127668
1075.60,0.127176
1076.08,0.126635
1076.57,0.126033
1077.05,0.125378
1077.53,0.124686
1078.01,0.123978
1078.49,0.123268
1078.98,0.122556
1079.46,0.121831
1079.94,0.121077
1080.42,0.120284
1080.91,0.119460
1081.39,0.118628
1081.87,0.117828
1082.35,0.117100
1082.83,0.116477
1083.32,0.115972
1083.80,0.115579
1084.28,0.115270
1084.76,0.115003
1085.24,0.114722
1085.73,0.114378
1086.21,0.113923
1086.69,0.113328
1087.17,0.112583
1087.65,0.111710
1088.14,0.110751
1088.62,0.109768
1089.10,0.108828
1089.58,0.107988
1090.07,0.107284
1090.55,0.106727
1091.03,0.106304
1091.51,0.105987
1091.99,0.105737
1092.48,0.105515
1092.96,0.105286
1093.44,0.105017
1093.92,0.104683
1094.40,0.104265
1094.89,0.103758
1095.37,0.103165
1095.85,0.102508
1096.33,0.101811
1096.82,0.101100
1097.30,0.100392
1097.78,0.099694
1098.26,0.099000
1098.74,0.098306
1099.23,0.097608
1099.71,0.096913
1100.19,0.096232
1100.67,0.095572
1101.15,0.094926
1101.64,0.094274
1102.12,0.093584
1102.60,0.092827
1103.08,0.091990
1103.57,0.091085
1104.05,0.090147
1104.53,0.089225
1105.01,0.088358
1105.49,0.087567
1105.98,0.086840
1106.46,0.086147
1106.94,0.085444
1107.42,0.084699
1107.90,0.083895
1108.39,0.083038
1108.87,0.082146
1109.35,0.081240
1109.83,0.080336
1110.32,0.079438
1110.80,0.078545
1111.28,0.077648
1111.76,0.076743
1112.24,0.075825
1112.72,0.074889
1113.21,0.073930
1113.69,0.072941
1114.17,0.071917
1114.65,0.070862
1115.14,0.069790
1115.62,0.068724
1116.10,0.067687
1116.58,0.066699
1117.06,0.065767
1117.55,0.064884
1118.03,0.064041
1118.51,0.063223
1118.99,0.062423
1119.47,0.061633
1119.96,0.060837
1120.44,0.060009
1120.92,0.059106
1121.40,0.058080
1121.88,0.056893
1122.37,0.055540
1122.85,0.054059
1123.33,0.052528
1123.81,0.051056
1124.30,0.049735
1124.78,0.048627
1125.26,0.047734
1125.74,0.047004
1126.22,0.046349
1126.71,0.045675
1127.19,0.044919
1127.67,0.044065
1128.15,0.043145
1128.63,0.042222
1129.12,0.041367
1129.60,0.040626
1130.08,0.040008
1130.56,0.039483
1131.05,0.038996
1131.53,0.038486
1132.01,0.037904
1132.49,0.037230
