波数(cm-1),吸光度
581.91,0.320145
582.40,0.317800
582.88,0.315830
583.36,0.314144
583.84,0.312562
584.33,0.310907
584.81,0.309097
585.29,0.307185
585.77,0.305327
586.25,0.303697
586.74,0.302389
587.22,0.301362
587.70,0.300474
588.18,0.299561
588.66,0.298556
589.15,0.297557
589.63,0.296821
590.11,0.296661
590.59,0.297337
591.08,0.298938
591.56,0.301333
592.04,0.304205
592.52,0.307170
593.00,0.309948
593.49,0.312417
593.97,0.314614
594.45,0.316636
594.93,0.318543
595.41,0.320296
595.90,0.321791
596.38,0.322924
596.86,0.323685
597.34,0.324183
597.82,0.324610
598.31,0.325122
598.79,0.325740
599.27,0.326302
599.75,0.326524
600.24,0.326103
600.72,0.324861
601.20,0.322832
601.68,0.320235
602.16,0.317371
602.65,0.314480
603.13,0.311680
603.61,0.308943
604.09,0.306156
604.57,0.303173
605.06,0.299874
605.54,0.296177
606.02,0.292005
606.50,0.287281
606.98,0.281933
607.47,0.275947
607.95,0.269424
608.43,0.262599
608.91,0.255827
609.40,0.249448
609.88,0.243693
610.36,0.238592
610.84,0.233975
611.32,0.229537
611.81,0.224962
612.29,0.220078
612.77,0.214913
613.25,0.209706
613.73,0.204783
614.22,0.200465
614.70,0.196939
615.18,0.194189
615.66,0.192023
616.15,0.190138
616.63,0.188250
617.11,0.186165
617.59,0.183849
618.07,0.181411
618.56,0.179041
619.04,0.176906
619.52,0.175080
620.00,0.173504
620.48,0.172009
620.97,0.170367
621.45,0.168369
621.93,0.165919
622.41,0.163063
622.89,0.160004
623.38,0.157021
623.86,0.154419
624.34,0.152423
624.82,0.151105
625.31,0.150378
625.79,0.150025
626.27,0.149790
626.75,0.149441
627.23,0.148846
627.72,0.147994
628.20,0.146957
628.68,0.145837
629.16,0.144709
629.64,0.143596
630.13,0.142478
630.61,0.141323
631.09,0.140131
631.57,0.138956
632.05,0.137900
632.54,0.137084
633.02,0.136595
633.50,0.136458
633.98,0.136622
634.47,0.136985
634.95,0.137415
635.43,0.137794
635.91,0.138044
636.39,0.138122
636.88,0.138018
637.36,0.137736
637.84,0.137293
638.32,0.136728
638.80,0.136107
639.29,0.135532
639.77,0.135116
640.25,0.134955
640.73,0.135096
641.22,0.135508
641.70,0.136100
642.18,0.136737
642.66,0.137301
643.14,0.137721
643.63,0.137997
644.11,0.138187
644.59,0.138378
645.07,0.138651
645.55,0.139042
646.04,0.139538
646.52,0.140085
647.00,0.140602
647.48,0.141003
647.96,0.141209
648.45,0.141166
648.93,0.140851
649.41,0.140292
649.89,0.139568
650.38,0.138817
650.86,0.138210
651.34,0.137904
651.82,0.138013
652.30,0.138558
652.79,0.139469
653.27,0.140595
653.75,0.141773
654.23,0.142862
654.71,0.143790
655.20,0.144554
655.68,0.145194
656.16,0.145749
656.64,0.146220
657.13,0.146567
657.61,0.146738
658.09,0.146710
658.57,0.146533
659.05,0.146327
659.54,0.146247
660.02,0.146426
660.50,0.146903
660.98,0.147602
661.46,0.148338
661.95,0.148887
662.43,0.149066
662.91,0.148785
663.39,0.148087
663.87,0.147108
664.36,0.146028
664.84,0.144980
665.32,0.144027
665.80,0.143156
666.29,0.142303
666.77,0.141396
667.25,0.140414
667.73,0.139443
668.21,0.138688
668.70,0.138362
669.18,0.138518
669.66,0.139029
670.14,0.139715
670.62,0.140463
671.11,0.141239
671.59,0.142062
672.07,0.142965
672.55,0.143951
673.03,0.144978
673.52,0.145957
674.00,0.146766
674.48,0.147306
674.96,0.147525
675.45,0.147439
675.93,0.147121
676.41,0.146679
676.89,0.146231
677.37,0.145861
677.86,0.145610
678.34,0.145460
678.82,0.145352
679.30,0.145197
679.78,0.144906
680.27,0.144422
680.75,0.143735
681.23,0.142900
681.71,0.142023
682.20,0.141254
682.68,0.140740
683.16,0.140595
683.64,0.140874
684.12,0.141550
684.61,0.142511
685.09,0.143579
685.57,0.144567
686.05,0.145316
686.53,0.145738
687.02,0.145833
687.50,0.145685
687.98,0.145430
688.46,0.145206
688.94,0.145116
689.43,0.145188
689.91,0.145377
690.39,0.145569
690.87,0.145630
691.36,0.145448
691.84,0.144954
692.32,0.144146
692.80,0.143080
693.28,0.141858
693.77,0.140594
694.25,0.139394
694.73,0.138354
695.21,0.137546
695.69,0.137025
696.18,0.136823
696.66,0.136938
697.14,0.137328
697.62,0.137905
698.11,0.138558
698.59,0.139166
699.07,0.139629
699.55,0.139902
700.03,0.139992
700.52,0.139951
701.00,0.139848
701.48,0.139743
701.96,0.139661
702.44,0.139591
702.93,0.139503
703.41,0.139374
703.89,0.139200
704.37,0.139006
704.85,0.138823
705.34,0.138669
705.82,0.138523
706.30,0.138335
706.78,0.138036
707.27,0.137576
707.75,0.136956
708.23,0.136235
708.71,0.135518
709.19,0.134913
709.68,0.134498
710.16,0.134297
710.64,0.134273
711.12,0.134352
711.60,0.134457
712.09,0.134538
712.57,0.134583
713.05,0.134610
713.53,0.134638
714.01,0.134675
714.50,0.134701
714.98,0.134680
715.46,0.134580
715.94,0.134396
716.43,0.134150
716.91,0.133891
717.39,0.133665
717.87,0.133502
718.35,0.133403
718.84,0.133346
719.32,0.133302
719.80,0.133251
720.28,0.133191
720.76,0.133128
721.25,0.133063
721.73,0.132982
722.21,0.132854
722.69,0.132646
723.17,0.132351
723.66,0.132003
724.14,0.131674
724.62,0.131449
725.10,0.131398
725.59,0.131538
726.07,0.131820
726.55,0.132131
727.03,0.132341
727.51,0.132336
728.00,0.132059
728.48,0.131523
728.96,0.130799
729.44,0.129992
729.92,0.129203
730.41,0.128516
730.89,0.127986
731.37,0.127638
731.85,0.127475
732.34,0.127477
732.82,0.127602
733.30,0.127781
733.78,0.127926
734.26,0.127955
734.75,0.127806
735.23,0.127475
735.71,0.127017
736.19,0.126549
736.67,0.126201
737.16,0.126081
737.64,0.126232
738.12,0.126617
738.60,0.127120
739.08,0.127582
739.57,0.127853
740.05,0.127828
740.53,0.127474
741.01,0.126828
741.50,0.125985
741.98,0.125067
742.46,0.124188
742.94,0.123446
743.42,0.122900
743.91,0.122568
744.39,0.122433
744.87,0.122449
745.35,0.122557
745.83,0.122694
746.32,0.122814
746.80,0.122896
747.28,0.122948
747.76,0.123000
748.25,0.123085
748.73,0.123224
749.21,0.123411
749.69,0.123607
750.17,0.123751
750.66,0.123786
751.14,0.123667
751.62,0.123387
752.10,0.122969
752.58,0.122461
753.07,0.121923
753.55,0.121405
754.03,0.120944
754.51,0.120563
754.99,0.120270
755.48,0.120067
755.96,0.119951
756.44,0.119915
756.92,0.119936
757.41,0.119977
757.89,0.119989
758.37,0.119916
758.85,0.119719
759.33,0.119381
759.82,0.118928
760.30,0.118420
760.78,0.117943
761.26,0.117592
761.74,0.117437
762.23,0.117505
762.71,0.117762
763.19,0.118119
763.67,0.118441
764.15,0.118576
764.64,0.118408
765.12,0.117875
765.60,0.117002
766.08,0.115890
766.57,0.114705
767.05,0.113619
767.53,0.112766
768.01,0.112209
768.49,0.111926
768.98,0.111823
769.46,0.111769
769.94,0.111647
770.42,0.111393
770.90,0.111017
771.39,0.110593
771.87,0.110231
772.35,0.110037
772.83,0.110068
773.32,0.110325
773.80,0.110753
774.28,0.111271
774.76,0.111801
775.24,0.112297
775.73,0.112748
776.21,0.113171
776.69,0.113584
777.17,0.113986
777.65,0.114340
778.14,0.114587
778.62,0.114661
779.10,0.114520
779.58,0.114171
780.06,0.113673
780.55,0.113131
781.03,0.112653
781.51,0.112320
781.99,0.112159
782.48,0.112133
782.96,0.112157
783.44,0.112125
783.92,0.111959
784.40,0.111631
784.89,0.111176
785.37,0.110673
785.85,0.110225
786.33,0.109912
786.81,0.109769
787.30,0.109779
787.78,0.109876
788.26,0.109984
788.74,0.110031
789.23,0.109986
789.71,0.109861
790.19,0.109713
790.67,0.109618
791.15,0.109647
791.64,0.109853
792.12,0.110243
792.60,0.110781
793.08,0.111381
793.56,0.111938
794.05,0.112334
794.53,0.112471
795.01,0.112296
795.49,0.111812
795.97,0.111089
796.46,0.110240
796.94,0.109402
797.42,0.108697
797.90,0.108191
798.39,0.107892
798.87,0.107750
799.35,0.107687
799.83,0.107623
800.31,0.107514
800.80,0.107364
801.28,0.107212
801.76,0.107112
802.24,0.107100
802.72,0.107175
803.21,0.107299
803.69,0.107407
804.17,0.107441
804.65,0.107377
805.13,0.107231
805.62,0.107063
806.10,0.106940
806.58,0.106919
807.06,0.107022
807.55,0.107223
808.03,0.107462
808.51,0.107663
808.99,0.107761
809.47,0.107721
809.96,0.107545
810.44,0.107274
810.92,0.106973
811.40,0.106716
811.88,0.106567
812.37,0.106570
812.85,0.106731
813.33,0.107016
813.81,0.107357
814.30,0.107667
814.78,0.107856
815.26,0.107851
815.74,0.107623
816.22,0.107186
816.71,0.106594
817.19,0.105923
817.67,0.105255
818.15,0.104664
818.63,0.104203
819.12,0.103914
819.60,0.103828
820.08,0.103964
820.56,0.104329
821.04,0.104900
821.53,0.105618
822.01,0.106384
822.49,0.107077
822.97,0.107584
823.46,0.107830
823.94,0.107809
824.42,0.107585
824.90,0.107281
825.38,0.107028
825.87,0.106937
826.35,0.107066
826.83,0.107405
827.31,0.107891
827.79,0.108427
828.28,0.108923
828.76,0.109305
829.24,0.109533
829.72,0.109601
830.21,0.109533
830.69,0.109382
831.17,0.109218
831.65,0.109133
832.13,0.109216
832.62,0.109530
833.10,0.110091
833.58,0.110846
834.06,0.111680
834.54,0.112437
835.03,0.112980
835.51,0.113235
835.99,0.113229
836.47,0.113079
836.95,0.112961
837.44,0.113039
837.92,0.113397
838.40,0.114007
838.88,0.114730
839.37,0.115379
839.85,0.115773
840.33,0.115816
840.81,0.115529
841.29,0.115042
841.78,0.114540
842.26,0.114191
842.74,0.114099
843.22,0.114269
843.70,0.114615
844.19,0.115001
844.67,0.115297
845.15,0.115421
845.63,0.115358
846.11,0.115148
846.60,0.114871
847.08,0.114614
847.56,0.114441
848.04,0.114388
848.53,0.114467
849.01,0.114670
849.49,0.114978
849.97,0.115373
850.45,0.115837
850.94,0.116359
851.42,0.116934
851.90,0.117560
852.38,0.118239
852.86,0.118965
853.35,0.119718
853.83,0.120457
854.31,0.121128
854.79,0.121678
855.27,0.122076
855.76,0.122331
856.24,0.122509
856.72,0.122726
857.20,0.123112
857.69,0.123790
858.17,0.124836
858.65,0.126257
859.13,0.127995
859.61,0.129943
860.10,0.131983
860.58,0.133998
861.06,0.135892
861.54,0.137601
862.02,0.139082
862.51,0.140312
862.99,0.141291
863.47,0.142049
863.95,0.142656
864.44,0.143221
864.92,0.143885
865.40,0.144792
865.88,0.146049
866.36,0.147701
866.85,0.149715
867.33,0.151985
867.81,0.154357
868.29,0.156677
868.77,0.158812
869.26,0.160663
869.74,0.162176
870.22,0.163317
870.70,0.164055
871.18,0.164357
871.67,0.164194
872.15,0.163558
872.63,0.162487
873.11,0.161074
873.60,0.159450
874.08,0.157755
874.56,0.156112
875.04,0.154598
875.52,0.153239
876.01,0.152028
876.49,0.150935
876.97,0.149925
877.45,0.148947
877.93,0.147939
878.42,0.146811
878.90,0.145453
879.38,0.143768
879.86,0.141701
880.35,0.139268
880.83,0.136569
881.31,0.133772
881.79,0.131066
882.27,0.128594
882.76,0.126436
883.24,0.124578
883.72,0.122947
884.20,0.121442
884.68,0.119982
885.17,0.118538
885.65,0.117139
886.13,0.115849
886.61,0.114744
887.09,0.113880
887.58,0.113279
888.06,0.112923
888.54,0.112761
889.02,0.112729
889.51,0.112752
889.99,0.112756
890.47,0.112679
890.95,0.112477
891.43,0.112139
891.92,0.111688
892.40,0.111191
892.88,0.110743
893.36,0.110441
893.84,0.110362
894.33,0.110532
894.81,0.110924
895.29,0.111458
895.77,0.112031
896.25,0.112553
896.74,0.112965
897.22,0.113258
897.70,0.113467
898.18,0.113651
898.67,0.113867
899.15,0.114152
899.63,0.114518
900.11,0.114951
900.59,0.115426
901.08,0.115912
901.56,0.116388
902.04,0.116837
902.52,0.117245
903.00,0.117600
903.49,0.117886
903.97,0.118092
904.45,0.118209
904.93,0.118236
905.42,0.118182
905.90,0.118065
906.38,0.117910
906.86,0.117745
907.34,0.117598
907.83,0.117500
908.31,0.117471
908.79,0.117523
909.27,0.117659
909.75,0.117871
910.24,0.118147
910.72,0.118478
911.20,0.118861
911.68,0.119307
912.16,0.119830
912.65,0.120444
913.13,0.121154
913.61,0.121946
914.09,0.122794
914.58,0.123664
915.06,0.124522
915.54,0.125351
916.02,0.126144
916.50,0.126909
916.99,0.127656
917.47,0.128388
917.95,0.129096
918.43,0.129768
918.91,0.130386
919.40,0.130945
919.88,0.131452
920.36,0.131923
920.84,0.132380
921.33,0.132836
921.81,0.133296
922.29,0.133757
922.77,0.134216
923.25,0.134676
923.74,0.135151
924.22,0.135666
924.70,0.136245
925.18,0.136907
925.66,0.137660
926.15,0.138498
926.63,0.139413
927.11,0.140395
927.59,0.141440
928.07,0.142550
928.56,0.143727
929.04,0.144974
929.52,0.146287
930.00,0.147660
930.49,0.149087
930.97,0.150558
931.45,0.152059
931.93,0.153563
932.41,0.155030
932.90,0.156406
933.38,0.157647
933.86,0.158733
934.34,0.159692
934.82,0.160603
935.31,0.161586
935.79,0.162763
936.27,0.164211
936.75,0.165934
937.23,0.167846
937.72,0.169803
938.20,0.171631
938.68,0.173200
939.16,0.174464
939.65,0.175476
940.13,0.176367
940.61,0.177297
941.09,0.178418
941.57,0.179818
942.06,0.181520
942.54,0.183484
943.02,0.185646
943.50,0.187938
943.98,0.190311
944.47,0.192744
944.95,0.195233
945.43,0.197774
945.91,0.200359
946.39,0.202959
946.88,0.205536
947.36,0.208042
947.84,0.210430
948.32,0.212659
948.81,0.214705
949.29,0.216569
949.77,0.218283
950.25,0.219912
950.73,0.221544
951.22,0.223269
951.70,0.225153
952.18,0.227219
952.66,0.229436
953.14,0.231725
953.63,0.233981
954.11,0.236107
954.59,0.238038
955.07,0.239752
955.56,0.241267
956.04,0.242634
956.52,0.243904
957.00,0.245119
957.48,0.246298
957.97,0.247442
958.45,0.248534
958.93,0.249551
959.41,0.250468
959.89,0.251269
960.38,0.251946
960.86,0.252507
961.34,0.252969
961.82,0.253356
962.30,0.253689
962.79,0.253972
963.27,0.254191
963.75,0.254324
964.23,0.254349
964.72,0.254270
965.20,0.254127
965.68,0.253999
966.16,0.253988
966.64,0.254190
967.13,0.254675
967.61,0.255467
968.09,0.256547
968.57,0.257871
969.05,0.259387
969.54,0.261057
970.02,0.262864
970.50,0.264802
970.98,0.266876
971.47,0.269083
971.95,0.271422
972.43,0.273897
972.91,0.276533
973.39,0.279371
973.88,0.282459
974.36,0.285831
974.84,0.289481
975.32,0.293353
975.80,0.297345
976.29,0.301346
976.77,0.305267
977.25,0.309075
977.73,0.312801
978.21,0.316529
978.70,0.320358
979.18,0.324360
979.66,0.328572
980.14,0.332980
980.63,0.337544
981.11,0.342207
981.59,0.346916
982.07,0.351629
982.55,0.356302
983.04,0.360891
983.52,0.365363
984.00,0.369702
984.48,0.373926
984.96,0.378087
985.45,0.382250
985.93,0.386457
986.41,0.390698
986.89,0.394898
987.37,0.398950
987.86,0.402754
988.34,0.406280
988.82,0.409589
989.30,0.412834
989.79,0.416199
990.27,0.419822
990.75,0.423754
991.23,0.427934
991.71,0.432235
992.20,0.436511
992.68,0.440677
993.16,0.444741
993.64,0.448785
994.12,0.452918
994.61,0.457212
995.09,0.461661
995.57,0.466178
996.05,0.470619
996.54,0.474829
997.02,0.478700
997.50,0.482179
997.98,0.485281
998.46,0.488063
998.95,0.490618
999.43,0.493058
999.91,0.495494
1000.39,0.498022
1000.87,0.500691
1001.36,0.503475
1001.84,0.506259
1002.32,0.508870
1002.80,0.511136
1003.28,0.512949
1003.77,0.514322
1004.25,0.515398
1004.73,0.516411
1005.21,0.517575
1005.70,0.519020
1006.18,0.520740
1006.66,0.522614
1007.14,0.524471
1007.62,0.526165
1008.11,0.527648
1008.59,0.528960
1009.07,0.530195
1009.55,0.531421
1010.03,0.532636
1010.52,0.533763
1011.00,0.534695
1011.48,0.535345
1011.96,0.535699
1012.45,0.535809
1012.93,0.535758
1013.41,0.535598
1013.89,0.535314
1014.37,0.534837
1014.86,0.534091
1015.34,0.533047
1015.82,0.531757
1016.30,0.530332
1016.78,0.528893
1017.27,0.527503
1017.75,0.526133
1018.23,0.524678
1018.71,0.523017
1019.20,0.521083
1019.68,0.518907
1020.16,0.516604
1020.64,0.514313
1021.12,0.512134
1021.61,0.510076
1022.09,0.508063
1022.57,0.505971
1023.05,0.503699
1023.53,0.501213
1024.02,0.498545
1024.50,0.495761
1024.98,0.492909
1025.46,0.489982
1025.94,0.486932
1026.43,0.483707
1026.91,0.480302
1027.39,0.476788
1027.87,0.473303
1028.36,0.470006
1028.84,0.467003
1029.32,0.464323
1029.80,0.461898
1030.28,0.459609
1030.77,0.457329
1031.25,0.454964
1031.73,0.452481
1032.21,0.449873
1032.69,0.447144
1033.18,0.444274
1033.66,0.441226
1034.14,0.437967
1034.62,0.434503
1035.10,0.430899
1035.59,0.427265
1036.07,0.423720
1036.55,0.420362
1037.03,0.417228
1037.52,0.414292
1038.00,0.411485
1038.48,0.408732
1038.96,0.405976
1039.44,0.403186
1039.93,0.400359
1040.41,0.397498
1040.89,0.394603
1041.37,0.391672
1041.85,0.388708
1042.34,0.385732
1042.82,0.382780
1043.30,0.379897
1043.78,0.377117
1044.27,0.374449
1044.75,0.371876
1045.23,0.369365
1045.71,0.366889
1046.19,0.364434
1046.67,0.362008
1047.16,0.359627
1047.64,0.357295
1048.12,0.355002
1048.60,0.352716
1049.09,0.350411
1049.57,0.348081
1050.05,0.345750
1050.53,0.343467
1051.01,0.341275
1051.50,0.339190
1051.98,0.337184
1052.46,0.335192
1052.94,0.333140
1053.42,0.330978
1053.91,0.328707
1054.39,0.326379
1054.87,0.324073
1055.35,0.321858
1055.84,0.319768
1056.32,0.317791
1056.80,0.315879
1057.28,0.313975
1057.76,0.312037
1058.25,0.310045
1058.73,0.307997
1059.21,0.305890
1059.69,0.303712
1060.17,0.301446
1060.66,0.299088
1061.14,0.296664
1061.62,0.294238
1062.10,0.291894
1062.59,0.289705
1063.07,0.287698
1063.55,0.285835
1064.03,0.284025
1064.51,0.282158
1065.00,0.280162
1065.48,0.278028
1065.96,0.275820
1066.44,0.273639
1066.92,0.271581
1067.41,0.269680
1067.89,0.267901
1068.37,0.266145
1068.85,0.264306
1069.34,0.262317
1069.82,0.260181
1070.30,0.257970
1070.78,0.255793
1071.26,0.253752
1071.74,0.251893
1072.23,0.250196
1072.71,0.248586
1073.19,0.246975
1073.67,0.245286
1074.16,0.243490
1074.64,0.241607
1075.12,0.239692
1075.60,0.237813
1076.08,0.236024
1076.57,0.234358
1077.05,0.232814
1077.53,0.231367
1078.01,0.229969
1078.49,0.228562
1078.98,0.227091
1079.46,0.225514
1079.94,0.223819
1080.42,0.222032
1080.91,0.220216
1081.39,0.218451
1081.87,0.216810
1082.35,0.215333
1082.83,0.214007
1083.32,0.212767
1083.80,0.211519
1084.28,0.210172
1084.76,0.208669
1085.24,0.207007
1085.73,0.205230
1086.21,0.203417
1086.69,0.201654
1087.17,0.200003
1087.65,0.198499
1088.14,0.197148
1088.62,0.195939
1089.10,0.194850
1089.58,0.193859
1090.07,0.192941
1090.55,0.192061
1091.03,0.191177
1091.51,0.190242
1091.99,0.189213
1092.48,0.188068
1092.96,0.186810
1093.44,0.185467
1093.92,0.184078
1094.40,0.182681
1094.89,0.181300
1095.37,0.179940
1095.85,0.178588
1096.33,0.177224
1096.82,0.175832
1097.30,0.174405
1097.78,0.172943
1098.26,0.171449
1098.74,0.169925
1099.23,0.168366
1099.71,0.166764
1100.19,0.165106
1100.67,0.163381
1101.15,0.161586
1101.64,0.159729
1102.12,0.157828
1102.60,0.155908
1103.08,0.154007
1103.57,0.152162
1104.05,0.150405
1104.53,0.148754
1105.01,0.147203
1105.49,0.145721
1105.98,0.144251
1106.46,0.142733
1106.94,0.141110
1107.42,0.139349
1107.90,0.137457
1108.39,0.135473
1108.87,0.133460
1109.35,0.131488
1109.83,0.129618
1110.32,0.127883
1110.80,0.126288
1111.28,0.124806
1111.76,0.123389
1112.24,0.121974
1112.72,0.120490
1113.21,0.118875
1113.69,0.117081
1114.17,0.115083
1114.65,0.112893
1115.14,0.110562
1115.62,0.108176
1116.10,0.105834
1116.58,0.103635
1117.06,0.101651
1117.55,0.099902
1118.03,0.098361
1118.51,0.096955
1118.99,0.095595
1119.47,0.094194
1119.96,0.092695
1120.44,0.091083
1120.92,0.089377
1121.40,0.087623
1121.88,0.085866
1122.37,0.084144
1122.85,0.082472
1123.33,0.080852
1123.81,0.079278
1124.30,0.077746
1124.78,0.076264
1125.26,0.074844
1125.74,0.073499
1126.22,0.072228
1126.71,0.071016
1127.19,0.069835
1127.67,0.068647
1128.15,0.067423
1128.63,0.066150
1129.12,0.064836
1129.60,0.063507
1130.08,0.062199
1130.56,0.060947
1131.05,0.059778
1131.53,0.058705
1132.01,0.057732
1132.49,0.056854
