波数(cm-1),吸光度
512.97,0.098798
513.45,0.099396
513.94,0.100759
514.42,0.103038
514.90,0.106109
515.38,0.109629
515.86,0.113126
516.35,0.116175
516.83,0.118550
517.31,0.120238
517.79,0.121377
518.28,0.122124
518.76,0.122600
519.24,0.122900
519.72,0.123150
520.20,0.123576
520.69,0.124467
521.17,0.126063
521.65,0.128442
522.13,0.131432
522.61,0.134631
523.10,0.137493
523.58,0.139539
524.06,0.140509
524.54,0.140455
525.03,0.139705
525.51,0.138736
525.99,0.138005
526.47,0.137760
526.95,0.138034
527.44,0.138710
527.92,0.139670
528.40,0.140896
528.88,0.142473
529.36,0.144515
529.85,0.147087
530.33,0.150138
530.81,0.153512
531.29,0.156991
531.77,0.160377
532.26,0.163549
532.74,0.166432
533.22,0.168955
533.70,0.171007
534.19,0.172443
534.67,0.173179
535.15,0.173290
535.63,0.173088
536.11,0.173037
536.60,0.173633
537.08,0.175223
537.56,0.177848
538.04,0.181237
538.52,0.184901
539.01,0.188380
539.49,0.191397
539.97,0.193997
540.45,0.196479
540.93,0.199275
541.42,0.202756
541.90,0.207101
542.38,0.212289
542.86,0.218164
543.35,0.224552
543.83,0.231328
544.31,0.238447
544.79,0.245881
545.27,0.253539
545.76,0.261260
546.24,0.268855
546.72,0.276222
547.20,0.283426
547.68,0.290698
548.17,0.298314
548.65,0.306422
549.13,0.314940
549.61,0.323544
550.10,0.331850
550.58,0.339583
551.06,0.346785
551.54,0.353787
552.02,0.361080
552.51,0.369027
552.99,0.377666
553.47,0.386636
553.95,0.395313
554.43,0.403089
554.92,0.409586
555.40,0.414824
555.88,0.419108
556.36,0.422842
556.84,0.426295
557.33,0.429540
557.81,0.432500
558.29,0.435069
558.77,0.437185
559.26,0.438807
559.74,0.439815
560.22,0.439900
560.70,0.438590
561.18,0.435480
561.67,0.430469
562.15,0.424000
562.63,0.416957
563.11,0.410456
563.59,0.405361
564.08,0.401942
564.56,0.399773
565.04,0.397869
565.52,0.395080
566.00,0.390437
566.49,0.383583
566.97,0.374793
567.45,0.364831
567.93,0.354567
568.42,0.344745
568.90,0.335827
569.38,0.327968
569.86,0.321153
570.34,0.315309
570.83,0.310384
571.31,0.306342
571.79,0.303111
572.27,0.300557
572.75,0.298471
573.24,0.296626
573.72,0.294841
574.20,0.292989
574.68,0.290973
575.17,0.288668
575.65,0.285861
576.13,0.282303
576.61,0.277822
577.09,0.272466
577.58,0.266569
578.06,0.260700
578.54,0.255510
579.02,0.251470
579.50,0.248741
579.99,0.247075
580.47,0.245899
580.95,0.244466
581.43,0.242150
581.91,0.238721
582.40,0.234402
582.88,0.229778
583.36,0.225519
583.84,0.222216
584.33,0.220173
584.81,0.219361
585.29,0.219469
585.77,0.220023
586.25,0.220555
586.74,0.220673
587.22,0.220172
587.70,0.219032
588.18,0.217400
588.66,0.215553
589.15,0.213852
589.63,0.212708
590.11,0.212464
590.59,0.213355
591.08,0.215433
591.56,0.218554
592.04,0.222401
592.52,0.226577
593.00,0.230750
593.49,0.234709
593.97,0.238390
594.45,0.241817
594.93,0.245014
595.41,0.247943
595.90,0.250512
596.38,0.252633
596.86,0.254297
597.34,0.255609
597.82,0.256754
598.31,0.257886
598.79,0.259025
599.27,0.259989
599.75,0.260450
600.24,0.260064
600.72,0.258632
601.20,0.256234
601.68,0.253200
602.16,0.249988
602.65,0.246961
603.13,0.244279
603.61,0.241837
604.09,0.239342
604.57,0.236420
605.06,0.232779
605.54,0.228308
606.02,0.223063
606.50,0.217217
606.98,0.210960
607.47,0.204455
607.95,0.197813
608.43,0.191118
608.91,0.184472
609.40,0.178002
609.88,0.171850
610.36,0.166149
610.84,0.160971
611.32,0.156314
611.81,0.152102
612.29,0.148226
612.77,0.144576
613.25,0.141074
613.73,0.137691
614.22,0.134428
614.70,0.131289
615.18,0.128261
615.66,0.125301
616.15,0.122341
616.63,0.119319
617.11,0.116190
617.59,0.112951
618.07,0.109640
618.56,0.106329
619.04,0.103109
619.52,0.100067
620.00,0.097282
620.48,0.094801
620.97,0.092629
621.45,0.090731
621.93,0.089029
622.41,0.087416
622.89,0.085780
623.38,0.084037
623.86,0.082152
624.34,0.080155
624.82,0.078133
625.31,0.076207
625.79,0.074500
626.27,0.073093
626.75,0.072017
627.23,0.071245
627.72,0.070711
628.20,0.070331
628.68,0.070026
629.16,0.069729
629.64,0.069384
630.13,0.068945
630.61,0.068378
631.09,0.067670
631.57,0.066842
632.05,0.065963
632.54,0.065142
633.02,0.064493
633.50,0.064104
633.98,0.063996
634.47,0.064102
634.95,0.064274
635.43,0.064322
635.91,0.064086
636.39,0.063483
636.88,0.062546
637.36,0.061408
637.84,0.060279
638.32,0.059370
638.80,0.058828
639.29,0.058710
639.77,0.058961
640.25,0.059442
640.73,0.059963
641.22,0.060345
641.70,0.060458
642.18,0.060241
642.66,0.059710
643.14,0.058945
643.63,0.058067
644.11,0.057198
644.59,0.056437
645.07,0.055841
645.55,0.055412
646.04,0.055107
646.52,0.054850
647.00,0.054568
647.48,0.054199
647.96,0.053716
648.45,0.053131
648.93,0.052486
649.41,0.051835
649.89,0.051224
650.38,0.050688
650.86,0.050240
651.34,0.049889
651.82,0.049654
652.30,0.049571
652.79,0.049699
653.27,0.050108
653.75,0.050853
654.23,0.051949
654.71,0.053351
655.20,0.054959
655.68,0.056624
656.16,0.058183
656.64,0.059508
657.13,0.060517
657.61,0.061195
658.09,0.061582
658.57,0.061748
659.05,0.061765
659.54,0.061684
660.02,0.061527
660.50,0.061288
660.98,0.060952
661.46,0.060511
661.95,0.059972
662.43,0.059359
662.91,0.058713
663.39,0.058073
663.87,0.057468
664.36,0.056916
664.84,0.056424
665.32,0.055998
665.80,0.055657
666.29,0.055432
666.77,0.055373
667.25,0.055528
667.73,0.055907
668.21,0.056430
668.70,0.056929
669.18,0.057246
669.66,0.057314
670.14,0.057162
670.62,0.056847
671.11,0.056406
671.59,0.055844
672.07,0.055146
672.55,0.054300
673.03,0.053321
673.52,0.052267
674.00,0.051248
674.48,0.050396
674.96,0.049839
675.45,0.049672
675.93,0.049929
676.41,0.050579
676.89,0.051517
677.37,0.052599
677.86,0.053657
678.34,0.054536
678.82,0.055140
679.30,0.055431
679.78,0.055450
680.27,0.055294
680.75,0.055110
681.23,0.055048
681.71,0.055216
682.20,0.055657
682.68,0.056329
683.16,0.057117
683.64,0.057859
684.12,0.058401
684.61,0.058644
685.09,0.058572
685.57,0.058251
686.05,0.057802
686.53,0.057350
687.02,0.056978
687.50,0.056707
687.98,0.056494
688.46,0.056261
688.94,0.055923
689.43,0.055415
689.91,0.054719
690.39,0.053851
690.87,0.052863
691.36,0.051824
691.84,0.050834
692.32,0.050009
692.80,0.049470
693.28,0.049326
693.77,0.049635
694.25,0.050371
694.73,0.051406
695.21,0.052535
695.69,0.053509
696.18,0.054089
696.66,0.054130
697.14,0.053608
697.62,0.052630
698.11,0.051383
698.59,0.050100
699.07,0.049001
699.55,0.048244
700.03,0.047929
700.52,0.048095
701.00,0.048729
701.48,0.049774
701.96,0.051131
702.44,0.052665
702.93,0.054192
703.41,0.055506
703.89,0.056428
704.37,0.056833
704.85,0.056702
705.34,0.056126
705.82,0.055289
706.30,0.054395
706.78,0.053628
707.27,0.053106
707.75,0.052853
708.23,0.052817
708.71,0.052896
709.19,0.052988
709.68,0.053008
710.16,0.052912
710.64,0.052694
711.12,0.052374
711.60,0.051987
712.09,0.051562
712.57,0.051123
713.05,0.050677
713.53,0.050222
714.01,0.049746
714.50,0.049237
714.98,0.048698
715.46,0.048155
715.94,0.047660
716.43,0.047293
716.91,0.047139
717.39,0.047263
717.87,0.047678
718.35,0.048331
718.84,0.049104
719.32,0.049833
719.80,0.050348
720.28,0.050536
720.76,0.050360
721.25,0.049877
721.73,0.049200
722.21,0.048472
722.69,0.047816
723.17,0.047307
723.66,0.046977
724.14,0.046818
724.62,0.046809
725.10,0.046926
725.59,0.047151
726.07,0.047466
726.55,0.047842
727.03,0.048238
727.51,0.048604
728.00,0.048890
728.48,0.049069
728.96,0.049137
729.44,0.049113
729.92,0.049024
730.41,0.048889
730.89,0.048705
731.37,0.048448
731.85,0.048086
732.34,0.047600
732.82,0.047001
733.30,0.046341
733.78,0.045709
734.26,0.045199
734.75,0.044897
735.23,0.044850
735.71,0.045054
736.19,0.045461
736.67,0.045998
737.16,0.046588
737.64,0.047170
738.12,0.047707
738.60,0.048187
739.08,0.048611
739.57,0.048980
740.05,0.049288
740.53,0.049514
741.01,0.049629
741.50,0.049607
741.98,0.049428
742.46,0.049094
742.94,0.048624
743.42,0.048052
743.91,0.047417
744.39,0.046762
744.87,0.046124
745.35,0.045533
745.83,0.045015
746.32,0.044585
746.80,0.044250
747.28,0.044004
747.76,0.043827
748.25,0.043691
748.73,0.043567
749.21,0.043438
749.69,0.043302
750.17,0.043182
750.66,0.043119
751.14,0.043157
751.62,0.043333
752.10,0.043658
752.58,0.044115
753.07,0.044661
753.55,0.045238
754.03,0.045793
754.51,0.046288
754.99,0.046709
755.48,0.047062
755.96,0.047361
756.44,0.047608
756.92,0.047789
757.41,0.047868
757.89,0.047803
758.37,0.047552
758.85,0.047104
759.33,0.046476
759.82,0.045723
760.30,0.044925
760.78,0.044167
761.26,0.043531
761.74,0.043067
762.23,0.042787
762.71,0.042665
763.19,0.042646
763.67,0.042661
764.15,0.042647
764.64,0.042564
765.12,0.042401
765.60,0.042174
766.08,0.041914
766.57,0.041650
767.05,0.041399
767.53,0.041156
768.01,0.040899
768.49,0.040606
768.98,0.040271
769.46,0.039916
769.94,0.039593
770.42,0.039367
770.90,0.039297
771.39,0.039405
771.87,0.039662
772.35,0.039985
772.83,0.040263
773.32,0.040383
773.80,0.040266
774.28,0.039896
774.76,0.039326
775.24,0.038657
775.73,0.038005
776.21,0.037480
776.69,0.037148
777.17,0.037028
777.65,0.037099
778.14,0.037312
778.62,0.037620
779.10,0.037977
779.58,0.038349
780.06,0.038711
780.55,0.039036
781.03,0.039295
781.51,0.039465
781.99,0.039533
782.48,0.039510
782.96,0.039430
783.44,0.039342
783.92,0.039295
784.40,0.039320
784.89,0.039416
785.37,0.039551
785.85,0.039673
786.33,0.039732
786.81,0.039699
787.30,0.039580
787.78,0.039411
788.26,0.039245
788.74,0.039131
789.23,0.039096
789.71,0.039138
790.19,0.039225
790.67,0.039321
791.15,0.039395
791.64,0.039441
792.12,0.039481
792.60,0.039551
793.08,0.039695
793.56,0.039937
794.05,0.040277
794.53,0.040682
795.01,0.041103
795.49,0.041474
795.97,0.041734
796.46,0.041836
796.94,0.041754
797.42,0.041485
797.90,0.041056
798.39,0.040523
798.87,0.039965
799.35,0.039474
799.83,0.039138
800.31,0.039017
800.80,0.039118
801.28,0.039386
801.76,0.039718
802.24,0.039988
802.72,0.040082
803.21,0.039945
803.69,0.039601
804.17,0.039149
804.65,0.038723
805.13,0.038456
805.62,0.038432
806.10,0.038653
806.58,0.039040
807.06,0.039454
807.55,0.039754
808.03,0.039824
808.51,0.039613
808.99,0.039141
809.47,0.038483
809.96,0.037736
810.44,0.036987
810.92,0.036298
811.40,0.035702
811.88,0.035208
812.37,0.034826
812.85,0.034572
813.33,0.034478
813.81,0.034578
814.30,0.034896
814.78,0.035423
815.26,0.036107
815.74,0.036865
816.22,0.037591
816.71,0.038188
817.19,0.038598
817.67,0.038816
818.15,0.038884
818.63,0.038873
819.12,0.038856
819.60,0.038871
820.08,0.038909
820.56,0.038916
821.04,0.038812
821.53,0.038535
822.01,0.038066
822.49,0.037451
822.97,0.036787
823.46,0.036199
823.94,0.035792
824.42,0.035612
824.90,0.035636
825.38,0.035779
825.87,0.035922
826.35,0.035953
826.83,0.035806
827.31,0.035470
827.79,0.034992
828.28,0.034448
828.76,0.033926
829.24,0.033504
829.72,0.033235
830.21,0.033156
830.69,0.033282
831.17,0.033608
831.65,0.034110
832.13,0.034736
832.62,0.035419
833.10,0.036073
833.58,0.036621
834.06,0.037012
834.54,0.037230
835.03,0.037295
835.51,0.037249
835.99,0.037133
836.47,0.036969
836.95,0.036751
837.44,0.036456
837.92,0.036062
838.40,0.035576
838.88,0.035038
839.37,0.034520
839.85,0.034107
840.33,0.033871
840.81,0.033844
841.29,0.034018
841.78,0.034350
842.26,0.034784
842.74,0.035267
843.22,0.035766
843.70,0.036272
844.19,0.036789
844.67,0.037326
845.15,0.037881
845.63,0.038443
846.11,0.038991
846.60,0.039503
847.08,0.039955
847.56,0.040331
848.04,0.040621
848.53,0.040821
849.01,0.040934
849.49,0.040972
849.97,0.040954
850.45,0.040906
850.94,0.040851
851.42,0.040806
851.90,0.040774
852.38,0.040752
852.86,0.040736
853.35,0.040730
853.83,0.040756
854.31,0.040843
854.79,0.041023
855.27,0.041312
855.76,0.041704
856.24,0.042175
856.72,0.042698
857.20,0.043260
857.69,0.043884
858.17,0.044630
858.65,0.045574
859.13,0.046788
859.61,0.048307
860.10,0.050109
860.58,0.052121
861.06,0.054234
861.54,0.056345
862.02,0.058372
862.51,0.060282
862.99,0.062082
863.47,0.063809
863.95,0.065509
864.44,0.067223
864.92,0.068985
865.40,0.070826
865.88,0.072772
866.36,0.074839
866.85,0.077024
867.33,0.079286
867.81,0.081538
868.29,0.083670
868.77,0.085560
869.26,0.087115
869.74,0.088292
870.22,0.089106
870.70,0.089607
871.18,0.089848
871.67,0.089857
872.15,0.089616
872.63,0.089078
873.11,0.088188
873.60,0.086925
874.08,0.085314
874.56,0.083441
875.04,0.081424
875.52,0.079389
876.01,0.077446
876.49,0.075667
876.97,0.074076
877.45,0.072652
877.93,0.071337
878.42,0.070044
878.90,0.068668
879.38,0.067109
879.86,0.065279
880.35,0.063129
880.83,0.060661
881.31,0.057928
881.79,0.055027
882.27,0.052067
882.76,0.049159
883.24,0.046388
883.72,0.043803
884.20,0.041431
884.68,0.039282
885.17,0.037366
885.65,0.035701
886.13,0.034314
886.61,0.033232
887.09,0.032471
887.58,0.032023
888.06,0.031854
888.54,0.031897
889.02,0.032072
889.51,0.032296
889.99,0.032491
890.47,0.032612
890.95,0.032637
891.43,0.032575
891.92,0.032455
892.40,0.032316
892.88,0.032194
893.36,0.032104
893.84,0.032038
894.33,0.031966
894.81,0.031853
895.29,0.031673
895.77,0.031428
896.25,0.031150
896.74,0.030895
897.22,0.030718
897.70,0.030648
898.18,0.030673
898.67,0.030736
899.15,0.030757
899.63,0.030660
900.11,0.030412
900.59,0.030033
901.08,0.029603
901.56,0.029220
902.04,0.028981
902.52,0.028944
903.00,0.029111
903.49,0.029436
903.97,0.029850
904.45,0.030292
904.93,0.030724
905.42,0.031142
905.90,0.031560
906.38,0.031994
906.86,0.032440
907.34,0.032872
907.83,0.033240
908.31,0.033497
908.79,0.033609
909.27,0.033568
909.75,0.033395
910.24,0.033132
910.72,0.032825
911.20,0.032518
911.68,0.032245
912.16,0.032032
912.65,0.031897
913.13,0.031852
913.61,0.031902
914.09,0.032042
914.58,0.032259
915.06,0.032529
915.54,0.032828
916.02,0.033140
916.50,0.033460
916.99,0.033799
917.47,0.034172
917.95,0.034592
918.43,0.035052
918.91,0.035526
919.40,0.035970
919.88,0.036333
920.36,0.036571
920.84,0.036667
921.33,0.036639
921.81,0.036536
922.29,0.036431
922.77,0.036402
923.25,0.036518
923.74,0.036817
924.22,0.037307
924.70,0.037964
925.18,0.038747
925.66,0.039603
926.15,0.040482
926.63,0.041346
927.11,0.042167
927.59,0.042929
928.07,0.043624
928.56,0.044254
929.04,0.044831
929.52,0.045381
930.00,0.045938
930.49,0.046543
930.97,0.047227
931.45,0.048002
931.93,0.048849
932.41,0.049721
932.90,0.050556
933.38,0.051303
933.86,0.051938
934.34,0.052482
934.82,0.052994
935.31,0.053557
935.79,0.054247
936.27,0.055112
936.75,0.056159
937.23,0.057364
937.72,0.058685
938.20,0.060087
938.68,0.061549
939.16,0.063059
939.65,0.064604
940.13,0.066144
940.61,0.067621
941.09,0.068956
941.57,0.070093
942.06,0.071027
942.54,0.071822
943.02,0.072600
943.50,0.073513
943.98,0.074696
944.47,0.076218
944.95,0.078070
945.43,0.080175
945.91,0.082428
946.39,0.084730
946.88,0.087021
947.36,0.089287
947.84,0.091533
948.32,0.093759
948.81,0.095936
949.29,0.098005
949.77,0.099903
950.25,0.101598
950.73,0.103115
951.22,0.104536
951.70,0.105978
952.18,0.107566
952.66,0.109384
953.14,0.111461
953.63,0.113778
954.11,0.116289
954.59,0.118944
955.07,0.121703
955.56,0.124540
956.04,0.127416
956.52,0.130263
957.00,0.132984
957.48,0.135448
957.97,0.137533
958.45,0.139152
958.93,0.140274
959.41,0.140928
959.89,0.141190
960.38,0.141161
960.86,0.140941
961.34,0.140615
961.82,0.140244
962.30,0.139862
962.79,0.139476
963.27,0.139065
963.75,0.138592
964.23,0.138013
964.72,0.137293
965.20,0.136428
965.68,0.135458
966.16,0.134469
966.64,0.133568
967.13,0.132862
967.61,0.132430
968.09,0.132294
968.57,0.132425
969.05,0.132752
969.54,0.133198
970.02,0.133699
970.50,0.134226
970.98,0.134791
971.47,0.135430
971.95,0.136189
972.43,0.137100
972.91,0.138186
973.39,0.139451
973.88,0.140898
974.36,0.142536
974.84,0.144390
975.32,0.146495
975.80,0.148894
976.29,0.151623
976.77,0.154707
977.25,0.158147
977.73,0.161926
978.21,0.166008
978.70,0.170341
979.18,0.174875
979.66,0.179560
980.14,0.184360
980.63,0.189257
981.11,0.194251
981.59,0.199350
982.07,0.204565
982.55,0.209904
983.04,0.215367
983.52,0.220957
984.00,0.226685
984.48,0.232584
984.96,0.238698
985.45,0.245066
985.93,0.251701
986.41,0.258565
986.89,0.265567
987.37,0.272596
987.86,0.279544
988.34,0.286359
988.82,0.293062
989.30,0.299746
989.79,0.306532
990.27,0.313516
990.75,0.320739
991.23,0.328172
991.71,0.335745
992.20,0.343385
992.68,0.351057
993.16,0.358778
993.64,0.366589
994.12,0.374522
994.61,0.382556
995.09,0.390615
995.57,0.398593
996.05,0.406401
996.54,0.414004
997.02,0.421428
997.50,0.428736
997.98,0.435968
998.46,0.443103
998.95,0.450050
999.43,0.456681
999.91,0.462901
1000.39,0.468690
1000.87,0.474131
1001.36,0.479361
1001.84,0.484535
1002.32,0.489752
1002.80,0.495043
1003.28,0.500385
1003.77,0.505743
1004.25,0.511100
1004.73,0.516465
1005.21,0.521837
1005.70,0.527170
1006.18,0.532345
1006.66,0.537202
1007.14,0.541594
1007.62,0.545460
1008.11,0.548857
1008.59,0.551950
1009.07,0.554929
1009.55,0.557910
1010.03,0.560881
1010.52,0.563701
1011.00,0.566176
1011.48,0.568137
1011.96,0.569522
1012.45,0.570385
1012.93,0.570858
1013.41,0.571069
1013.89,0.571088
1014.37,0.570926
1014.86,0.570562
1015.34,0.569993
1015.82,0.569259
1016.30,0.568413
1016.78,0.567474
1017.27,0.566379
1017.75,0.564989
1018.23,0.563136
1018.71,0.560722
1019.20,0.557790
1019.68,0.554538
1020.16,0.551251
1020.64,0.548165
1021.12,0.545393
1021.61,0.542856
1022.09,0.540351
1022.57,0.537624
1023.05,0.534504
1023.53,0.530965
1024.02,0.527102
1024.50,0.523057
1024.98,0.518921
1025.46,0.514690
1025.94,0.510285
1026.43,0.505631
1026.91,0.500737
1027.39,0.495740
1027.87,0.490870
1028.36,0.486378
1028.84,0.482412
1029.32,0.478982
1029.80,0.475947
1030.28,0.473104
1030.77,0.470252
1031.25,0.467274
1031.73,0.464156
1032.21,0.460936
1032.69,0.457645
1033.18,0.454263
1033.66,0.450712
1034.14,0.446901
1034.62,0.442791
1035.10,0.438431
1035.59,0.433950
1036.07,0.429511
1036.55,0.425254
1037.03,0.421242
1037.52,0.417455
1038.00,0.413822
1038.48,0.410268
1038.96,0.406742
1039.44,0.403229
1039.93,0.399726
1040.41,0.396216
1040.89,0.392642
1041.37,0.388937
1041.85,0.385044
1042.34,0.380964
1042.82,0.376766
1043.30,0.372579
1043.78,0.368541
1044.27,0.364748
1044.75,0.361232
1045.23,0.357955
1045.71,0.354844
1046.19,0.351824
1046.67,0.348853
1047.16,0.345919
1047.64,0.343028
1048.12,0.340176
1048.60,0.337338
1049.09,0.334478
1049.57,0.331566
1050.05,0.328604
1050.53,0.325634
1051.01,0.322717
1051.50,0.319913
1051.98,0.317246
1052.46,0.314693
1052.94,0.312198
1053.42,0.309698
1053.91,0.307153
1054.39,0.304555
1054.87,0.301928
1055.35,0.299296
1055.84,0.296673
1056.32,0.294047
1056.80,0.291393
1057.28,0.288691
1057.76,0.285941
1058.25,0.283162
1058.73,0.280372
1059.21,0.277566
1059.69,0.274700
1060.17,0.271699
1060.66,0.268499
1061.14,0.265075
1061.62,0.261479
1062.10,0.257827
1062.59,0.254276
1063.07,0.250971
1063.55,0.247987
1064.03,0.245322
1064.51,0.242900
1065.00,0.240614
1065.48,0.238356
1065.96,0.236058
1066.44,0.233688
1066.92,0.231243
1067.41,0.228722
1067.89,0.226124
1068.37,0.223445
1068.85,0.220701
1069.34,0.217937
1069.82,0.215229
1070.30,0.212662
1070.78,0.210303
1071.26,0.208170
1071.74,0.206231
1072.23,0.204407
1072.71,0.202607
1073.19,0.200763
1073.67,0.198841
1074.16,0.196844
1074.64,0.194794
1075.12,0.192711
1075.60,0.190604
1076.08,0.188474
1076.57,0.186334
1077.05,0.184221
1077.53,0.182195
1078.01,0.180324
1078.49,0.178652
1078.98,0.177173
1079.46,0.175825
1079.94,0.174513
1080.42,0.173140
1080.91,0.171648
1081.39,0.170042
1081.87,0.168384
1082.35,0.166766
1082.83,0.165263
1083.32,0.163906
1083.80,0.162671
1084.28,0.161492
1084.76,0.160287
1085.24,0.158994
1085.73,0.157588
1086.21,0.156084
1086.69,0.154518
1087.17,0.152933
1087.65,0.151365
1088.14,0.149838
1088.62,0.148362
1089.10,0.146945
1089.58,0.145589
1090.07,0.144288
1090.55,0.143020
1091.03,0.141756
1091.51,0.140457
1091.99,0.139094
1092.48,0.137655
1092.96,0.136157
1093.44,0.134633
1093.92,0.133123
1094.40,0.131651
1094.89,0.130221
1095.37,0.128814
1095.85,0.127402
1096.33,0.125962
1096.82,0.124492
1097.30,0.123006
1097.78,0.121533
1098.26,0.120090
1098.74,0.118680
1099.23,0.117281
1099.71,0.115858
1100.19,0.114371
1100.67,0.112793
1101.15,0.111119
1101.64,0.109370
1102.12,0.107577
1102.60,0.105782
1103.08,0.104021
1103.57,0.102317
1104.05,0.100682
1104.53,0.099110
1105.01,0.097586
1105.49,0.096086
1105.98,0.094583
1106.46,0.093056
1106.94,0.091494
1107.42,0.089899
1107.90,0.088285
1108.39,0.086669
1108.87,0.085058
1109.35,0.083446
1109.83,0.081811
1110.32,0.080123
1110.80,0.078359
1111.28,0.076516
1111.76,0.074616
1112.24,0.072703
1112.72,0.070829
1113.21,0.069034
1113.69,0.067334
1114.17,0.065718
1114.65,0.064158
1115.14,0.062616
1115.62,0.061064
1116.10,0.059485
1116.58,0.057877
1117.06,0.056240
1117.55,0.054577
1118.03,0.052886
1118.51,0.051165
1118.99,0.049419
1119.47,0.047667
1119.96,0.045932
1120.44,0.044237
1120.92,0.042592
1121.40,0.040982
1121.88,0.039380
1122.37,0.037747
1122.85,0.036061
1123.33,0.034325
1123.81,0.032573
1124.30,0.030851
1124.78,0.029207
1125.26,0.027662
1125.74,0.026201
1126.22,0.024780
1126.71,0.023343
1127.19,0.021848
1127.67,0.020288
1128.15,0.018695
1128.63,0.017125
1129.12,0.015645
1129.60,0.014297
1130.08,0.013092
1130.56,0.012003
1131.05,0.010983
1131.53,0.009981
1132.01,0.008963
1132.49,0.007918
