角度(2θ),强度
6.910456128,2982
6.923586411,3051
6.936716694,3017
6.949846976,3077
6.962977259,3098
6.976107542,3149
6.989237824,2914
7.002368107,3058
7.01549839,3061
7.028628672,3044
7.041758955,3203
7.054889238,3129
7.06801952,3046
7.081149803,3029
7.094280086,3103
7.107410368,3118
7.120540651,3126
7.133670934,3075
7.146801216,3092
7.159931499,3058
7.173061782,3116
7.186192064,3094
7.199322347,3004
7.21245263,3065
7.225582912,3028
7.238713195,3136
7.251843478,3086
7.26497376,3086
7.278104043,3069
7.291234326,3127
7.304364609,3062
7.317494891,3001
7.330625174,3139
7.343755457,2955
7.356885739,2994
7.370016022,2928
7.383146305,2998
7.396276587,3150
7.40940687,3009
7.422537153,3036
7.435667435,3124
7.448797718,3060
7.461928001,3059
7.475058283,3027
7.488188566,3234
7.501318849,3026
7.514449131,2973
7.527579414,3124
7.540709697,3069
7.553839979,3027
7.566970262,3110
7.580100545,3016
7.593230827,3037
7.60636111,3071
7.619491393,2999
7.632621675,2956
7.645751958,3002
7.658882241,3007
7.672012523,3119
7.685142806,3054
7.698273089,2976
7.711403372,3052
7.724533654,3067
7.737663937,2928
7.75079422,3102
7.763924502,3057
7.777054785,2972
7.790185068,3088
7.80331535,3085
7.816445633,3107
7.829575916,3026
7.842706198,2835
7.855836481,2984
7.868966764,3146
7.882097046,3068
7.895227329,3095
7.908357612,2990
7.921487894,3072
7.934618177,2947
7.94774846,3002
7.960878742,3038
7.974009025,2981
7.987139308,2971
8.00026959,2941
8.013399873,3036
8.026530156,2927
8.039660438,3006
8.052790721,2983
8.065921004,2967
8.079051286,3015
8.092181569,2942
8.105311852,2896
8.118442135,2895
8.131572417,2967
8.1447027,2873
8.157832983,2999
8.170963265,3075
8.184093548,3033
8.197223831,3019
8.210354113,2920
8.223484396,2900
8.236614679,3021
8.249744961,2972
8.262875244,2921
8.276005527,2962
8.289135809,2809
8.302266092,2938
8.315396375,2900
8.328526657,2842
8.34165694,2942
8.354787223,2984
8.367917505,2985
8.381047788,2954
8.394178071,2891
8.407308353,2843
8.420438636,2912
8.433568919,2925
8.446699201,2915
8.459829484,2882
8.472959767,2886
8.486090049,2894
8.499220332,2863
8.512350615,2900
8.525480898,2862
8.53861118,2878
8.551741463,2842
8.564871746,2844
8.578002028,2970
8.591132311,2860
8.604262594,2915
8.617392876,3063
8.630523159,2807
8.643653442,2986
8.656783724,2876
8.669914007,2808
8.68304429,2976
8.696174572,2931
8.709304855,2872
8.722435138,2857
8.73556542,2835
8.748695703,2895
8.761825986,2784
8.774956268,2878
8.788086551,2927
8.801216834,2772
8.814347116,2920
8.827477399,2797
8.840607682,2815
8.853737964,2848
8.866868247,2775
8.87999853,2968
8.893128812,2788
8.906259095,2868
8.919389378,2808
8.932519661,2839
8.945649943,2930
8.958780226,2875
8.971910509,2828
8.985040791,2848
8.998171074,2826
9.011301357,2872
9.024431639,2938
9.037561922,2769
9.050692205,2752
9.063822487,2739
9.07695277,2859
9.090083053,2704
9.103213335,2764
9.116343618,2759
9.129473901,2817
9.142604183,2844
9.155734466,2792
9.168864749,2903
9.181995031,2780
9.195125314,2909
9.208255597,2706
9.221385879,2912
9.234516162,2823
9.247646445,2747
9.260776727,2751
9.27390701,2785
9.287037293,2904
9.300167575,2800
9.313297858,2837
9.326428141,2713
9.339558424,2745
9.352688706,2732
9.365818989,2786
9.378949272,2842
9.392079554,2696
9.405209837,2670
9.41834012,2747
9.431470402,2728
9.444600685,2698
9.457730968,2704
9.47086125,2697
9.483991533,2728
9.497121816,2667
9.510252098,2739
9.523382381,2914
9.536512664,2773
9.549642946,2703
9.562773229,2769
9.575903512,2674
9.589033794,2700
9.602164077,2753
9.61529436,2591
9.628424642,2625
9.641554925,2613
9.654685208,2647
9.66781549,2671
9.680945773,2641
9.694076056,2650
9.707206338,2758
9.720336621,2720
9.733466904,2542
9.746597187,2633
9.759727469,2626
9.772857752,2747
9.785988035,2682
9.799118317,2735
9.8122486,2625
9.825378883,2684
9.838509165,2705
9.851639448,2695
9.864769731,2587
9.877900013,2730
9.891030296,2710
9.904160579,2638
9.917290861,2657
9.930421144,2598
9.943551427,2764
9.956681709,2712
9.969811992,2676
9.982942275,2635
9.996072557,2640
10.00920284,2663
10.02233312,2544
10.03546341,2692
10.04859369,2700
10.06172397,2673
10.07485425,2648
10.08798454,2605
10.10111482,2601
10.1142451,2719
10.12737538,2705
10.14050567,2673
10.15363595,2667
10.16676623,2632
10.17989652,2749
10.1930268,2714
10.20615708,2555
10.21928736,2580
10.23241765,2648
10.24554793,2693
10.25867821,2609
10.27180849,2624
10.28493878,2577
10.29806906,2623
10.31119934,2583
10.32432962,2649
10.33745991,2687
10.35059019,2574
10.36372047,2617
10.37685076,2674
10.38998104,2591
10.40311132,2523
10.4162416,2479
10.42937189,2594
10.44250217,2592
10.45563245,2641
10.46876273,2660
10.48189302,2726
10.4950233,2560
10.50815358,2563
10.52128386,2538
10.53441415,2518
10.54754443,2608
10.56067471,2641
10.573805,2443
10.58693528,2576
10.60006556,2532
10.61319584,2641
10.62632613,2552
10.63945641,2466
10.65258669,2711
10.66571697,2514
10.67884726,2508
10.69197754,2574
10.70510782,2514
10.71823811,2542
10.73136839,2491
10.74449867,2493
10.75762895,2491
10.77075924,2524
10.78388952,2582
10.7970198,2545
10.81015008,2553
10.82328037,2551
10.83641065,2566
10.84954093,2588
10.86267121,2486
10.8758015,2508
10.88893178,2530
10.90206206,2568
10.91519235,2424
10.92832263,2480
10.94145291,2493
10.95458319,2483
10.96771348,2443
10.98084376,2503
10.99397404,2410
11.00710432,2394
11.02023461,2440
11.03336489,2454
11.04649517,2445
11.05962545,2477
11.07275574,2559
11.08588602,2456
11.0990163,2413
11.11214659,2456
11.12527687,2483
11.13840715,2354
11.15153743,2417
11.16466772,2480
11.177798,2512
11.19092828,2442
11.20405856,2361
11.21718885,2417
11.23031913,2492
11.24344941,2436
11.25657969,2349
11.26970998,2407
11.28284026,2379
11.29597054,2363
11.30910083,2390
11.32223111,2303
11.33536139,2347
11.34849167,2431
11.36162196,2411
11.37475224,2418
11.38788252,2266
11.4010128,2333
11.41414309,2360
11.42727337,2301
11.44040365,2313
11.45353394,2296
11.46666422,2348
11.4797945,2360
11.49292478,2443
11.50605507,2450
11.51918535,2350
11.53231563,2378
11.54544591,2366
11.5585762,2380
11.57170648,2258
11.58483676,2230
11.59796704,2381
11.61109733,2324
11.62422761,2338
11.63735789,2322
11.65048818,2195
11.66361846,2334
11.67674874,2357
11.68987902,2408
11.70300931,2403
11.71613959,2391
11.72926987,2351
11.74240015,2392
11.75553044,2320
11.76866072,2303
11.781791,2404
11.79492128,2281
11.80805157,2277
11.82118185,2326
11.83431213,2355
11.84744242,2326
11.8605727,2213
11.87370298,2318
11.88683326,2324
11.89996355,2265
11.91309383,2308
11.92622411,2358
11.93935439,2328
11.95248468,2358
11.96561496,2256
11.97874524,2320
11.99187552,2328
12.00500581,2366
12.01813609,2212
12.03126637,2395
12.04439666,2222
12.05752694,2346
12.07065722,2296
12.0837875,2242
12.09691779,2335
12.11004807,2259
12.12317835,2186
12.13630863,2285
12.14943892,2237
12.1625692,2179
12.17569948,2299
12.18882976,2329
12.20196005,2295
12.21509033,2189
12.22822061,2233
12.2413509,2324
12.25448118,2232
12.26761146,2244
12.28074174,2332
12.29387203,2343
12.30700231,2224
12.32013259,2255
12.33326287,2279
12.34639316,2158
12.35952344,2211
12.37265372,2201
12.38578401,2235
12.39891429,2223
12.41204457,2204
12.42517485,2253
12.43830514,2265
12.45143542,2193
12.4645657,2230
12.47769598,2175
12.49082627,2262
12.50395655,2258
12.51708683,2297
12.53021711,2197
12.5433474,2230
12.55647768,2144
12.56960796,2134
12.58273825,2256
12.59586853,2196
12.60899881,2115
12.62212909,2156
12.63525938,2190
12.64838966,2286
12.66151994,2129
12.67465022,2185
12.68778051,2201
12.70091079,2282
12.71404107,2193
12.72717135,2190
12.74030164,2219
12.75343192,2247
12.7665622,2163
12.77969249,2200
12.79282277,2175
12.80595305,2151
12.81908333,2044
12.83221362,2114
12.8453439,2150
12.85847418,2155
12.87160446,2192
12.88473475,2174
12.89786503,2230
12.91099531,2095
12.92412559,2039
12.93725588,2103
12.95038616,2159
12.96351644,2232
12.97664673,2185
12.98977701,2135
13.00290729,2126
13.01603757,2148
13.02916786,2076
13.04229814,2111
13.05542842,2130
13.0685587,2139
13.08168899,2169
13.09481927,2148
13.10794955,2219
13.12107984,2106
13.13421012,2166
13.1473404,2146
13.16047068,2194
13.17360097,2064
13.18673125,2091
13.19986153,2163
13.21299181,2134
13.2261221,2099
13.23925238,2205
13.25238266,2086
13.26551294,2122
13.27864323,2102
13.29177351,2172
13.30490379,2139
13.31803408,2075
13.33116436,2179
13.34429464,2043
13.35742492,2119
13.37055521,2148
13.38368549,2086
13.39681577,2093
13.40994605,2085
13.42307634,2033
13.43620662,2155
13.4493369,2080
13.46246718,2077
13.47559747,2129
13.48872775,2155
13.50185803,2111
13.51498832,2121
13.5281186,2055
13.54124888,2102
13.55437916,2105
13.56750945,2113
13.58063973,2128
13.59377001,2082
13.60690029,2063
13.62003058,2009
13.63316086,2068
13.64629114,2112
13.65942142,2073
13.67255171,2050
13.68568199,2106
13.69881227,2047
13.71194256,2096
13.72507284,2101
13.73820312,2076
13.7513334,2040
13.76446369,2079
13.77759397,2029
13.79072425,2016
13.80385453,2073
13.81698482,2089
13.8301151,2056
13.84324538,2016
13.85637566,2014
13.86950595,2089
13.88263623,2068
13.89576651,2008
13.9088968,2053
13.92202708,1987
13.93515736,2028
13.94828764,2062
13.96141793,2020
13.97454821,2067
13.98767849,2004
14.00080877,2088
14.01393906,2035
14.02706934,2056
14.04019962,2021
14.05332991,2000
14.06646019,2084
14.07959047,2091
14.09272075,2042
14.10585104,2063
14.11898132,2089
14.1321116,2037
14.14524188,2037
14.15837217,1996
14.17150245,2039
14.18463273,1950
14.19776301,2045
14.2108933,1985
14.22402358,2017
14.23715386,2004
14.25028415,1969
14.26341443,1985
14.27654471,2003
14.28967499,1969
14.30280528,2010
14.31593556,1945
14.32906584,1979
14.34219612,1938
14.35532641,1979
14.36845669,2016
14.38158697,1985
14.39471725,1977
14.40784754,2099
14.42097782,1918
14.4341081,1899
14.44723839,1986
14.46036867,1943
14.47349895,2034
14.48662923,1907
14.49975952,1972
14.5128898,1963
14.52602008,2121
14.53915036,1985
14.55228065,1967
14.56541093,1996
14.57854121,1925
14.59167149,2043
14.60480178,1920
14.61793206,1940
14.63106234,1874
14.64419263,1929
14.65732291,1930
14.67045319,1927
14.68358347,1945
14.69671376,1931
14.70984404,1946
14.72297432,1931
14.7361046,1914
14.74923489,1935
14.76236517,1997
14.77549545,2022
14.78862574,2026
14.80175602,1954
14.8148863,1986
14.82801658,1993
14.84114687,1944
14.85427715,1918
14.86740743,1910
14.88053771,1957
14.893668,1945
14.90679828,1850
14.91992856,1850
14.93305884,1871
14.94618913,1886
14.95931941,2055
14.97244969,1872
14.98557998,1874
14.99871026,1926
15.01184054,1925
15.02497082,1862
15.03810111,1900
15.05123139,1914
15.06436167,1925
15.07749195,1948
15.09062224,1888
15.10375252,1950
15.1168828,1924
15.13001308,1856
15.14314337,2004
15.15627365,1939
15.16940393,1910
15.18253422,1919
15.1956645,1895
15.20879478,1928
15.22192506,1880
15.23505535,1893
15.24818563,1903
15.26131591,1878
15.27444619,2005
15.28757648,1929
15.30070676,1883
15.31383704,1906
15.32696732,1913
15.34009761,1919
15.35322789,1932
15.36635817,1941
15.37948846,1948
15.39261874,1944
15.40574902,1874
15.4188793,1902
15.43200959,1865
15.44513987,1786
15.45827015,1850
15.47140043,1890
15.48453072,1948
15.497661,1922
15.51079128,1925
15.52392157,1883
15.53705185,1883
15.55018213,1963
15.56331241,1830
15.5764427,1872
15.58957298,1880
15.60270326,1850
15.61583354,1844
15.62896383,1925
15.64209411,1930
15.65522439,1973
15.66835467,1882
15.68148496,1931
15.69461524,1932
15.70774552,1859
15.72087581,1916
15.73400609,1937
15.74713637,1930
15.76026665,1924
15.77339694,1913
15.78652722,1840
15.7996575,1850
15.81278778,1883
15.82591807,1958
15.83904835,1884
15.85217863,1885
15.86530891,1892
15.8784392,1904
15.89156948,1905
15.90469976,1834
15.91783005,1829
15.93096033,1872
15.94409061,1850
15.95722089,1870
15.97035118,1893
15.98348146,1875
15.99661174,1850
16.00974202,1778
16.02287231,1872
16.03600259,1898
16.04913287,1849
16.06226315,1859
16.07539344,1866
16.08852372,1883
16.101654,1882
16.11478429,1891
16.12791457,1833
16.14104485,1825
16.15417513,1932
16.16730542,1850
16.1804357,1866
16.19356598,1892
16.20669626,1881
16.21982655,1888
16.23295683,1838
16.24608711,1860
16.25921739,1936
16.27234768,1866
16.28547796,1770
16.29860824,1936
16.31173853,1728
16.32486881,1833
16.33799909,1871
16.35112937,1831
16.36425966,1816
16.37738994,1945
16.39052022,1794
16.4036505,1808
16.41678079,1855
16.42991107,1834
16.44304135,1935
16.45617164,1778
16.46930192,1808
16.4824322,1776
16.49556248,1812
16.50869277,1861
16.52182305,1892
16.53495333,1846
16.54808361,1824
16.5612139,1762
16.57434418,1755
16.58747446,1739
16.60060474,1795
16.61373503,1798
16.62686531,1766
16.63999559,1822
16.65312588,1821
16.66625616,1898
16.67938644,1803
16.69251672,1823
16.70564701,1727
16.71877729,1790
16.73190757,1818
16.74503785,1866
16.75816814,1849
16.77129842,1742
16.7844287,1771
16.79755898,1794
16.81068927,1767
16.82381955,1779
16.83694983,1772
16.85008012,1779
16.8632104,1859
16.87634068,1781
16.88947096,1844
16.90260125,1776
16.91573153,1767
16.92886181,1669
16.94199209,1750
16.95512238,1790
16.96825266,1827
16.98138294,1751
16.99451322,1706
17.00764351,1752
17.02077379,1766
17.03390407,1800
17.04703436,1776
17.06016464,1765
17.07329492,1778
17.0864252,1782
17.09955549,1798
17.11268577,1810
17.12581605,1702
17.13894633,1720
17.15207662,1840
17.1652069,1708
17.17833718,1780
17.19146747,1753
17.20459775,1739
17.21772803,1703
17.23085831,1727
17.2439886,1709
17.25711888,1770
17.27024916,1808
17.28337944,1761
17.29650973,1710
17.30964001,1728
17.32277029,1792
17.33590057,1775
17.34903086,1651
17.36216114,1733
17.37529142,1786
17.38842171,1691
17.40155199,1715
17.41468227,1788
17.42781255,1830
17.44094284,1721
17.45407312,1755
17.4672034,1763
17.48033368,1758
17.49346397,1720
17.50659425,1770
17.51972453,1721
17.53285481,1711
17.5459851,1669
17.55911538,1720
17.57224566,1781
17.58537595,1735
17.59850623,1797
17.61163651,1781
17.62476679,1768
17.63789708,1689
17.65102736,1654
17.66415764,1695
17.67728792,1763
17.69041821,1746
17.70354849,1689
17.71667877,1687
17.72980905,1704
17.74293934,1678
17.75606962,1767
17.7691999,1768
17.78233019,1709
17.79546047,1755
17.80859075,1749
17.82172103,1683
17.83485132,1683
17.8479816,1651
17.86111188,1653
17.87424216,1711
17.88737245,1624
17.90050273,1640
17.91363301,1730
17.92676329,1704
17.93989358,1719
17.95302386,1678
17.96615414,1698
17.97928443,1717
17.99241471,1704
18.00554499,1613
18.01867527,1667
18.03180556,1630
18.04493584,1672
18.05806612,1713
18.0711964,1685
18.08432669,1656
18.09745697,1586
18.11058725,1679
18.12371754,1659
18.13684782,1690
18.1499781,1667
18.16310838,1654
18.17623867,1651
18.18936895,1639
18.20249923,1679
18.21562951,1670
18.2287598,1720
18.24189008,1688
18.25502036,1699
18.26815064,1649
18.28128093,1644
18.29441121,1726
18.30754149,1655
18.32067178,1722
18.33380206,1633
18.34693234,1653
18.36006262,1670
18.37319291,1668
18.38632319,1676
18.39945347,1678
18.41258375,1723
18.42571404,1724
18.43884432,1655
18.4519746,1627
18.46510488,1598
18.47823517,1673
18.49136545,1647
18.50449573,1595
18.51762602,1650
18.5307563,1705
18.54388658,1656
18.55701686,1601
18.57014715,1709
18.58327743,1669
18.59640771,1652
18.60953799,1652
18.62266828,1615
18.63579856,1650
18.64892884,1675
18.66205912,1671
18.67518941,1677
18.68831969,1650
18.70144997,1611
18.71458026,1574
18.72771054,1599
18.74084082,1668
18.7539711,1646
18.76710139,1649
18.78023167,1579
18.79336195,1661
18.80649223,1633
18.81962252,1607
18.8327528,1611
18.84588308,1627
18.85901337,1658
18.87214365,1694
18.88527393,1621
18.89840421,1642
18.9115345,1578
18.92466478,1615
18.93779506,1674
18.95092534,1602
18.96405563,1600
18.97718591,1657
18.99031619,1555
19.00344647,1543
19.01657676,1531
19.02970704,1521
19.04283732,1657
19.05596761,1600
19.06909789,1552
19.08222817,1625
19.09535845,1665
19.10848874,1631
19.12161902,1648
19.1347493,1657
19.14787958,1580
19.16100987,1643
19.17414015,1635
19.18727043,1616
19.20040071,1581
19.213531,1576
19.22666128,1582
19.23979156,1581
19.25292185,1618
19.26605213,1554
19.27918241,1622
19.29231269,1674
19.30544298,1590
19.31857326,1641
19.33170354,1694
19.34483382,1593
19.35796411,1656
19.37109439,1675
19.38422467,1560
19.39735495,1614
19.41048524,1529
19.42361552,1612
19.4367458,1616
19.44987609,1699
19.46300637,1562
19.47613665,1573
19.48926693,1568
19.50239722,1526
19.5155275,1621
19.52865778,1637
19.54178806,1619
19.55491835,1599
19.56804863,1534
19.58117891,1586
19.59430919,1595
19.60743948,1563
19.62056976,1584
19.63370004,1639
19.64683033,1599
19.65996061,1562
19.67309089,1608
19.68622117,1593
19.69935146,1518
19.71248174,1503
19.72561202,1604
19.7387423,1594
19.75187259,1565
19.76500287,1573
19.77813315,1585
19.79126344,1518
19.80439372,1599
19.817524,1651
19.83065428,1554
19.84378457,1546
19.85691485,1543
19.87004513,1580
19.88317541,1660
19.8963057,1531
19.90943598,1557
19.92256626,1553
19.93569654,1641
19.94882683,1522
19.96195711,1530
19.97508739,1569
19.98821768,1643
20.00134796,1600
20.01447824,1589
20.02760852,1605
20.04073881,1550
20.05386909,1644
20.06699937,1630
20.08012965,1575
20.09325994,1571
20.10639022,1547
20.1195205,1541
20.13265078,1548
20.14578107,1533
20.15891135,1572
20.17204163,1502
20.18517192,1562
20.1983022,1596
20.21143248,1580
20.22456276,1532
20.23769305,1489
20.25082333,1513
20.26395361,1582
20.27708389,1572
20.29021418,1497
20.30334446,1596
20.31647474,1548
20.32960502,1567
20.34273531,1535
20.35586559,1506
20.36899587,1561
20.38212616,1500
20.39525644,1512
20.40838672,1523
20.421517,1524
20.43464729,1522
20.44777757,1599
20.46090785,1518
20.47403813,1546
20.48716842,1546
20.5002987,1589
20.51342898,1564
20.52655927,1512
20.53968955,1498
20.55281983,1516
20.56595011,1495
20.5790804,1500
20.59221068,1506
20.60534096,1522
20.61847124,1554
20.63160153,1557
20.64473181,1544
20.65786209,1542
20.67099237,1509
20.68412266,1471
20.69725294,1563
20.71038322,1586
20.72351351,1511
20.73664379,1510
20.74977407,1555
20.76290435,1560
20.77603464,1502
20.78916492,1569
20.8022952,1495
20.81542548,1554
20.82855577,1498
20.84168605,1491
20.85481633,1588
20.86794661,1551
20.8810769,1511
20.89420718,1498
20.90733746,1556
20.92046775,1481
20.93359803,1491
20.94672831,1488
20.95985859,1528
20.97298888,1451
20.98611916,1452
20.99924944,1607
21.01237972,1481
21.02551001,1541
21.03864029,1532
21.05177057,1519
21.06490085,1483
21.07803114,1498
21.09116142,1535
21.1042917,1534
21.11742199,1514
21.13055227,1456
21.14368255,1531
21.15681283,1485
21.16994312,1450
21.1830734,1477
21.19620368,1550
21.20933396,1483
21.22246425,1452
21.23559453,1515
21.24872481,1479
21.26185509,1457
21.27498538,1482
21.28811566,1455
21.30124594,1507
21.31437623,1536
21.32750651,1522
21.34063679,1497
21.35376707,1468
21.36689736,1556
21.38002764,1444
21.39315792,1457
21.4062882,1469
21.41941849,1571
21.43254877,1484
21.44567905,1471
21.45880934,1490
21.47193962,1449
21.4850699,1476
21.49820018,1457
21.51133047,1475
21.52446075,1469
21.53759103,1415
21.55072131,1513
21.5638516,1532
21.57698188,1464
21.59011216,1491
21.60324244,1459
21.61637273,1423
21.62950301,1431
21.64263329,1478
21.65576358,1492
21.66889386,1570
21.68202414,1429
21.69515442,1467
21.70828471,1504
21.72141499,1466
21.73454527,1451
21.74767555,1464
21.76080584,1453
21.77393612,1490
21.7870664,1531
21.80019668,1453
21.81332697,1466
21.82645725,1488
21.83958753,1478
21.85271782,1537
21.8658481,1457
21.87897838,1523
21.89210866,1507
21.90523895,1518
21.91836923,1496
21.93149951,1461
21.94462979,1437
21.95776008,1434
21.97089036,1417
21.98402064,1472
21.99715092,1404
22.01028121,1494
22.02341149,1448
22.03654177,1461
22.04967206,1451
22.06280234,1514
22.07593262,1484
22.0890629,1501
22.10219319,1504
22.11532347,1487
22.12845375,1421
22.14158403,1355
22.15471432,1482
22.1678446,1463
22.18097488,1481
22.19410517,1455
22.20723545,1440
22.22036573,1471
22.23349601,1519
22.2466263,1456
22.25975658,1447
22.27288686,1488
22.28601714,1451
22.29914743,1467
22.31227771,1416
22.32540799,1397
22.33853827,1393
22.35166856,1452
22.36479884,1439
22.37792912,1519
22.39105941,1488
22.40418969,1468
22.41731997,1468
22.43045025,1443
22.44358054,1431
22.45671082,1367
22.4698411,1438
22.48297138,1436
22.49610167,1453
22.50923195,1420
22.52236223,1362
22.53549251,1453
22.5486228,1489
22.56175308,1386
22.57488336,1421
22.58801365,1456
22.60114393,1446
22.61427421,1365
22.62740449,1427
22.64053478,1340
22.65366506,1442
22.66679534,1421
22.67992562,1371
22.69305591,1479
22.70618619,1405
22.71931647,1408
22.73244675,1414
22.74557704,1396
22.75870732,1431
22.7718376,1391
22.78496789,1384
22.79809817,1386
22.81122845,1483
22.82435873,1541
22.83748902,1430
22.8506193,1413
22.86374958,1419
22.87687986,1436
22.89001015,1465
22.90314043,1369
22.91627071,1389
22.929401,1431
22.94253128,1457
22.95566156,1417
22.96879184,1470
22.98192213,1524
22.99505241,1387
23.00818269,1368
23.02131297,1435
23.03444326,1431
23.04757354,1307
23.06070382,1361
23.0738341,1350
23.08696439,1509
23.10009467,1387
23.11322495,1381
23.12635524,1396
23.13948552,1392
23.1526158,1356
23.16574608,1453
23.17887637,1468
23.19200665,1371
23.20513693,1347
23.21826721,1403
23.2313975,1356
23.24452778,1399
23.25765806,1387
23.27078834,1405
23.28391863,1333
23.29704891,1366
23.31017919,1454
23.32330948,1338
23.33643976,1344
23.34957004,1410
23.36270032,1469
23.37583061,1469
23.38896089,1344
23.40209117,1460
23.41522145,1397
23.42835174,1347
23.44148202,1334
23.4546123,1330
23.46774258,1307
23.48087287,1342
23.49400315,1280
23.50713343,1400
23.52026372,1359
23.533394,1377
23.54652428,1336
23.55965456,1329
23.57278485,1363
23.58591513,1383
23.59904541,1394
23.61217569,1336
23.62530598,1344
23.63843626,1394
23.65156654,1350
23.66469682,1326
23.67782711,1385
23.69095739,1335
23.70408767,1349
23.71721796,1440
23.73034824,1407
23.74347852,1350
23.7566088,1326
23.76973909,1321
23.78286937,1280
23.79599965,1422
23.80912993,1375
23.82226022,1305
23.8353905,1287
23.84852078,1356
23.86165107,1339
23.87478135,1328
23.88791163,1375
23.90104191,1299
23.9141722,1348
23.92730248,1277
23.94043276,1340
23.95356304,1306
23.96669333,1334
23.97982361,1341
23.99295389,1349
24.00608417,1306
24.01921446,1334
24.03234474,1312
24.04547502,1267
24.05860531,1278
24.07173559,1328
24.08486587,1325
24.09799615,1274
24.11112644,1269
24.12425672,1309
24.137387,1244
24.15051728,1323
24.16364757,1337
24.17677785,1267
24.18990813,1338
24.20303841,1305
24.2161687,1297
24.22929898,1270
24.24242926,1348
24.25555955,1266
24.26868983,1393
24.28182011,1294
24.29495039,1259
24.30808068,1402
24.32121096,1296
24.33434124,1302
24.34747152,1320
24.36060181,1303
24.37373209,1247
24.38686237,1335
24.39999265,1282
24.41312294,1321
24.42625322,1237
24.4393835,1308
24.45251379,1336
24.46564407,1286
24.47877435,1290
24.49190463,1321
24.50503492,1291
24.5181652,1270
24.53129548,1287
24.54442576,1301
24.55755605,1290
24.57068633,1291
24.58381661,1326
24.5969469,1233
24.61007718,1265
24.62320746,1276
24.63633774,1361
24.64946803,1255
24.66259831,1292
24.67572859,1249
24.68885887,1311
24.70198916,1337
24.71511944,1325
24.72824972,1275
24.74138,1237
24.75451029,1260
24.76764057,1228
24.78077085,1230
24.79390114,1312
24.80703142,1344
24.8201617,1294
24.83329198,1252
24.84642227,1238
24.85955255,1308
24.87268283,1280
24.88581311,1258
24.8989434,1235
24.91207368,1246
24.92520396,1285
24.93833424,1314
24.95146453,1222
24.96459481,1239
24.97772509,1267
24.99085538,1249
25.00398566,1347
25.01711594,1299
25.03024622,1308
25.04337651,1281
25.05650679,1281
25.06963707,1282
25.08276735,1342
25.09589764,1310
25.10902792,1311
25.1221582,1282
25.13528848,1264
25.14841877,1322
25.16154905,1302
25.17467933,1266
25.18780962,1276
25.2009399,1215
25.21407018,1306
25.22720046,1317
25.24033075,1326
25.25346103,1351
25.26659131,1311
25.27972159,1308
25.29285188,1319
25.30598216,1354
25.31911244,1373
25.33224272,1259
25.34537301,1302
25.35850329,1357
25.37163357,1318
25.38476386,1395
25.39789414,1332
