角度(2θ),强度
8.157832983,2944
8.170963265,2935
8.184093548,2948
8.197223831,2811
8.210354113,2875
8.223484396,2919
8.236614679,2804
8.249744961,2917
8.262875244,2953
8.276005527,2913
8.289135809,3010
8.302266092,3003
8.315396375,2873
8.328526657,2912
8.34165694,2844
8.354787223,2906
8.367917505,2940
8.381047788,2868
8.394178071,2799
8.407308353,2807
8.420438636,2947
8.433568919,2871
8.446699201,2907
8.459829484,2771
8.472959767,2825
8.486090049,2777
8.499220332,2932
8.512350615,2900
8.525480898,2839
8.53861118,2822
8.551741463,2967
8.564871746,2845
8.578002028,2916
8.591132311,2843
8.604262594,2920
8.617392876,2767
8.630523159,2746
8.643653442,2859
8.656783724,2749
8.669914007,2803
8.68304429,2800
8.696174572,2849
8.709304855,2912
8.722435138,2808
8.73556542,2877
8.748695703,2826
8.761825986,2787
8.774956268,2871
8.788086551,2790
8.801216834,2846
8.814347116,2797
8.827477399,2848
8.840607682,2758
8.853737964,2819
8.866868247,2807
8.87999853,2780
8.893128812,2802
8.906259095,2762
8.919389378,2781
8.932519661,2835
8.945649943,2772
8.958780226,2863
8.971910509,2777
8.985040791,2718
8.998171074,2762
9.011301357,2787
9.024431639,2787
9.037561922,2829
9.050692205,2773
9.063822487,2831
9.07695277,2850
9.090083053,2691
9.103213335,2809
9.116343618,2712
9.129473901,2802
9.142604183,2783
9.155734466,2689
9.168864749,2760
9.181995031,2825
9.195125314,2760
9.208255597,2890
9.221385879,2628
9.234516162,2785
9.247646445,2809
9.260776727,2779
9.27390701,2765
9.287037293,2802
9.300167575,2682
9.313297858,2889
9.326428141,2861
9.339558424,2702
9.352688706,2703
9.365818989,2755
9.378949272,2775
9.392079554,2807
9.405209837,2858
9.41834012,2750
9.431470402,2725
9.444600685,2762
9.457730968,2863
9.47086125,2735
9.483991533,2785
9.497121816,2700
9.510252098,2759
9.523382381,2827
9.536512664,2737
9.549642946,2783
9.562773229,2682
9.575903512,2829
9.589033794,2755
9.602164077,2806
9.61529436,2729
9.628424642,2735
9.641554925,2695
9.654685208,2653
9.66781549,2696
9.680945773,2714
9.694076056,2734
9.707206338,2739
9.720336621,2710
9.733466904,2777
9.746597187,2719
9.759727469,2764
9.772857752,2681
9.785988035,2699
9.799118317,2625
9.8122486,2669
9.825378883,2734
9.838509165,2751
9.851639448,2747
9.864769731,2713
9.877900013,2640
9.891030296,2709
9.904160579,2679
9.917290861,2709
9.930421144,2687
9.943551427,2600
9.956681709,2686
9.969811992,2691
9.982942275,2722
9.996072557,2656
10.00920284,2682
10.02233312,2647
10.03546341,2653
10.04859369,2798
10.06172397,2670
10.07485425,2687
10.08798454,2642
10.10111482,2629
10.1142451,2651
10.12737538,2605
10.14050567,2676
10.15363595,2543
10.16676623,2676
10.17989652,2633
10.1930268,2731
10.20615708,2723
10.21928736,2609
10.23241765,2614
10.24554793,2611
10.25867821,2623
10.27180849,2652
10.28493878,2619
10.29806906,2573
10.31119934,2637
10.32432962,2641
10.33745991,2668
10.35059019,2599
10.36372047,2675
10.37685076,2627
10.38998104,2560
10.40311132,2663
10.4162416,2708
10.42937189,2654
10.44250217,2623
10.45563245,2725
10.46876273,2726
10.48189302,2590
10.4950233,2602
10.50815358,2589
10.52128386,2522
10.53441415,2543
10.54754443,2597
10.56067471,2705
10.573805,2626
10.58693528,2560
10.60006556,2541
10.61319584,2499
10.62632613,2506
10.63945641,2733
10.65258669,2572
10.66571697,2617
10.67884726,2528
10.69197754,2500
10.70510782,2598
10.71823811,2656
10.73136839,2571
10.74449867,2515
10.75762895,2510
10.77075924,2540
10.78388952,2518
10.7970198,2514
10.81015008,2599
10.82328037,2506
10.83641065,2505
10.84954093,2584
10.86267121,2533
10.8758015,2604
10.88893178,2544
10.90206206,2496
10.91519235,2591
10.92832263,2522
10.94145291,2627
10.95458319,2607
10.96771348,2501
10.98084376,2452
10.99397404,2407
11.00710432,2538
11.02023461,2512
11.03336489,2682
11.04649517,2580
11.05962545,2535
11.07275574,2427
11.08588602,2475
11.0990163,2475
11.11214659,2556
11.12527687,2495
11.13840715,2492
11.15153743,2439
11.16466772,2524
11.177798,2564
11.19092828,2439
11.20405856,2427
11.21718885,2460
11.23031913,2386
11.24344941,2470
11.25657969,2438
11.26970998,2538
11.28284026,2506
11.29597054,2429
11.30910083,2337
11.32223111,2449
11.33536139,2427
11.34849167,2388
11.36162196,2440
11.37475224,2388
11.38788252,2447
11.4010128,2396
11.41414309,2465
11.42727337,2335
11.44040365,2376
11.45353394,2410
11.46666422,2360
11.4797945,2456
11.49292478,2385
11.50605507,2367
11.51918535,2466
11.53231563,2410
11.54544591,2397
11.5585762,2379
11.57170648,2467
11.58483676,2416
11.59796704,2349
11.61109733,2373
11.62422761,2444
11.63735789,2421
11.65048818,2363
11.66361846,2429
11.67674874,2303
11.68987902,2289
11.70300931,2262
11.71613959,2273
11.72926987,2368
11.74240015,2410
11.75553044,2399
11.76866072,2317
11.781791,2367
11.79492128,2312
11.80805157,2261
11.82118185,2318
11.83431213,2277
11.84744242,2278
11.8605727,2194
11.87370298,2260
11.88683326,2359
11.89996355,2362
11.91309383,2373
11.92622411,2328
11.93935439,2325
11.95248468,2318
11.96561496,2324
11.97874524,2307
11.99187552,2253
12.00500581,2307
12.01813609,2397
12.03126637,2364
12.04439666,2185
12.05752694,2235
12.07065722,2354
12.0837875,2372
12.09691779,2350
12.11004807,2286
12.12317835,2223
12.13630863,2208
12.14943892,2356
12.1625692,2334
12.17569948,2286
12.18882976,2247
12.20196005,2276
12.21509033,2274
12.22822061,2192
12.2413509,2324
12.25448118,2328
12.26761146,2263
12.28074174,2319
12.29387203,2310
12.30700231,2341
12.32013259,2293
12.33326287,2291
12.34639316,2223
12.35952344,2241
12.37265372,2222
12.38578401,2218
12.39891429,2285
12.41204457,2248
12.42517485,2326
12.43830514,2332
12.45143542,2250
12.4645657,2266
12.47769598,2368
12.49082627,2263
12.50395655,2384
12.51708683,2306
12.53021711,2263
12.5433474,2263
12.55647768,2326
12.56960796,2317
12.58273825,2296
12.59586853,2295
12.60899881,2247
12.62212909,2286
12.63525938,2225
12.64838966,2198
12.66151994,2229
12.67465022,2230
12.68778051,2208
12.70091079,2266
12.71404107,2170
12.72717135,2234
12.74030164,2314
12.75343192,2243
12.7665622,2262
12.77969249,2228
12.79282277,2279
12.80595305,2167
12.81908333,2085
12.83221362,2153
12.8453439,2275
12.85847418,2164
12.87160446,2304
12.88473475,2249
12.89786503,2312
12.91099531,2239
12.92412559,2244
12.93725588,2227
12.95038616,2177
12.96351644,2095
12.97664673,2228
12.98977701,2246
13.00290729,2243
13.01603757,2139
13.02916786,2258
13.04229814,2206
13.05542842,2113
13.0685587,2185
13.08168899,2127
13.09481927,2157
13.10794955,2087
13.12107984,2190
13.13421012,2061
13.1473404,2136
13.16047068,2110
13.17360097,2089
13.18673125,2128
13.19986153,2158
13.21299181,2208
13.2261221,2140
13.23925238,2130
13.25238266,2065
13.26551294,2147
13.27864323,2228
13.29177351,2235
13.30490379,2169
13.31803408,2220
13.33116436,2132
13.34429464,2200
13.35742492,2172
13.37055521,2168
13.38368549,2172
13.39681577,2158
13.40994605,2115
13.42307634,2175
13.43620662,2037
13.4493369,2083
13.46246718,2080
13.47559747,2128
13.48872775,2160
13.50185803,2139
13.51498832,2147
13.5281186,2113
13.54124888,2117
13.55437916,2110
13.56750945,2178
13.58063973,2167
13.59377001,2117
13.60690029,2122
13.62003058,2035
13.63316086,2076
13.64629114,2174
13.65942142,2156
13.67255171,2084
13.68568199,2119
13.69881227,2053
13.71194256,2075
13.72507284,2042
13.73820312,2095
13.7513334,2094
13.76446369,2069
13.77759397,2040
13.79072425,2039
13.80385453,2154
13.81698482,2100
13.8301151,2064
13.84324538,2108
13.85637566,2134
13.86950595,2051
13.88263623,2037
13.89576651,2043
13.9088968,2041
13.92202708,1998
13.93515736,2034
13.94828764,2077
13.96141793,2061
13.97454821,2056
13.98767849,1979
14.00080877,2110
14.01393906,2028
14.02706934,1986
14.04019962,2050
14.05332991,2024
14.06646019,2087
14.07959047,2071
14.09272075,2047
14.10585104,2046
14.11898132,2043
14.1321116,2103
14.14524188,2019
14.15837217,2001
14.17150245,2028
14.18463273,2062
14.19776301,2091
14.2108933,2143
14.22402358,2048
14.23715386,2035
14.25028415,2030
14.26341443,2112
14.27654471,2066
14.28967499,2030
14.30280528,2053
14.31593556,2059
14.32906584,2041
14.34219612,1975
14.35532641,2005
14.36845669,1993
14.38158697,1967
14.39471725,2054
14.40784754,2009
14.42097782,2082
14.4341081,2025
14.44723839,2081
14.46036867,2001
14.47349895,2057
14.48662923,2063
14.49975952,2040
14.5128898,1970
14.52602008,2005
14.53915036,2069
14.55228065,2067
14.56541093,1980
14.57854121,2039
14.59167149,2020
14.60480178,2036
14.61793206,2037
14.63106234,2062
14.64419263,2001
14.65732291,1998
14.67045319,1959
14.68358347,1930
14.69671376,2029
14.70984404,2015
14.72297432,1970
14.7361046,1999
14.74923489,1978
14.76236517,1990
14.77549545,2037
14.78862574,2035
14.80175602,1988
14.8148863,2011
14.82801658,1946
14.84114687,1966
14.85427715,2000
14.86740743,1993
14.88053771,2000
14.893668,1991
14.90679828,1885
14.91992856,1937
14.93305884,1945
14.94618913,1937
14.95931941,1981
14.97244969,2016
14.98557998,2030
14.99871026,1936
15.01184054,1973
15.02497082,1934
15.03810111,2029
15.05123139,2011
15.06436167,1987
15.07749195,1978
15.09062224,2033
15.10375252,2010
15.1168828,1995
15.13001308,1934
15.14314337,1925
15.15627365,1927
15.16940393,1989
15.18253422,1994
15.1956645,1924
15.20879478,1991
15.22192506,1995
15.23505535,1883
15.24818563,1941
15.26131591,1952
15.27444619,1972
15.28757648,1985
15.30070676,1927
15.31383704,1974
15.32696732,1985
15.34009761,1933
15.35322789,1932
15.36635817,1868
15.37948846,1920
15.39261874,1990
15.40574902,1947
15.4188793,1962
15.43200959,1947
15.44513987,1928
15.45827015,1896
15.47140043,1905
15.48453072,1931
15.497661,1899
15.51079128,2017
15.52392157,2015
15.53705185,1939
15.55018213,1910
15.56331241,1893
15.5764427,2034
15.58957298,1974
15.60270326,1959
15.61583354,1900
15.62896383,1891
15.64209411,1987
15.65522439,1882
15.66835467,1957
15.68148496,1898
15.69461524,1912
15.70774552,1979
15.72087581,1940
15.73400609,1926
15.74713637,1908
15.76026665,1901
15.77339694,1962
15.78652722,1880
15.7996575,1869
15.81278778,1965
15.82591807,1867
15.83904835,1819
15.85217863,1933
15.86530891,1925
15.8784392,1917
15.89156948,1857
15.90469976,1851
15.91783005,1906
15.93096033,1823
15.94409061,1973
15.95722089,1852
15.97035118,1906
15.98348146,1932
15.99661174,1845
16.00974202,1861
16.02287231,1848
16.03600259,1880
16.04913287,1893
16.06226315,1897
16.07539344,1852
16.08852372,1850
16.101654,1843
16.11478429,1913
16.12791457,1941
16.14104485,1901
16.15417513,1929
16.16730542,1886
16.1804357,1897
16.19356598,1894
16.20669626,1845
16.21982655,1867
16.23295683,1889
16.24608711,1914
16.25921739,1924
16.27234768,1881
16.28547796,1821
16.29860824,1805
16.31173853,1841
16.32486881,1819
16.33799909,1851
16.35112937,1878
16.36425966,1875
16.37738994,1836
16.39052022,1911
16.4036505,1963
16.41678079,1842
16.42991107,1962
16.44304135,1871
16.45617164,2040
16.46930192,1812
16.4824322,1810
16.49556248,1871
16.50869277,1879
16.52182305,1910
16.53495333,1874
16.54808361,1851
16.5612139,1900
16.57434418,1887
16.58747446,1840
16.60060474,1818
16.61373503,1909
16.62686531,1853
16.63999559,1809
16.65312588,1840
16.66625616,1869
16.67938644,1798
16.69251672,1910
16.70564701,1830
16.71877729,1877
16.73190757,1816
16.74503785,1874
16.75816814,1860
16.77129842,1882
16.7844287,1793
16.79755898,1762
16.81068927,1907
16.82381955,1836
16.83694983,1831
16.85008012,1830
16.8632104,1881
16.87634068,1806
16.88947096,1835
16.90260125,1733
16.91573153,1774
16.92886181,1842
16.94199209,1803
16.95512238,1789
16.96825266,1825
16.98138294,1826
16.99451322,1756
17.00764351,1891
17.02077379,1796
17.03390407,1856
17.04703436,1820
17.06016464,1774
17.07329492,1888
17.0864252,1810
17.09955549,1833
17.11268577,1802
17.12581605,1814
17.13894633,1804
17.15207662,1770
17.1652069,1788
17.17833718,1836
17.19146747,1829
17.20459775,1889
17.21772803,1924
17.23085831,1848
17.2439886,1834
17.25711888,1811
17.27024916,1836
17.28337944,1784
17.29650973,1775
17.30964001,1784
17.32277029,1704
17.33590057,1911
17.34903086,1761
17.36216114,1777
17.37529142,1775
17.38842171,1794
17.40155199,1727
17.41468227,1724
17.42781255,1756
17.44094284,1785
17.45407312,1739
17.4672034,1760
17.48033368,1741
17.49346397,1746
17.50659425,1788
17.51972453,1803
17.53285481,1667
17.5459851,1836
17.55911538,1773
17.57224566,1815
17.58537595,1794
17.59850623,1745
17.61163651,1769
17.62476679,1785
17.63789708,1722
17.65102736,1770
17.66415764,1757
17.67728792,1853
17.69041821,1768
17.70354849,1711
17.71667877,1706
17.72980905,1805
17.74293934,1767
17.75606962,1747
17.7691999,1726
17.78233019,1824
17.79546047,1723
17.80859075,1738
17.82172103,1791
17.83485132,1738
17.8479816,1754
17.86111188,1724
17.87424216,1776
17.88737245,1750
17.90050273,1775
17.91363301,1753
17.92676329,1734
17.93989358,1844
17.95302386,1786
17.96615414,1748
17.97928443,1699
17.99241471,1759
18.00554499,1753
18.01867527,1755
18.03180556,1703
18.04493584,1683
18.05806612,1700
18.0711964,1783
18.08432669,1709
18.09745697,1758
18.11058725,1695
18.12371754,1701
18.13684782,1697
18.1499781,1749
18.16310838,1742
18.17623867,1714
18.18936895,1726
18.20249923,1792
18.21562951,1734
18.2287598,1673
18.24189008,1695
18.25502036,1793
18.26815064,1721
18.28128093,1717
18.29441121,1717
18.30754149,1691
18.32067178,1793
18.33380206,1749
18.34693234,1725
18.36006262,1657
18.37319291,1759
18.38632319,1662
18.39945347,1673
18.41258375,1627
18.42571404,1658
18.43884432,1736
18.4519746,1743
18.46510488,1722
18.47823517,1671
18.49136545,1807
18.50449573,1655
18.51762602,1694
18.5307563,1779
18.54388658,1664
18.55701686,1749
18.57014715,1688
18.58327743,1690
18.59640771,1724
18.60953799,1766
18.62266828,1722
18.63579856,1742
18.64892884,1682
18.66205912,1671
18.67518941,1737
18.68831969,1688
18.70144997,1668
18.71458026,1751
18.72771054,1804
18.74084082,1651
18.7539711,1680
18.76710139,1782
18.78023167,1722
18.79336195,1673
18.80649223,1694
18.81962252,1709
18.8327528,1679
18.84588308,1664
18.85901337,1652
18.87214365,1692
18.88527393,1645
18.89840421,1722
18.9115345,1701
18.92466478,1672
18.93779506,1695
18.95092534,1670
18.96405563,1710
18.97718591,1667
18.99031619,1673
19.00344647,1754
19.01657676,1695
19.02970704,1718
19.04283732,1704
19.05596761,1589
19.06909789,1706
19.08222817,1711
19.09535845,1704
19.10848874,1653
19.12161902,1689
19.1347493,1675
19.14787958,1647
19.16100987,1645
19.17414015,1670
19.18727043,1609
19.20040071,1684
19.213531,1647
19.22666128,1722
19.23979156,1711
19.25292185,1625
19.26605213,1672
19.27918241,1656
19.29231269,1618
19.30544298,1693
19.31857326,1790
19.33170354,1649
19.34483382,1662
19.35796411,1646
19.37109439,1686
19.38422467,1698
19.39735495,1672
19.41048524,1729
19.42361552,1687
19.4367458,1683
19.44987609,1730
19.46300637,1727
19.47613665,1651
19.48926693,1739
19.50239722,1667
19.5155275,1728
19.52865778,1720
19.54178806,1701
19.55491835,1732
19.56804863,1713
19.58117891,1720
19.59430919,1691
19.60743948,1639
19.62056976,1589
19.63370004,1592
19.64683033,1748
19.65996061,1656
19.67309089,1695
19.68622117,1691
19.69935146,1670
19.71248174,1729
19.72561202,1690
19.7387423,1744
19.75187259,1644
19.76500287,1801
19.77813315,1720
19.79126344,1621
19.80439372,1695
19.817524,1654
19.83065428,1612
19.84378457,1694
19.85691485,1741
19.87004513,1702
19.88317541,1714
19.8963057,1697
19.90943598,1690
19.92256626,1800
19.93569654,1731
19.94882683,1668
19.96195711,1673
19.97508739,1658
19.98821768,1736
20.00134796,1732
20.01447824,1722
20.02760852,1675
20.04073881,1684
20.05386909,1741
20.06699937,1701
20.08012965,1628
20.09325994,1742
20.10639022,1758
20.1195205,1711
20.13265078,1650
20.14578107,1716
20.15891135,1682
20.17204163,1681
20.18517192,1720
20.1983022,1747
20.21143248,1776
20.22456276,1771
20.23769305,1668
20.25082333,1687
20.26395361,1770
20.27708389,1753
20.29021418,1715
20.30334446,1715
20.31647474,1661
20.32960502,1578
20.34273531,1639
20.35586559,1718
20.36899587,1684
20.38212616,1713
20.39525644,1704
20.40838672,1720
20.421517,1754
20.43464729,1799
20.44777757,1653
20.46090785,1709
20.47403813,1726
20.48716842,1626
20.5002987,1587
20.51342898,1665
20.52655927,1642
20.53968955,1674
20.55281983,1689
20.56595011,1696
20.5790804,1637
20.59221068,1712
20.60534096,1660
20.61847124,1671
20.63160153,1645
20.64473181,1613
20.65786209,1551
20.67099237,1680
20.68412266,1722
20.69725294,1681
20.71038322,1672
20.72351351,1616
20.73664379,1674
20.74977407,1647
20.76290435,1596
20.77603464,1625
20.78916492,1627
20.8022952,1626
20.81542548,1629
20.82855577,1635
20.84168605,1652
20.85481633,1665
20.86794661,1670
20.8810769,1607
20.89420718,1575
20.90733746,1566
20.92046775,1579
20.93359803,1600
20.94672831,1570
20.95985859,1643
20.97298888,1576
20.98611916,1583
20.99924944,1608
21.01237972,1606
21.02551001,1675
21.03864029,1566
21.05177057,1638
21.06490085,1606
21.07803114,1630
21.09116142,1653
21.1042917,1626
21.11742199,1578
21.13055227,1548
21.14368255,1567
21.15681283,1604
21.16994312,1562
21.1830734,1620
21.19620368,1576
21.20933396,1659
21.22246425,1552
21.23559453,1580
21.24872481,1596
21.26185509,1597
21.27498538,1564
21.28811566,1587
21.30124594,1567
21.31437623,1593
21.32750651,1574
21.34063679,1476
21.35376707,1512
21.36689736,1625
21.38002764,1593
21.39315792,1549
21.4062882,1604
21.41941849,1535
21.43254877,1571
21.44567905,1646
21.45880934,1637
21.47193962,1525
21.4850699,1579
21.49820018,1584
21.51133047,1542
21.52446075,1552
21.53759103,1559
21.55072131,1526
21.5638516,1654
21.57698188,1648
21.59011216,1641
21.60324244,1582
21.61637273,1546
21.62950301,1505
21.64263329,1501
21.65576358,1563
21.66889386,1566
21.68202414,1559
21.69515442,1586
21.70828471,1613
21.72141499,1542
21.73454527,1550
21.74767555,1645
21.76080584,1554
21.77393612,1604
21.7870664,1619
21.80019668,1552
21.81332697,1541
21.82645725,1509
21.83958753,1522
21.85271782,1520
21.8658481,1554
21.87897838,1542
21.89210866,1548
21.90523895,1511
21.91836923,1547
21.93149951,1494
21.94462979,1477
21.95776008,1505
21.97089036,1541
21.98402064,1559
21.99715092,1606
22.01028121,1524
22.02341149,1493
22.03654177,1611
22.04967206,1516
22.06280234,1471
22.07593262,1567
22.0890629,1506
22.10219319,1517
22.11532347,1480
22.12845375,1544
22.14158403,1630
22.15471432,1498
22.1678446,1514
22.18097488,1475
22.19410517,1521
22.20723545,1548
22.22036573,1493
22.23349601,1516
22.2466263,1512
22.25975658,1500
22.27288686,1483
22.28601714,1507
22.29914743,1548
22.31227771,1529
22.32540799,1494
22.33853827,1448
22.35166856,1484
22.36479884,1504
22.37792912,1458
22.39105941,1484
22.40418969,1466
22.41731997,1496
22.43045025,1513
22.44358054,1530
22.45671082,1448
22.4698411,1490
22.48297138,1426
22.49610167,1455
22.50923195,1430
22.52236223,1468
22.53549251,1449
22.5486228,1456
22.56175308,1454
22.57488336,1478
22.58801365,1502
22.60114393,1433
22.61427421,1393
22.62740449,1436
22.64053478,1391
22.65366506,1522
22.66679534,1466
22.67992562,1427
22.69305591,1427
22.70618619,1483
22.71931647,1435
22.73244675,1525
22.74557704,1435
22.75870732,1455
22.7718376,1412
22.78496789,1455
22.79809817,1481
22.81122845,1488
22.82435873,1481
22.83748902,1425
22.8506193,1462
22.86374958,1447
22.87687986,1505
22.89001015,1433
22.90314043,1471
22.91627071,1523
22.929401,1498
22.94253128,1405
22.95566156,1462
22.96879184,1394
22.98192213,1505
22.99505241,1451
23.00818269,1498
23.02131297,1389
23.03444326,1432
23.04757354,1455
23.06070382,1451
23.0738341,1454
23.08696439,1381
23.10009467,1426
23.11322495,1433
23.12635524,1476
23.13948552,1445
23.1526158,1433
23.16574608,1465
23.17887637,1361
23.19200665,1445
23.20513693,1385
23.21826721,1426
23.2313975,1359
23.24452778,1484
23.25765806,1376
23.27078834,1361
23.28391863,1422
23.29704891,1381
23.31017919,1442
23.32330948,1321
23.33643976,1345
23.34957004,1268
23.36270032,1426
23.37583061,1353
23.38896089,1354
23.40209117,1355
23.41522145,1409
23.42835174,1413
23.44148202,1438
23.4546123,1458
23.46774258,1455
23.48087287,1378
23.49400315,1315
23.50713343,1388
23.52026372,1364
23.533394,1350
23.54652428,1474
23.55965456,1355
23.57278485,1436
23.58591513,1393
23.59904541,1359
23.61217569,1322
23.62530598,1408
23.63843626,1356
23.65156654,1411
23.66469682,1369
23.67782711,1437
23.69095739,1410
23.70408767,1358
23.71721796,1364
23.73034824,1354
23.74347852,1330
23.7566088,1343
23.76973909,1403
23.78286937,1325
23.79599965,1349
23.80912993,1350
23.82226022,1402
23.8353905,1317
23.84852078,1347
23.86165107,1323
23.87478135,1337
23.88791163,1321
23.90104191,1332
23.9141722,1356
23.92730248,1365
23.94043276,1295
23.95356304,1285
23.96669333,1384
23.97982361,1354
23.99295389,1405
24.00608417,1329
24.01921446,1371
24.03234474,1347
24.04547502,1295
24.05860531,1248
24.07173559,1340
24.08486587,1347
24.09799615,1305
24.11112644,1328
24.12425672,1293
24.137387,1321
24.15051728,1349
24.16364757,1341
24.17677785,1347
24.18990813,1275
24.20303841,1361
24.2161687,1320
24.22929898,1324
24.24242926,1339
24.25555955,1331
24.26868983,1352
24.28182011,1283
24.29495039,1355
24.30808068,1349
24.32121096,1300
24.33434124,1334
24.34747152,1313
24.36060181,1331
24.37373209,1338
24.38686237,1307
24.39999265,1274
24.41312294,1250
24.42625322,1247
24.4393835,1265
24.45251379,1345
24.46564407,1385
24.47877435,1282
24.49190463,1249
24.50503492,1343
24.5181652,1274
24.53129548,1221
24.54442576,1297
24.55755605,1292
24.57068633,1284
24.58381661,1285
24.5969469,1240
24.61007718,1298
24.62320746,1281
24.63633774,1310
24.64946803,1237
24.66259831,1210
24.67572859,1265
24.68885887,1343
24.70198916,1276
24.71511944,1282
24.72824972,1189
24.74138,1261
24.75451029,1248
24.76764057,1316
24.78077085,1245
24.79390114,1261
24.80703142,1253
24.8201617,1355
24.83329198,1292
24.84642227,1329
24.85955255,1300
24.87268283,1291
24.88581311,1312
24.8989434,1348
24.91207368,1236
24.92520396,1231
24.93833424,1281
24.95146453,1283
24.96459481,1273
24.97772509,1221
24.99085538,1297
25.00398566,1270
25.01711594,1190
25.03024622,1258
25.04337651,1270
25.05650679,1270
25.06963707,1260
25.08276735,1280
25.09589764,1233
25.10902792,1225
25.1221582,1190
25.13528848,1253
25.14841877,1276
25.16154905,1250
25.17467933,1204
25.18780962,1232
25.2009399,1241
25.21407018,1260
25.22720046,1221
25.24033075,1275
25.25346103,1248
25.26659131,1224
25.27972159,1218
25.29285188,1291
25.30598216,1307
25.31911244,1257
25.33224272,1290
25.34537301,1261
25.35850329,1266
25.37163357,1351
25.38476386,1283
25.39789414,1281
