角度(2θ),强度
11.19092828,2499
11.20405856,2439
11.21718885,2414
11.23031913,2431
11.24344941,2432
11.25657969,2429
11.26970998,2449
11.28284026,2484
11.29597054,2398
11.30910083,2394
11.32223111,2374
11.33536139,2467
11.34849167,2513
11.36162196,2434
11.37475224,2466
11.38788252,2464
11.4010128,2491
11.41414309,2466
11.42727337,2396
11.44040365,2401
11.45353394,2440
11.46666422,2456
11.4797945,2359
11.49292478,2463
11.50605507,2447
11.51918535,2397
11.53231563,2530
11.54544591,2345
11.5585762,2404
11.57170648,2342
11.58483676,2373
11.59796704,2385
11.61109733,2375
11.62422761,2354
11.63735789,2358
11.65048818,2423
11.66361846,2331
11.67674874,2392
11.68987902,2286
11.70300931,2361
11.71613959,2326
11.72926987,2409
11.74240015,2339
11.75553044,2299
11.76866072,2362
11.781791,2307
11.79492128,2333
11.80805157,2282
11.82118185,2338
11.83431213,2288
11.84744242,2234
11.8605727,2343
11.87370298,2343
11.88683326,2312
11.89996355,2257
11.91309383,2335
11.92622411,2300
11.93935439,2307
11.95248468,2289
11.96561496,2293
11.97874524,2349
11.99187552,2242
12.00500581,2289
12.01813609,2414
12.03126637,2297
12.04439666,2295
12.05752694,2324
12.07065722,2343
12.0837875,2263
12.09691779,2334
12.11004807,2180
12.12317835,2292
12.13630863,2310
12.14943892,2289
12.1625692,2256
12.17569948,2285
12.18882976,2317
12.20196005,2222
12.21509033,2305
12.22822061,2316
12.2413509,2325
12.25448118,2354
12.26761146,2267
12.28074174,2321
12.29387203,2239
12.30700231,2305
12.32013259,2193
12.33326287,2279
12.34639316,2279
12.35952344,2253
12.37265372,2312
12.38578401,2329
12.39891429,2255
12.41204457,2224
12.42517485,2238
12.43830514,2321
12.45143542,2225
12.4645657,2227
12.47769598,2238
12.49082627,2262
12.50395655,2207
12.51708683,2210
12.53021711,2156
12.5433474,2178
12.55647768,2293
12.56960796,2344
12.58273825,2215
12.59586853,2262
12.60899881,2237
12.62212909,2278
12.63525938,2226
12.64838966,2243
12.66151994,2296
12.67465022,2135
12.68778051,2283
12.70091079,2305
12.71404107,2187
12.72717135,2226
12.74030164,2095
12.75343192,2238
12.7665622,2227
12.77969249,2257
12.79282277,2232
12.80595305,2234
12.81908333,2172
12.83221362,2183
12.8453439,2195
12.85847418,2300
12.87160446,2186
12.88473475,2173
12.89786503,2305
12.91099531,2186
12.92412559,2213
12.93725588,2117
12.95038616,2240
12.96351644,2242
12.97664673,2236
12.98977701,2090
13.00290729,2213
13.01603757,2171
13.02916786,2136
13.04229814,2144
13.05542842,2199
13.0685587,2203
13.08168899,2162
13.09481927,2224
13.10794955,2176
13.12107984,2141
13.13421012,2072
13.1473404,2120
13.16047068,2105
13.17360097,2192
13.18673125,2163
13.19986153,2124
13.21299181,2166
13.2261221,2195
13.23925238,2055
13.25238266,2219
13.26551294,2149
13.27864323,2054
13.29177351,2093
13.30490379,2223
13.31803408,2189
13.33116436,2103
13.34429464,2129
13.35742492,2060
13.37055521,2094
13.38368549,2096
13.39681577,2099
13.40994605,2115
13.42307634,2155
13.43620662,2089
13.4493369,2175
13.46246718,2128
13.47559747,2133
13.48872775,2162
13.50185803,2223
13.51498832,2136
13.5281186,2131
13.54124888,2103
13.55437916,2081
13.56750945,2212
13.58063973,2118
13.59377001,2152
13.60690029,2073
13.62003058,2152
13.63316086,2124
13.64629114,2033
13.65942142,2089
13.67255171,2130
13.68568199,2231
13.69881227,2220
13.71194256,2109
13.72507284,2118
13.73820312,2102
13.7513334,2049
13.76446369,2125
13.77759397,2074
13.79072425,2160
13.80385453,2020
13.81698482,2051
13.8301151,2021
13.84324538,2098
13.85637566,2070
13.86950595,2074
13.88263623,2047
13.89576651,2048
13.9088968,1985
13.92202708,2060
13.93515736,2108
13.94828764,2087
13.96141793,2175
13.97454821,2142
13.98767849,2084
14.00080877,2047
14.01393906,1977
14.02706934,2058
14.04019962,2042
14.05332991,2054
14.06646019,1971
14.07959047,2065
14.09272075,2088
14.10585104,2083
14.11898132,2114
14.1321116,2134
14.14524188,2082
14.15837217,2089
14.17150245,2106
14.18463273,2032
14.19776301,2034
14.2108933,2065
14.22402358,2017
14.23715386,2088
14.25028415,2029
14.26341443,2032
14.27654471,2042
14.28967499,2076
14.30280528,1981
14.31593556,2121
14.32906584,2027
14.34219612,2020
14.35532641,2010
14.36845669,2130
14.38158697,1980
14.39471725,2002
14.40784754,2054
14.42097782,2104
14.4341081,2004
14.44723839,1963
14.46036867,2006
14.47349895,2025
14.48662923,2062
14.49975952,2016
14.5128898,1990
14.52602008,1998
14.53915036,2013
14.55228065,1983
14.56541093,1971
14.57854121,1923
14.59167149,2007
14.60480178,1952
14.61793206,2004
14.63106234,1878
14.64419263,2098
14.65732291,2036
14.67045319,2095
14.68358347,2023
14.69671376,2075
14.70984404,2051
14.72297432,2032
14.7361046,1963
14.74923489,2035
14.76236517,1979
14.77549545,1989
14.78862574,1994
14.80175602,2100
14.8148863,2096
14.82801658,2080
14.84114687,1961
14.85427715,1996
14.86740743,2070
14.88053771,1979
14.893668,1963
14.90679828,1956
14.91992856,1893
14.93305884,1976
14.94618913,1971
14.95931941,1980
14.97244969,1947
14.98557998,1872
14.99871026,1952
15.01184054,1937
15.02497082,1986
15.03810111,2007
15.05123139,1993
15.06436167,1936
15.07749195,1997
15.09062224,1922
15.10375252,1944
15.1168828,1980
15.13001308,1908
15.14314337,1968
15.15627365,1976
15.16940393,1996
15.18253422,2031
15.1956645,1968
15.20879478,2008
15.22192506,2011
15.23505535,1986
15.24818563,1962
15.26131591,1961
15.27444619,2011
15.28757648,1935
15.30070676,1936
15.31383704,1966
15.32696732,1907
15.34009761,1909
15.35322789,1965
15.36635817,1966
15.37948846,1965
15.39261874,1957
15.40574902,1960
15.4188793,1925
15.43200959,1958
15.44513987,1952
15.45827015,2004
15.47140043,1963
15.48453072,2000
15.497661,1891
15.51079128,1966
15.52392157,2012
15.53705185,1861
15.55018213,2029
15.56331241,1955
15.5764427,1935
15.58957298,1821
15.60270326,1909
15.61583354,1923
15.62896383,1885
15.64209411,1919
15.65522439,1880
15.66835467,1958
15.68148496,1932
15.69461524,1933
15.70774552,1875
15.72087581,1909
15.73400609,1995
15.74713637,1918
15.76026665,1907
15.77339694,1864
15.78652722,1868
15.7996575,1906
15.81278778,1891
15.82591807,1884
15.83904835,1829
15.85217863,1908
15.86530891,1921
15.8784392,1901
15.89156948,1851
15.90469976,1915
15.91783005,1954
15.93096033,1942
15.94409061,1973
15.95722089,1924
15.97035118,1930
15.98348146,1843
15.99661174,1799
16.00974202,1931
16.02287231,1958
16.03600259,1952
16.04913287,1892
16.06226315,1951
16.07539344,1896
16.08852372,1940
16.101654,1870
16.11478429,1877
16.12791457,1905
16.14104485,1813
16.15417513,1948
16.16730542,1865
16.1804357,1888
16.19356598,1866
16.20669626,1857
16.21982655,1940
16.23295683,1879
16.24608711,1890
16.25921739,1915
16.27234768,1863
16.28547796,1897
16.29860824,1985
16.31173853,1903
16.32486881,1916
16.33799909,1924
16.35112937,1920
16.36425966,1889
16.37738994,1827
16.39052022,1919
16.4036505,1793
16.41678079,1967
16.42991107,1924
16.44304135,1912
16.45617164,1973
16.46930192,1899
16.4824322,1863
16.49556248,1904
16.50869277,1974
16.52182305,1876
16.53495333,1883
16.54808361,1865
16.5612139,1844
16.57434418,1848
16.58747446,1802
16.60060474,1869
16.61373503,1857
16.62686531,1895
16.63999559,1871
16.65312588,1872
16.66625616,1757
16.67938644,1912
16.69251672,1881
16.70564701,1880
16.71877729,1867
16.73190757,1882
16.74503785,1813
16.75816814,1813
16.77129842,1792
16.7844287,1880
16.79755898,1811
16.81068927,1963
16.82381955,1820
16.83694983,1824
16.85008012,1869
16.8632104,1866
16.87634068,1864
16.88947096,1804
16.90260125,1871
16.91573153,1804
16.92886181,1816
16.94199209,1876
16.95512238,1815
16.96825266,1846
16.98138294,1771
16.99451322,1785
17.00764351,1850
17.02077379,1834
17.03390407,1800
17.04703436,1810
17.06016464,1817
17.07329492,1799
17.0864252,1783
17.09955549,1788
17.11268577,1831
17.12581605,1826
17.13894633,1921
17.15207662,1817
17.1652069,1844
17.17833718,1873
17.19146747,1868
17.20459775,1887
17.21772803,1732
17.23085831,1737
17.2439886,1770
17.25711888,1813
17.27024916,1793
17.28337944,1811
17.29650973,1809
17.30964001,1788
17.32277029,1733
17.33590057,1702
17.34903086,1754
17.36216114,1796
17.37529142,1819
17.38842171,1857
17.40155199,1796
17.41468227,1787
17.42781255,1801
17.44094284,1813
17.45407312,1847
17.4672034,1842
17.48033368,1783
17.49346397,1741
17.50659425,1762
17.51972453,1795
17.53285481,1717
17.5459851,1765
17.55911538,1817
17.57224566,1763
17.58537595,1728
17.59850623,1833
17.61163651,1721
17.62476679,1784
17.63789708,1789
17.65102736,1727
17.66415764,1795
17.67728792,1739
17.69041821,1732
17.70354849,1794
17.71667877,1836
17.72980905,1741
17.74293934,1740
17.75606962,1793
17.7691999,1796
17.78233019,1757
17.79546047,1783
17.80859075,1779
17.82172103,1760
17.83485132,1712
17.8479816,1783
17.86111188,1731
17.87424216,1828
17.88737245,1728
17.90050273,1760
17.91363301,1667
17.92676329,1799
17.93989358,1775
17.95302386,1736
17.96615414,1713
17.97928443,1674
17.99241471,1751
18.00554499,1819
18.01867527,1820
18.03180556,1760
18.04493584,1798
18.05806612,1717
18.0711964,1667
18.08432669,1704
18.09745697,1776
18.11058725,1802
18.12371754,1752
18.13684782,1748
18.1499781,1751
18.16310838,1759
18.17623867,1706
18.18936895,1742
18.20249923,1694
18.21562951,1704
18.2287598,1834
18.24189008,1699
18.25502036,1740
18.26815064,1784
18.28128093,1821
18.29441121,1682
18.30754149,1693
18.32067178,1662
18.33380206,1694
18.34693234,1833
18.36006262,1745
18.37319291,1761
18.38632319,1733
18.39945347,1722
18.41258375,1715
18.42571404,1769
18.43884432,1746
18.4519746,1708
18.46510488,1721
18.47823517,1774
18.49136545,1658
18.50449573,1691
18.51762602,1727
18.5307563,1689
18.54388658,1666
18.55701686,1732
18.57014715,1821
18.58327743,1787
18.59640771,1686
18.60953799,1708
18.62266828,1748
18.63579856,1773
18.64892884,1707
18.66205912,1767
18.67518941,1684
18.68831969,1721
18.70144997,1680
18.71458026,1737
18.72771054,1789
18.74084082,1686
18.7539711,1725
18.76710139,1701
18.78023167,1747
18.79336195,1765
18.80649223,1754
18.81962252,1748
18.8327528,1632
18.84588308,1763
18.85901337,1605
18.87214365,1670
18.88527393,1692
18.89840421,1730
18.9115345,1721
18.92466478,1714
18.93779506,1725
18.95092534,1745
18.96405563,1701
18.97718591,1681
18.99031619,1656
19.00344647,1626
19.01657676,1647
19.02970704,1707
19.04283732,1700
19.05596761,1677
19.06909789,1717
19.08222817,1686
19.09535845,1646
19.10848874,1645
19.12161902,1784
19.1347493,1681
19.14787958,1738
19.16100987,1686
19.17414015,1585
19.18727043,1632
19.20040071,1665
19.213531,1719
19.22666128,1737
19.23979156,1633
19.25292185,1750
19.26605213,1638
19.27918241,1650
19.29231269,1672
19.30544298,1674
19.31857326,1715
19.33170354,1594
19.34483382,1622
19.35796411,1579
19.37109439,1657
19.38422467,1707
19.39735495,1669
19.41048524,1679
19.42361552,1612
19.4367458,1650
19.44987609,1655
19.46300637,1661
19.47613665,1734
19.48926693,1750
19.50239722,1749
19.5155275,1624
19.52865778,1663
19.54178806,1573
19.55491835,1681
19.56804863,1631
19.58117891,1644
19.59430919,1554
19.60743948,1563
19.62056976,1591
19.63370004,1579
19.64683033,1668
19.65996061,1643
19.67309089,1560
19.68622117,1650
19.69935146,1649
19.71248174,1637
19.72561202,1670
19.7387423,1650
19.75187259,1599
19.76500287,1605
19.77813315,1696
19.79126344,1645
19.80439372,1584
19.817524,1613
19.83065428,1605
19.84378457,1592
19.85691485,1616
19.87004513,1644
19.88317541,1662
19.8963057,1647
19.90943598,1546
19.92256626,1580
19.93569654,1676
19.94882683,1615
19.96195711,1615
19.97508739,1582
19.98821768,1615
20.00134796,1649
20.01447824,1585
20.02760852,1626
20.04073881,1663
20.05386909,1678
20.06699937,1649
20.08012965,1632
20.09325994,1617
20.10639022,1708
20.1195205,1646
20.13265078,1660
20.14578107,1637
20.15891135,1607
20.17204163,1601
20.18517192,1593
20.1983022,1552
20.21143248,1678
20.22456276,1629
20.23769305,1646
20.25082333,1515
20.26395361,1588
20.27708389,1532
20.29021418,1555
20.30334446,1679
20.31647474,1592
20.32960502,1532
20.34273531,1586
20.35586559,1568
20.36899587,1630
20.38212616,1538
20.39525644,1662
20.40838672,1640
20.421517,1605
20.43464729,1562
20.44777757,1594
20.46090785,1661
20.47403813,1556
20.48716842,1524
20.5002987,1551
20.51342898,1631
20.52655927,1579
20.53968955,1613
20.55281983,1560
20.56595011,1572
20.5790804,1523
20.59221068,1596
20.60534096,1553
20.61847124,1587
20.63160153,1530
20.64473181,1601
20.65786209,1642
20.67099237,1549
20.68412266,1571
20.69725294,1603
20.71038322,1511
20.72351351,1605
20.73664379,1581
20.74977407,1556
20.76290435,1577
20.77603464,1629
20.78916492,1632
20.8022952,1579
20.81542548,1580
20.82855577,1568
20.84168605,1506
20.85481633,1496
20.86794661,1517
20.8810769,1495
20.89420718,1588
20.90733746,1576
20.92046775,1500
20.93359803,1536
20.94672831,1573
20.95985859,1513
20.97298888,1615
20.98611916,1564
20.99924944,1511
21.01237972,1498
21.02551001,1488
21.03864029,1509
21.05177057,1520
21.06490085,1522
21.07803114,1528
21.09116142,1607
21.1042917,1574
21.11742199,1542
21.13055227,1572
21.14368255,1480
21.15681283,1551
21.16994312,1514
21.1830734,1516
21.19620368,1507
21.20933396,1539
21.22246425,1594
21.23559453,1474
21.24872481,1507
21.26185509,1551
21.27498538,1607
21.28811566,1518
21.30124594,1555
21.31437623,1490
21.32750651,1539
21.34063679,1607
21.35376707,1541
21.36689736,1601
21.38002764,1517
21.39315792,1506
21.4062882,1551
21.41941849,1562
21.43254877,1531
21.44567905,1544
21.45880934,1496
21.47193962,1495
21.4850699,1514
21.49820018,1540
21.51133047,1587
21.52446075,1598
21.53759103,1532
21.55072131,1580
21.5638516,1555
21.57698188,1592
21.59011216,1512
21.60324244,1526
21.61637273,1511
21.62950301,1554
21.64263329,1528
21.65576358,1549
21.66889386,1610
21.68202414,1568
21.69515442,1572
21.70828471,1523
21.72141499,1594
21.73454527,1563
21.74767555,1440
21.76080584,1575
21.77393612,1498
21.7870664,1523
21.80019668,1509
21.81332697,1516
21.82645725,1578
21.83958753,1553
21.85271782,1580
21.8658481,1579
21.87897838,1544
21.89210866,1540
21.90523895,1494
21.91836923,1493
21.93149951,1582
21.94462979,1489
21.95776008,1499
21.97089036,1491
21.98402064,1545
21.99715092,1504
22.01028121,1569
22.02341149,1521
22.03654177,1594
22.04967206,1540
22.06280234,1528
22.07593262,1527
22.0890629,1554
22.10219319,1508
22.11532347,1484
22.12845375,1429
22.14158403,1503
22.15471432,1524
22.1678446,1542
22.18097488,1552
22.19410517,1524
22.20723545,1430
22.22036573,1536
22.23349601,1488
22.2466263,1436
22.25975658,1524
22.27288686,1549
22.28601714,1505
22.29914743,1540
22.31227771,1507
22.32540799,1555
22.33853827,1501
22.35166856,1482
22.36479884,1507
22.37792912,1475
22.39105941,1565
22.40418969,1541
22.41731997,1495
22.43045025,1511
22.44358054,1532
22.45671082,1505
22.4698411,1502
22.48297138,1525
22.49610167,1493
22.50923195,1571
22.52236223,1467
22.53549251,1519
22.5486228,1494
22.56175308,1510
22.57488336,1472
22.58801365,1469
22.60114393,1536
22.61427421,1548
22.62740449,1500
22.64053478,1532
22.65366506,1489
22.66679534,1571
22.67992562,1439
22.69305591,1437
22.70618619,1505
22.71931647,1551
22.73244675,1609
22.74557704,1571
22.75870732,1585
22.7718376,1518
22.78496789,1577
22.79809817,1549
22.81122845,1420
22.82435873,1526
22.83748902,1476
22.8506193,1437
22.86374958,1429
22.87687986,1475
22.89001015,1518
22.90314043,1442
22.91627071,1560
22.929401,1552
22.94253128,1531
22.95566156,1533
22.96879184,1493
22.98192213,1506
22.99505241,1503
23.00818269,1470
23.02131297,1453
23.03444326,1474
23.04757354,1550
23.06070382,1488
23.0738341,1474
23.08696439,1458
23.10009467,1501
23.11322495,1525
23.12635524,1412
23.13948552,1385
23.1526158,1499
23.16574608,1489
23.17887637,1434
23.19200665,1408
23.20513693,1462
23.21826721,1570
23.2313975,1444
23.24452778,1375
23.25765806,1448
23.27078834,1461
23.28391863,1482
23.29704891,1478
23.31017919,1382
23.32330948,1441
23.33643976,1441
23.34957004,1423
23.36270032,1429
23.37583061,1469
23.38896089,1441
23.40209117,1448
23.41522145,1477
23.42835174,1438
23.44148202,1433
23.4546123,1439
23.46774258,1443
23.48087287,1480
23.49400315,1448
23.50713343,1377
23.52026372,1306
23.533394,1437
23.54652428,1418
23.55965456,1423
23.57278485,1444
23.58591513,1429
23.59904541,1481
23.61217569,1452
23.62530598,1458
23.63843626,1377
23.65156654,1437
23.66469682,1448
23.67782711,1415
23.69095739,1445
23.70408767,1357
23.71721796,1356
23.73034824,1481
23.74347852,1467
23.7566088,1477
23.76973909,1387
23.78286937,1455
23.79599965,1451
23.80912993,1400
23.82226022,1417
23.8353905,1428
23.84852078,1497
23.86165107,1384
23.87478135,1361
23.88791163,1400
23.90104191,1403
23.9141722,1484
23.92730248,1313
23.94043276,1354
23.95356304,1422
23.96669333,1397
23.97982361,1416
23.99295389,1404
24.00608417,1367
24.01921446,1402
24.03234474,1389
24.04547502,1352
24.05860531,1343
24.07173559,1336
24.08486587,1362
24.09799615,1424
24.11112644,1382
24.12425672,1416
24.137387,1360
24.15051728,1367
24.16364757,1310
24.17677785,1432
24.18990813,1407
24.20303841,1344
24.2161687,1351
24.22929898,1453
24.24242926,1401
24.25555955,1427
24.26868983,1344
24.28182011,1349
24.29495039,1388
24.30808068,1351
24.32121096,1370
24.33434124,1357
24.34747152,1325
24.36060181,1366
24.37373209,1427
24.38686237,1336
24.39999265,1293
24.41312294,1341
24.42625322,1310
24.4393835,1344
24.45251379,1365
24.46564407,1303
24.47877435,1363
24.49190463,1353
24.50503492,1354
24.5181652,1397
24.53129548,1345
24.54442576,1363
24.55755605,1372
24.57068633,1357
24.58381661,1329
24.5969469,1366
24.61007718,1389
24.62320746,1362
24.63633774,1344
24.64946803,1314
24.66259831,1368
24.67572859,1324
24.68885887,1346
24.70198916,1289
24.71511944,1394
24.72824972,1316
24.74138,1318
24.75451029,1413
24.76764057,1357
24.78077085,1435
24.79390114,1409
24.80703142,1291
24.8201617,1420
24.83329198,1379
24.84642227,1284
24.85955255,1369
24.87268283,1286
24.88581311,1302
24.8989434,1376
24.91207368,1373
24.92520396,1391
24.93833424,1302
24.95146453,1316
24.96459481,1319
24.97772509,1327
24.99085538,1350
25.00398566,1353
25.01711594,1387
25.03024622,1311
25.04337651,1349
25.05650679,1381
25.06963707,1292
25.08276735,1353
25.09589764,1353
25.10902792,1297
25.1221582,1293
25.13528848,1398
25.14841877,1378
25.16154905,1331
25.17467933,1337
25.18780962,1360
25.2009399,1397
25.21407018,1389
25.22720046,1322
25.24033075,1292
25.25346103,1350
25.26659131,1344
25.27972159,1301
25.29285188,1429
25.30598216,1460
25.31911244,1375
25.33224272,1432
25.34537301,1404
25.35850329,1403
25.37163357,1358
25.38476386,1415
25.39789414,1419
