角度(2θ),强度
13.92,36
13.94,38
13.96,26
13.98,32
14,30
14.02,26
14.04,34
14.06,24
14.08,30
14.1,30
14.12,32
14.14,36
14.16,36
14.18,32
14.2,28
14.22,30
14.24,28
14.26,34
14.28,36
14.3,30
14.32,32
14.34,34
14.36,20
14.38,36
14.4,26
14.42,28
14.44,30
14.46,36
14.48,40
14.5,24
14.52,30
14.54,36
14.56,22
14.58,26
14.6,30
14.62,30
14.64,22
14.66,36
14.68,30
14.7,32
14.72,36
14.74,30
14.76,36
14.78,30
14.8,26
14.82,22
14.84,24
14.86,26
14.88,32
14.9,28
14.92,32
14.94,30
14.96,26
14.98,28
15,24
15.02,28
15.04,34
15.06,28
15.08,30
15.1,30
15.12,38
15.14,22
15.16,26
15.18,36
15.2,30
15.22,30
15.24,24
15.26,26
15.28,28
15.3,40
15.32,28
15.34,28
15.36,20
15.38,20
15.4,28
15.42,30
15.44,30
15.46,24
15.48,24
15.5,26
15.52,28
15.54,30
15.56,26
15.58,30
15.6,18
15.62,32
15.64,28
15.66,30
15.68,24
15.7,24
15.72,30
15.74,20
15.76,28
15.78,18
15.8,28
15.82,32
15.84,36
15.86,28
15.88,28
15.9,20
15.92,28
15.94,28
15.96,26
15.98,24
16,26
16.02,46
16.04,34
16.06,30
16.08,26
16.1,24
16.12,36
16.14,34
16.16,34
16.18,26
16.2,24
16.22,32
16.24,24
16.26,26
16.28,32
16.3,30
16.32,24
16.34,32
16.36,28
16.38,24
16.4,30
16.42,28
16.44,34
16.46,24
16.48,30
16.5,32
16.52,32
16.54,24
16.56,34
16.58,26
16.6,32
16.62,36
16.64,34
16.66,26
16.68,26
16.7,30
16.72,26
16.74,22
16.76,30
16.78,32
16.8,26
16.82,28
16.84,22
16.86,30
16.88,26
16.9,16
16.92,34
16.94,22
16.96,24
16.98,28
17,26
17.02,26
17.04,26
17.06,38
17.08,26
17.1,18
17.12,16
17.14,24
17.16,16
17.18,24
17.2,30
17.22,28
17.24,32
17.26,26
17.28,26
17.3,26
17.32,20
17.34,18
17.36,20
17.38,20
17.4,22
17.42,24
17.44,34
17.46,32
17.48,26
17.5,26
17.52,24
17.54,22
17.56,18
17.58,24
17.6,24
17.62,32
17.64,26
17.66,22
17.68,38
17.7,14
17.72,18
17.74,26
17.76,22
17.78,24
17.8,28
17.82,24
17.84,32
17.86,20
17.88,24
17.9,18
17.92,26
17.94,24
17.96,24
17.98,20
18,24
18.02,22
18.04,24
18.06,18
18.08,28
18.1,22
18.12,16
18.14,24
18.16,24
18.18,28
18.2,24
18.22,30
18.24,20
18.26,20
18.28,14
18.3,24
18.32,20
18.34,38
18.36,26
18.38,22
18.4,28
18.42,22
18.44,24
18.46,20
18.48,22
18.5,26
18.52,24
18.54,28
18.56,16
18.58,30
18.6,18
18.62,20
18.64,24
18.66,32
18.68,24
18.7,22
18.72,22
18.74,28
18.76,34
18.78,22
18.8,24
18.82,36
18.84,32
18.86,38
18.88,28
18.9,18
18.92,26
18.94,30
18.96,36
18.98,26
19,18
19.02,24
19.04,28
19.06,28
19.08,22
19.1,24
19.12,20
19.14,30
19.16,26
19.18,26
19.2,28
19.22,26
19.24,20
19.26,18
19.28,24
19.3,20
19.32,26
19.34,22
19.36,30
19.38,24
19.4,16
19.42,24
19.44,16
19.46,26
19.48,14
19.5,24
19.52,22
19.54,22
19.56,22
19.58,18
19.6,24
19.62,22
19.64,22
19.66,16
19.68,16
19.7,22
19.72,22
19.74,20
19.76,22
19.78,24
19.8,22
19.82,26
19.84,20
19.86,20
19.88,28
19.9,28
19.92,22
19.94,20
19.96,18
19.98,22
20,26
20.02,22
20.04,22
20.06,32
20.08,22
20.1,20
20.12,28
20.14,22
20.16,20
20.18,20
20.2,24
20.22,28
20.24,24
20.26,28
20.28,14
20.3,14
20.32,24
20.34,14
20.36,16
20.38,20
20.4,22
20.42,32
20.44,18
20.46,26
20.48,22
20.5,14
20.52,32
20.54,18
20.56,18
20.58,30
20.6,24
20.62,24
20.64,18
20.66,28
20.68,24
20.7,28
20.72,16
20.74,20
20.76,20
20.78,22
20.8,20
20.82,30
20.84,26
20.86,24
20.88,30
20.9,22
20.92,32
20.94,20
20.96,18
20.98,24
21,18
21.02,18
21.04,16
21.06,20
21.08,28
21.1,30
21.12,22
21.14,34
21.16,26
21.18,28
21.2,14
21.22,28
21.24,24
21.26,26
21.28,28
21.3,24
21.32,26
21.34,20
21.36,26
21.38,28
21.4,24
21.42,28
21.44,34
21.46,20
21.48,26
21.5,26
21.52,32
21.54,28
21.56,34
21.58,28
21.6,28
21.62,26
21.64,30
21.66,18
21.68,20
21.7,20
21.72,32
21.74,34
21.76,32
21.78,32
21.8,30
21.82,24
21.84,36
21.86,24
21.88,26
21.9,30
21.92,28
21.94,34
21.96,28
21.98,28
22,26
22.02,38
22.04,22
22.06,28
22.08,24
22.1,26
22.12,18
22.14,32
22.16,20
22.18,24
22.2,24
22.22,26
22.24,30
22.26,22
22.28,26
22.3,26
22.32,32
22.34,24
22.36,32
22.38,34
22.4,26
22.42,30
22.44,32
22.46,26
22.48,32
22.5,20
22.52,28
22.54,38
22.56,40
22.58,28
22.6,32
22.62,28
22.64,26
22.66,30
22.68,38
22.7,26
22.72,34
22.74,34
22.76,30
22.78,24
22.8,32
22.82,22
22.84,26
22.86,44
22.88,28
22.9,34
22.92,34
22.94,26
22.96,36
22.98,30
23,32
23.02,32
23.04,28
23.06,30
23.08,26
23.1,28
23.12,24
23.14,36
23.16,36
23.18,30
23.2,32
23.22,32
23.24,30
23.26,26
23.28,24
23.3,28
23.32,28
23.34,28
23.36,28
23.38,24
23.4,38
23.42,26
23.44,28
23.46,26
23.48,38
23.5,32
23.52,24
23.54,24
23.56,24
23.58,22
23.6,30
23.62,32
23.64,24
23.66,26
23.68,28
23.7,24
23.72,24
23.74,36
23.76,20
23.78,28
23.8,28
23.82,26
23.84,26
23.86,24
23.88,32
23.9,16
23.92,26
23.94,20
23.96,32
23.98,26
24,26
24.02,24
24.04,28
24.06,24
24.08,24
24.1,24
24.12,26
24.14,34
24.16,26
24.18,24
24.2,18
24.22,26
24.24,16
24.26,24
24.28,26
24.3,22
24.32,24
24.34,24
24.36,18
24.38,24
24.4,24
24.42,38
24.44,32
24.46,26
24.48,42
24.5,18
24.52,28
24.54,28
24.56,22
24.58,34
24.6,22
24.62,24
24.64,22
24.66,26
24.68,16
24.7,26
24.72,28
24.74,26
24.76,28
24.78,24
24.8,22
24.82,26
24.84,28
24.86,28
24.88,32
24.9,26
24.92,28
24.94,20
24.96,30
24.98,34
25,30
25.02,24
25.04,34
25.06,26
25.08,30
25.1,38
25.12,44
25.14,36
25.16,36
25.18,42
25.2,30
25.22,22
25.24,40
25.26,32
25.28,32
25.3,32
25.32,32
25.34,38
25.36,44
25.38,44
25.4,48
25.42,56
25.44,48
25.46,46
25.48,52
25.5,62
25.52,62
25.54,58
25.56,60
25.58,80
25.6,50
25.62,72
25.64,78
25.66,86
25.68,80
25.7,68
25.72,76
25.74,112
25.76,114
25.78,98
25.8,110
25.82,122
25.84,102
25.86,116
25.88,102
25.9,106
25.92,90
25.94,96
25.96,76
25.98,74
26,70
26.02,76
26.04,76
26.06,72
26.08,52
26.1,58
26.12,48
26.14,50
26.16,38
26.18,38
26.2,38
26.22,40
26.24,42
26.26,48
26.28,34
26.3,38
26.32,34
26.34,46
26.36,38
26.38,36
26.4,38
26.42,42
26.44,38
26.46,34
26.48,28
26.5,28
26.52,26
26.54,26
26.56,34
26.58,42
26.6,32
26.62,32
26.64,34
26.66,22
26.68,28
26.7,30
26.72,24
26.74,24
26.76,34
26.78,38
26.8,32
26.82,22
26.84,26
26.86,34
26.88,36
26.9,30
26.92,38
26.94,38
26.96,28
26.98,20
27,32
27.02,28
27.04,26
27.06,24
27.08,18
27.1,32
27.12,32
27.14,30
27.16,28
27.18,24
27.2,36
27.22,16
27.24,34
27.26,32
27.28,26
27.3,28
27.32,34
27.34,22
27.36,34
27.38,24
27.4,26
27.42,24
27.44,32
27.46,38
27.48,36
27.5,36
27.52,28
27.54,34
27.56,34
27.58,34
27.6,44
27.62,32
27.64,36
27.66,32
27.68,32
27.7,30
27.72,22
27.74,38
27.76,30
27.78,46
27.8,32
27.82,42
27.84,34
27.86,38
27.88,34
27.9,52
27.92,44
27.94,44
27.96,48
27.98,48
28,40
28.02,40
28.04,38
28.06,46
28.08,52
28.1,36
28.12,50
28.14,46
28.16,52
28.18,56
28.2,48
28.22,40
28.24,42
28.26,48
28.28,58
28.3,34
28.32,44
28.34,54
28.36,44
28.38,46
28.4,44
28.42,50
28.44,46
28.46,48
28.48,38
28.5,38
28.52,38
28.54,48
28.56,46
28.58,50
28.6,58
28.62,48
28.64,52
28.66,56
28.68,40
28.7,52
28.72,44
28.74,52
28.76,58
28.78,48
28.8,46
28.82,48
28.84,54
28.86,68
28.88,40
28.9,46
28.92,62
28.94,46
28.96,58
28.98,60
29,56
29.02,42
29.04,58
29.06,56
29.08,60
29.1,60
29.12,60
29.14,56
29.16,56
29.18,52
29.2,48
29.22,50
29.24,46
29.26,44
29.28,68
29.3,48
29.32,60
29.34,60
29.36,46
29.38,52
29.4,54
29.42,46
29.44,44
29.46,46
29.48,44
29.5,50
29.52,52
29.54,40
29.56,48
29.58,48
29.6,40
29.62,34
29.64,42
29.66,40
29.68,42
29.7,48
29.72,42
29.74,40
29.76,40
29.78,38
29.8,44
29.82,36
29.84,36
29.86,48
29.88,44
29.9,42
29.92,38
29.94,38
29.96,48
29.98,44
30,48
30.02,32
30.04,48
30.06,40
30.08,54
30.1,48
30.12,48
30.14,50
30.16,44
30.18,32
30.2,44
30.22,40
30.24,42
30.26,46
30.28,38
30.3,52
30.32,54
30.34,42
30.36,52
30.38,60
30.4,64
30.42,56
30.44,50
30.46,52
30.48,42
30.5,58
30.52,46
30.54,50
30.56,64
30.58,56
30.6,58
30.62,66
30.64,54
30.66,56
30.68,56
30.7,86
30.72,64
30.74,70
30.76,46
30.78,60
30.8,64
30.82,70
30.84,84
30.86,72
30.88,78
30.9,70
30.92,66
30.94,74
30.96,64
30.98,84
31,92
31.02,98
31.04,112
31.06,72
31.08,114
31.1,132
31.12,128
31.14,106
31.16,102
31.18,100
31.2,112
31.22,114
31.24,112
31.26,144
31.28,136
31.3,128
31.32,132
31.34,120
31.36,156
31.38,148
31.4,140
31.42,140
31.44,168
31.46,186
31.48,156
31.5,156
31.52,182
31.54,184
31.56,192
31.58,212
31.6,208
31.62,226
31.64,214
31.66,222
31.68,200
31.7,216
31.72,230
31.74,208
31.76,242
31.78,224
31.8,236
31.82,242
31.84,260
31.86,286
31.88,234
31.9,228
31.92,252
31.94,266
31.96,300
31.98,254
32,236
32.02,280
32.04,270
32.06,262
32.08,250
32.1,274
32.12,286
32.14,262
32.16,270
32.18,232
32.2,216
32.22,232
32.24,208
32.26,224
32.28,240
32.3,236
32.32,226
32.34,196
32.36,206
32.38,206
32.4,194
32.42,198
32.44,184
32.46,176
32.48,190
32.5,194
32.52,176
32.54,176
32.56,134
32.58,176
32.6,184
32.62,186
32.64,154
32.66,152
32.68,172
32.7,154
32.72,168
32.74,168
32.76,164
32.78,152
32.8,152
32.82,166
32.84,154
32.86,138
32.88,168
32.9,132
32.92,142
32.94,134
32.96,146
32.98,120
33,142
33.02,114
33.04,146
33.06,120
33.08,126
33.1,130
33.12,134
33.14,110
33.16,134
33.18,126
33.2,114
33.22,102
33.24,110
33.26,114
33.28,100
33.3,96
33.32,96
33.34,102
33.36,108
33.38,114
33.4,114
33.42,106
33.44,96
33.46,82
33.48,100
33.5,90
33.52,94
33.54,94
33.56,86
33.58,108
33.6,86
33.62,52
33.64,90
33.66,84
33.68,68
33.7,102
33.72,86
33.74,100
33.76,74
33.78,78
33.8,74
33.82,72
33.84,90
33.86,90
33.88,70
33.9,92
33.92,78
33.94,72
33.96,80
33.98,76
34,86
34.02,68
34.04,86
34.06,62
34.08,84
34.1,74
34.12,60
34.14,70
34.16,72
34.18,68
34.2,60
34.22,60
34.24,70
34.26,78
34.28,62
34.3,48
34.32,50
34.34,60
34.36,60
34.38,46
34.4,42
34.42,46
34.44,44
34.46,48
34.48,60
34.5,60
34.52,50
34.54,42
34.56,40
34.58,48
34.6,42
34.62,38
34.64,46
34.66,30
34.68,32
34.7,40
34.72,38
34.74,42
34.76,38
34.78,48
34.8,34
34.82,32
34.84,38
34.86,44
34.88,38
34.9,38
34.92,28
34.94,32
34.96,30
34.98,32
35,30
35.02,44
35.04,36
35.06,28
35.08,50
35.1,28
35.12,32
35.14,40
35.16,28
35.18,42
35.2,34
35.22,40
35.24,34
35.26,32
35.28,32
35.3,38
35.32,32
35.34,26
35.36,34
35.38,22
35.4,32
35.42,36
35.44,26
35.46,30
35.48,26
35.5,30
35.52,42
35.54,32
35.56,36
35.58,20
35.6,26
35.62,48
35.64,26
35.66,24
35.68,30
35.7,12
35.72,28
35.74,30
35.76,26
35.78,34
35.8,18
35.82,34
35.84,34
35.86,32
35.88,32
35.9,18
35.92,30
35.94,26
35.96,34
35.98,22
36,18
36.02,30
36.04,28
36.06,20
36.08,24
36.1,26
36.12,26
36.14,24
36.16,26
36.18,22
36.2,24
36.22,26
36.24,14
36.26,24
36.28,24
36.3,22
36.32,24
36.34,24
36.36,18
36.38,24
36.4,20
36.42,24
36.44,18
36.46,24
36.48,24
36.5,26
36.52,22
36.54,20
36.56,22
36.58,14
36.6,32
36.62,26
36.64,26
36.66,16
36.68,22
36.7,28
36.72,20
36.74,16
36.76,22
36.78,30
36.8,20
36.82,26
36.84,24
36.86,24
36.88,22
36.9,14
36.92,26
36.94,24
36.96,34
36.98,22
37,26
37.02,24
37.04,16
37.06,32
37.08,22
37.1,20
37.12,22
37.14,22
37.16,22
37.18,22
37.2,20
37.22,16
37.24,22
37.26,16
37.28,18
37.3,30
37.32,20
37.34,16
37.36,20
37.38,22
37.4,28
37.42,26
37.44,14
37.46,16
37.48,18
37.5,16
37.52,22
37.54,20
37.56,20
37.58,24
37.6,18
37.62,20
37.64,20
37.66,16
37.68,20
37.7,24
37.72,20
37.74,14
37.76,24
37.78,22
37.8,16
37.82,24
37.84,18
37.86,28
37.88,20
37.9,22
37.92,24
37.94,18
37.96,24
37.98,20
38,18
38.02,24
38.04,26
38.06,28
38.08,24
38.1,26
38.12,28
38.14,24
38.16,30
38.18,28
38.2,18
38.22,22
38.24,20
38.26,22
38.28,28
38.3,16
38.32,34
38.34,20
38.36,20
38.38,30
38.4,28
38.42,24
38.44,26
38.46,32
38.48,16
38.5,22
38.52,30
38.54,26
38.56,24
38.58,18
38.6,28
38.62,22
38.64,26
38.66,26
38.68,28
38.7,24
38.72,30
38.74,26
38.76,26
38.78,38
38.8,32
38.82,28
38.84,32
38.86,32
38.88,40
38.9,22
38.92,32
38.94,42
38.96,36
38.98,32
39,30
39.02,40
39.04,40
39.06,50
39.08,36
39.1,38
39.12,40
39.14,46
39.16,36
39.18,42
39.2,44
39.22,38
39.24,58
39.26,36
39.28,50
39.3,44
39.32,46
39.34,40
39.36,40
39.38,42
39.4,58
39.42,40
39.44,56
39.46,60
39.48,56
39.5,50
39.52,60
39.54,52
39.56,44
39.58,34
39.6,48
39.62,56
39.64,60
39.66,58
39.68,58
39.7,52
39.72,62
39.74,46
39.76,60
39.78,52
39.8,46
39.82,52
39.84,58
39.86,54
39.88,56
39.9,54
39.92,62
39.94,58
39.96,60
39.98,54
40,62
40.02,66
40.04,54
40.06,56
40.08,54
40.1,64
40.12,54
40.14,54
40.16,50
40.18,54
40.2,42
40.22,38
40.24,54
40.26,58
40.28,44
40.3,46
40.32,40
40.34,40
40.36,44
40.38,42
40.4,46
40.42,48
40.44,46
40.46,44
40.48,42
40.5,38
40.52,36
40.54,48
40.56,34
40.58,36
40.6,44
40.62,26
40.64,36
40.66,28
40.68,36
40.7,30
40.72,34
40.74,34
40.76,36
40.78,28
40.8,38
40.82,38
40.84,30
40.86,26
40.88,28
40.9,28
40.92,36
40.94,40
40.96,26
40.98,24
41,22
41.02,28
41.04,40
41.06,30
41.08,34
41.1,26
41.12,28
41.14,26
41.16,28
41.18,20
41.2,26
41.22,28
41.24,28
41.26,32
41.28,36
41.3,22
41.32,24
41.34,26
41.36,24
41.38,30
41.4,26
41.42,24
41.44,38
41.46,32
41.48,32
41.5,22
41.52,28
41.54,20
41.56,22
41.58,24
41.6,30
41.62,32
41.64,32
41.66,24
41.68,34
41.7,28
41.72,34
41.74,32
41.76,28
41.78,36
41.8,28
41.82,34
41.84,36
41.86,32
41.88,34
41.9,20
41.92,38
41.94,38
41.96,22
41.98,30
42,30
42.02,30
42.04,38
42.06,34
42.08,18
42.1,34
42.12,30
42.14,36
42.16,24
42.18,24
42.2,24
42.22,28
42.24,30
42.26,28
42.28,34
42.3,30
42.32,28
42.34,30
42.36,26
42.38,38
42.4,16
42.42,28
42.44,28
42.46,32
42.48,34
42.5,20
42.52,18
42.54,26
42.56,34
42.58,30
42.6,30
42.62,16
42.64,32
42.66,16
42.68,18
42.7,30
42.72,28
42.74,16
42.76,24
42.78,18
42.8,26
42.82,18
42.84,26
42.86,24
42.88,30
42.9,26
42.92,24
42.94,20
42.96,36
42.98,22
43,22
43.02,28
43.04,26
43.06,24
43.08,24
43.1,16
43.12,24
43.14,26
43.16,24
43.18,30
43.2,34
43.22,20
43.24,26
43.26,20
43.28,38
43.3,36
43.32,34
43.34,30
43.36,18
43.38,22
43.4,32
43.42,32
43.44,22
43.46,24
43.48,24
43.5,26
43.52,28
43.54,28
43.56,38
43.58,22
43.6,34
43.62,26
43.64,26
43.66,28
43.68,32
43.7,24
43.72,38
43.74,20
43.76,30
43.78,30
43.8,32
43.82,38
43.84,32
43.86,36
43.88,28
43.9,24
43.92,34
43.94,24
43.96,26
43.98,32
44,32
44.02,30
44.04,28
44.06,28
44.08,24
44.1,28
44.12,22
44.14,26
44.16,38
44.18,28
44.2,36
44.22,22
44.24,32
44.26,22
44.28,28
44.3,22
44.32,26
44.34,22
44.36,28
44.38,26
44.4,18
44.42,32
44.44,28
44.46,28
44.48,24
44.5,32
44.52,30
44.54,30
44.56,28
44.58,24
44.6,28
44.62,26
44.64,34
44.66,24
44.68,28
44.7,22
44.72,26
44.74,30
44.76,28
44.78,32
44.8,26
44.82,20
44.84,26
44.86,32
44.88,28
44.9,28
44.92,34
44.94,30
44.96,20
44.98,24
45,24
45.02,20
45.04,20
45.06,36
45.08,32
45.1,28
45.12,22
45.14,28
45.16,38
45.18,32
45.2,30
45.22,32
45.24,28
45.26,26
45.28,30
45.3,28
45.32,28
45.34,38
45.36,20
45.38,32
45.4,20
45.42,28
45.44,32
45.46,28
45.48,26
45.5,34
45.52,32
45.54,38
45.56,32
45.58,38
45.6,38
45.62,40
45.64,28
45.66,30
45.68,48
45.7,36
45.72,36
45.74,28
45.76,30
45.78,36
45.8,32
45.82,34
45.84,24
45.86,36
45.88,30
45.9,38
45.92,32
45.94,28
45.96,42
45.98,48
46,38
46.02,34
46.04,48
46.06,40
46.08,36
46.1,40
46.12,38
46.14,40
46.16,28
46.18,40
46.2,48
46.22,46
46.24,50
46.26,42
46.28,70
46.3,58
46.32,50
46.34,40
46.36,50
46.38,50
46.4,58
46.42,60
46.44,48
46.46,50
46.48,50
46.5,50
46.52,60
46.54,56
46.56,44
46.58,54
46.6,56
46.62,52
46.64,74
46.66,72
46.68,62
46.7,56
46.72,70
46.74,68
46.76,60
46.78,60
46.8,66
46.82,68
46.84,56
46.86,74
46.88,62
46.9,78
46.92,50
46.94,56
46.96,52
46.98,60
47,60
47.02,66
47.04,60
47.06,62
47.08,60
47.1,50
47.12,50
47.14,64
47.16,62
47.18,52
47.2,56
47.22,56
47.24,56
47.26,48
47.28,46
47.3,50
47.32,52
47.34,60
47.36,50
47.38,46
47.4,52
47.42,56
47.44,50
47.46,50
47.48,48
47.5,48
47.52,58
47.54,54
47.56,40
47.58,50
47.6,48
47.62,42
47.64,52
47.66,58
47.68,36
47.7,54
47.72,46
47.74,48
47.76,50
47.78,58
47.8,46
47.82,44
47.84,50
47.86,50
47.88,60
47.9,44
47.92,56
47.94,34
47.96,52
47.98,58
48,38
48.02,40
48.04,52
48.06,54
48.08,52
48.1,46
48.12,52
48.14,58
48.16,46
48.18,50
48.2,42
48.22,52
48.24,64
48.26,44
48.28,52
48.3,56
48.32,40
48.34,52
48.36,64
48.38,48
48.4,48
48.42,46
48.44,40
48.46,42
48.48,56
48.5,58
48.52,40
48.54,40
48.56,52
48.58,54
48.6,48
48.62,42
48.64,64
48.66,42
48.68,50
48.7,48
48.72,56
48.74,48
48.76,62
48.78,52
48.8,46
48.82,54
48.84,56
48.86,56
48.88,48
48.9,54
48.92,46
48.94,72
48.96,60
48.98,54
49,62
49.02,50
49.04,56
49.06,70
49.08,66
49.1,82
49.12,58
49.14,68
49.16,68
49.18,52
49.2,58
49.22,78
49.24,66
49.26,76
49.28,72
49.3,60
49.32,76
49.34,74
49.36,74
49.38,72
49.4,66
49.42,66
49.44,66
49.46,84
49.48,78
49.5,60
49.52,68
49.54,76
49.56,72
49.58,66
49.6,60
49.62,72
49.64,74
49.66,74
49.68,72
49.7,84
49.72,80
49.74,76
49.76,70
49.78,80
49.8,66
49.82,76
49.84,58
49.86,66
49.88,62
49.9,70
49.92,64
49.94,56
49.96,68
49.98,60
50,58
50.02,58
50.04,46
50.06,58
50.08,54
50.1,52
50.12,64
50.14,56
50.16,46
50.18,62
50.2,50
50.22,40
50.24,56
50.26,50
50.28,48
50.3,48
50.32,52
50.34,48
50.36,62
50.38,54
50.4,44
50.42,62
50.44,54
50.46,58
50.48,52
50.5,50
50.52,48
50.54,52
50.56,58
50.58,62
50.6,54
50.62,50
50.64,46
50.66,56
50.68,60
50.7,60
50.72,54
50.74,56
50.76,48
50.78,58
50.8,54
50.82,52
50.84,54
50.86,52
50.88,50
50.9,38
50.92,60
50.94,62
50.96,44
50.98,56
51,44
51.02,54
51.04,44
51.06,40
51.08,44
51.1,52
51.12,60
51.14,46
51.16,54
51.18,54
51.2,46
51.22,56
51.24,38
51.26,48
51.28,40
51.3,42
51.32,54
51.34,52
51.36,36
51.38,60
51.4,52
51.42,42
51.44,44
51.46,48
51.48,50
51.5,42
51.52,56
51.54,40
51.56,40
51.58,56
51.6,48
51.62,44
51.64,52
51.66,44
51.68,50
51.7,42
51.72,60
51.74,44
51.76,44
51.78,44
51.8,54
51.82,48
51.84,46
51.86,56
51.88,48
51.9,44
51.92,56
51.94,58
51.96,34
51.98,48
52,40
52.02,50
52.04,50
52.06,44
52.08,36
52.1,42
52.12,42
52.14,34
52.16,32
52.18,32
52.2,48
52.22,36
52.24,40
52.26,42
52.28,40
52.3,46
52.32,44
52.34,42
52.36,48
52.38,48
52.4,44
52.42,48
52.44,50
52.46,36
52.48,42
52.5,48
52.52,42
52.54,40
52.56,36
52.58,32
52.6,44
52.62,36
52.64,44
52.66,50
52.68,44
52.7,40
52.72,34
52.74,44
52.76,46
52.78,44
52.8,44
52.82,44
52.84,34
52.86,60
52.88,52
52.9,54
52.92,54
52.94,52
52.96,56
52.98,46
53,36
53.02,58
53.04,62
53.06,40
53.08,60
53.1,64
53.12,44
53.14,50
53.16,40
53.18,54
53.2,50
53.22,50
53.24,52
53.26,46
53.28,42
53.3,42
53.32,42
53.34,42
53.36,42
53.38,40
53.4,36
53.42,38
53.44,26
53.46,46
53.48,28
53.5,26
53.52,30
53.54,32
53.56,30
53.58,36
53.6,24
53.62,16
53.64,20
53.66,22
53.68,24
53.7,28
53.72,30
53.74,22
53.76,26
53.78,24
53.8,18
53.82,24
53.84,24
53.86,22
53.88,22
53.9,20
53.92,26
53.94,24
53.96,28
53.98,22
54,18
54.02,18
54.04,22
54.06,26
54.08,20
54.1,16
54.12,24
54.14,20
54.16,24
54.18,16
54.2,24
54.22,26
54.24,26
54.26,28
54.28,20
54.3,18
54.32,18
54.34,22
54.36,10
54.38,28
54.4,20
54.42,20
54.44,28
54.46,20
54.48,20
54.5,12
54.52,28
54.54,24
54.56,24
54.58,20
54.6,16
54.62,12
54.64,22
54.66,26
54.68,16
54.7,16
54.72,14
54.74,16
54.76,20
54.78,18
54.8,18
54.82,12
54.84,20
54.86,24
54.88,24
54.9,24
54.92,20
54.94,18
54.96,18
54.98,14
55,20
55.02,16
55.04,16
55.06,16
55.08,28
55.1,14
55.12,20
55.14,10
55.16,20
55.18,16
55.2,18
55.22,16
55.24,14
55.26,14
55.28,12
55.3,16
55.32,18
55.34,16
55.36,18
55.38,18
55.4,16
55.42,18
55.44,26
55.46,16
55.48,22
55.5,34
55.52,22
55.54,24
55.56,28
55.58,20
55.6,22
55.62,18
55.64,20
55.66,28
55.68,28
55.7,20
55.72,12
55.74,18
55.76,20
55.78,22
55.8,28
55.82,20
55.84,24
55.86,24
55.88,24
55.9,20
55.92,14
55.94,20
55.96,28
55.98,22
56,20
56.02,18
56.04,22
56.06,16
56.08,30
56.1,32
56.12,22
56.14,24
56.16,26
56.18,30
56.2,26
56.22,24
56.24,18
56.26,38
56.28,24
56.3,24
56.32,20
56.34,16
56.36,24
56.38,20
56.4,24
56.42,20
56.44,20
56.46,14
56.48,18
56.5,18
56.52,28
56.54,14
56.56,20
56.58,16
56.6,18
56.62,24
56.64,16
56.66,22
56.68,22
56.7,18
56.72,18
56.74,24
56.76,24
56.78,26
56.8,24
56.82,18
56.84,20
56.86,36
56.88,22
